time,gFx,gFy,gFz,TgF
17:39:56:773,1.2545,-0.0365,-0.0584,1.256
17:39:56:774,1.2427,-0.0401,-0.1662,1.254
17:39:56:781,1.2413,-0.0455,-0.2295,1.263
17:39:56:784,1.2633,-0.0555,-0.2530,1.290
17:39:56:787,1.3163,-0.0719,-0.2515,1.342
17:39:56:793,1.3806,-0.0849,-0.2273,1.402
17:39:56:798,1.4317,-0.0878,-0.1875,1.447
17:39:56:803,1.4588,-0.0839,-0.1410,1.468
17:39:56:807,1.4603,-0.0731,-0.0963,1.465
17:39:56:813,1.4486,-0.0568,-0.0577,1.451
17:39:56:818,1.4359,-0.0463,-0.0212,1.437
17:39:56:823,1.4256,-0.0433,0.0267,1.426
17:39:56:829,1.4183,-0.0426,0.0827,1.421
17:39:56:834,1.4180,-0.0428,0.1284,1.424
17:39:56:838,1.4280,-0.0475,0.1540,1.437
17:39:56:843,1.4520,-0.0580,0.1574,1.462
17:39:56:848,1.4818,-0.0687,0.1411,1.490
17:39:56:853,1.5087,-0.0758,0.1144,1.515
17:39:56:859,1.5344,-0.0824,0.0846,1.539
17:39:56:868,1.5586,-0.0844,0.0494,1.562
17:39:56:869,1.5737,-0.0761,0.0025,1.576
17:39:56:873,1.5974,-0.0621,-0.0542,1.600
17:39:56:887,1.6302,-0.0470,-0.1063,1.634
17:39:56:888,1.6605,-0.0377,-0.1430,1.667
17:39:56:888,1.6786,-0.0235,-0.1633,1.687
17:39:56:893,1.6947,-0.0130,-0.1747,1.704
17:39:56:898,1.6972,-0.0040,-0.1801,1.707
17:39:56:903,1.6835,0.0112,-0.1799,1.693
17:39:56:909,1.6576,0.0241,-0.1745,1.667
17:39:56:914,1.6082,0.0295,-0.1694,1.617
17:39:56:919,1.5395,0.0368,-0.1593,1.548
17:39:56:923,1.4491,0.0483,-0.1444,1.457
17:39:56:928,1.3398,0.0564,-0.1261,1.347
17:39:56:934,1.2359,0.0566,-0.1024,1.241
17:39:56:938,1.1418,0.0515,-0.0753,1.145
17:39:56:944,1.0550,0.0408,-0.0498,1.057
17:39:56:949,0.9744,0.0317,-0.0271,0.975
17:39:56:953,0.9079,0.0227,-0.0078,0.908
17:39:56:959,0.8482,0.0139,0.0164,0.848
17:39:56:967,0.8008,0.0014,0.0423,0.802
17:39:56:968,0.7617,-0.0098,0.0553,0.764
17:39:56:973,0.7282,-0.0177,0.0526,0.730
17:39:56:983,0.6945,-0.0252,0.0409,0.696
17:39:56:985,0.6615,-0.0316,0.0211,0.663
17:39:56:990,0.6383,-0.0335,-0.0039,0.639
17:39:56:994,0.6207,-0.0331,-0.0249,0.622
17:39:56:999,0.6009,-0.0316,-0.0427,0.603
17:39:57:004,0.5820,-0.0269,-0.0513,0.585
17:39:57:009,0.5769,-0.0245,-0.0469,0.579
17:39:57:014,0.5811,-0.0230,-0.0427,0.583
17:39:57:018,0.5950,-0.0194,-0.0401,0.597
17:39:57:024,0.6177,-0.0157,-0.0376,0.619
17:39:57:029,0.6339,-0.0098,-0.0408,0.635
17:39:57:034,0.6400,-0.0035,-0.0462,0.642
17:39:57:040,0.6429,0.0009,-0.0498,0.645
17:39:57:044,0.6434,0.0041,-0.0533,0.646
17:39:57:049,0.6422,0.0100,-0.0596,0.645
17:39:57:054,0.6449,0.0173,-0.0674,0.649
17:39:57:058,0.6544,0.0239,-0.0740,0.659
17:39:57:067,0.6713,0.0268,-0.0779,0.676
17:39:57:074,0.6942,0.0278,-0.0750,0.699
17:39:57:075,0.7221,0.0302,-0.0706,0.726
17:39:57:082,0.7536,0.0324,-0.0643,0.757
17:39:57:084,0.7844,0.0361,-0.0508,0.787
17:39:57:089,0.8108,0.0425,-0.0283,0.812
17:39:57:095,0.8348,0.0476,-0.0024,0.836
17:39:57:099,0.8585,0.0493,0.0171,0.860
17:39:57:104,0.8815,0.0498,0.0286,0.883
17:39:57:109,0.9027,0.0488,0.0345,0.905
17:39:57:114,0.9252,0.0420,0.0343,0.927
17:39:57:119,0.9458,0.0329,0.0286,0.947
17:39:57:125,0.9670,0.0219,0.0213,0.968
17:39:57:129,0.9866,0.0070,0.0140,0.987
17:39:57:134,1.0008,-0.0071,0.0093,1.001
17:39:57:139,1.0081,-0.0186,0.0061,1.008
17:39:57:145,1.0108,-0.0269,0.0032,1.011
17:39:57:150,1.0118,-0.0328,-0.0051,1.012
17:39:57:154,1.0132,-0.0387,-0.0161,1.014
17:39:57:160,1.0052,-0.0450,-0.0227,1.006
17:39:57:167,0.9932,-0.0519,-0.0200,0.995
17:39:57:170,0.9817,-0.0585,-0.0117,0.983
17:39:57:174,0.9719,-0.0631,0.0010,0.974
17:39:57:182,0.9599,-0.0663,0.0189,0.962
17:39:57:190,0.9428,-0.0683,0.0391,0.946
17:39:57:191,0.9240,-0.0722,0.0587,0.929
17:39:57:195,0.9040,-0.0766,0.0702,0.910
17:39:57:201,0.8827,-0.0780,0.0729,0.889
17:39:57:208,0.8648,-0.0778,0.0682,0.871
17:39:57:209,0.8526,-0.0785,0.0638,0.859
17:39:57:219,0.8431,-0.0837,0.0633,0.850
17:39:57:220,0.8326,-0.0876,0.0626,0.840
17:39:57:225,0.8228,-0.0871,0.0648,0.830
17:39:57:230,0.8157,-0.0827,0.0692,0.823
17:39:57:234,0.8096,-0.0739,0.0704,0.816
17:39:57:239,0.8018,-0.0617,0.0604,0.806
17:39:57:246,0.7905,-0.0477,0.0391,0.793
17:39:57:249,0.7812,-0.0331,0.0157,0.782
17:39:57:254,0.7725,-0.0230,-0.0017,0.773
17:39:57:259,0.7595,-0.0147,-0.0068,0.760
17:39:57:265,0.7424,-0.0035,0.0039,0.742
17:39:57:269,0.7265,0.0124,0.0262,0.727
17:39:57:274,0.7172,0.0285,0.0499,0.720
17:39:57:279,0.7094,0.0420,0.0658,0.714
17:39:57:286,0.6999,0.0527,0.0717,0.705
17:39:57:289,0.6871,0.0637,0.0704,0.694
17:39:57:295,0.6749,0.0730,0.0624,0.682
17:39:57:299,0.6681,0.0791,0.0516,0.675
17:39:57:306,0.6625,0.0838,0.0387,0.669
17:39:57:310,0.6576,0.0865,0.0245,0.664
17:39:57:315,0.6573,0.0894,0.0113,0.663
17:39:57:320,0.6598,0.0916,-0.0019,0.666
17:39:57:326,0.6610,0.0943,-0.0141,0.668
17:39:57:331,0.6688,0.0950,-0.0198,0.676
17:39:57:335,0.6805,0.0911,-0.0151,0.687
17:39:57:340,0.6945,0.0826,0.0059,0.699
17:39:57:349,0.7087,0.0694,0.0423,0.713
17:39:57:350,0.7221,0.0508,0.0795,0.728
17:39:57:357,0.7333,0.0310,0.1110,0.742
17:39:57:359,0.7465,0.0178,0.1288,0.758
17:39:57:367,0.7551,0.0065,0.1291,0.766
17:39:57:370,0.7527,-0.0032,0.1159,0.762
17:39:57:375,0.7443,-0.0133,0.0875,0.750
17:39:57:380,0.7373,-0.0230,0.0516,0.739
17:39:57:385,0.7311,-0.0348,0.0152,0.732
17:39:57:390,0.7272,-0.0445,-0.0225,0.729
17:39:57:396,0.7197,-0.0487,-0.0594,0.724
17:39:57:400,0.7194,-0.0455,-0.0946,0.727
17:39:57:405,0.7470,-0.0377,-0.1285,0.759
17:39:57:410,0.7869,-0.0247,-0.1537,0.802
17:39:57:416,0.8272,-0.0084,-0.1628,0.843
17:39:57:420,0.8790,-0.0001,-0.1589,0.893
17:39:57:426,0.9541,0.0078,-0.1501,0.966
17:39:57:430,1.0448,0.0295,-0.1344,1.054
17:39:57:435,1.1354,0.0672,-0.1171,1.143
17:39:57:441,1.2242,0.1041,-0.1102,1.234
17:39:57:451,1.3053,0.1410,-0.0970,1.316
17:39:57:452,1.3772,0.1811,-0.0581,1.390
17:39:57:457,1.4456,0.2150,0.0049,1.462
17:39:57:467,1.5075,0.2414,0.0668,1.528
17:39:57:468,1.5507,0.2566,0.0939,1.575
17:39:57:470,1.5737,0.2539,0.0758,1.596
17:39:57:475,1.5725,0.2373,0.0162,1.590
17:39:57:481,1.5500,0.2114,-0.0608,1.566
17:39:57:486,1.5246,0.1808,-0.1391,1.542
17:39:57:490,1.5121,0.1481,-0.2082,1.534
17:39:57:496,1.5087,0.1224,-0.2600,1.536
17:39:57:501,1.5011,0.1173,-0.2842,1.532
17:39:57:507,1.4999,0.1339,-0.2715,1.530
17:39:57:512,1.5158,0.1571,-0.2209,1.540
17:39:57:516,1.5373,0.1666,-0.1288,1.552
17:39:57:521,1.5637,0.1542,-0.0151,1.571
17:39:57:526,1.5942,0.1429,0.0765,1.602
17:39:57:532,1.6016,0.1578,0.1125,1.613
17:39:57:535,1.5832,0.2011,0.0814,1.598
17:39:57:541,1.5542,0.2610,0.0115,1.576
17:39:57:551,1.5329,0.3177,-0.0474,1.566
17:39:57:552,1.5314,0.3585,-0.0731,1.575
17:39:57:557,1.5529,0.3685,-0.0682,1.598
17:39:57:567,1.5600,0.3429,-0.0518,1.598
17:39:57:568,1.5375,0.2950,-0.0317,1.566
17:39:57:571,1.5141,0.2549,-0.0166,1.535
17:39:57:577,1.5133,0.2348,-0.0176,1.532
17:39:57:582,1.5160,0.2202,-0.0313,1.532
17:39:57:586,1.5006,0.1987,-0.0491,1.515
17:39:57:591,1.4630,0.1642,-0.0709,1.474
17:39:57:596,1.4070,0.1256,-0.0973,1.416
17:39:57:601,1.3347,0.0945,-0.1197,1.343
17:39:57:606,1.2579,0.0889,-0.1271,1.267
17:39:57:611,1.1843,0.0953,-0.1263,1.195
17:39:57:617,1.1098,0.0972,-0.1178,1.120
17:39:57:622,1.0382,0.0955,-0.0955,1.047
17:39:57:628,0.9700,0.0926,-0.0623,0.976
17:39:57:631,0.8996,0.0923,-0.0286,0.905
17:39:57:637,0.8321,0.0926,0.0044,0.837
17:39:57:642,0.7786,0.0879,0.0330,0.784
17:39:57:648,0.7419,0.0808,0.0487,0.748
17:39:57:652,0.7189,0.0796,0.0602,0.726
17:39:57:658,0.7057,0.0828,0.0743,0.714
17:39:57:662,0.6964,0.0850,0.0900,0.707
17:39:57:669,0.6871,0.0867,0.1012,0.700
17:39:57:673,0.6823,0.0874,0.1103,0.697
17:39:57:677,0.6871,0.0828,0.1134,0.701
17:39:57:686,0.6989,0.0735,0.1115,0.712
17:39:57:687,0.7143,0.0637,0.1098,0.725
17:39:57:692,0.7363,0.0554,0.1032,0.746
17:39:57:697,0.7644,0.0505,0.0934,0.772
17:39:57:701,0.7861,0.0474,0.0866,0.792
17:39:57:708,0.7979,0.0425,0.0834,0.803
17:39:57:713,0.8042,0.0337,0.0780,0.809
17:39:57:717,0.8106,0.0244,0.0631,0.813
17:39:57:722,0.8140,0.0156,0.0372,0.815
17:39:57:728,0.8135,0.0082,0.0061,0.814
17:39:57:732,0.8116,0.0004,-0.0251,0.812
17:39:57:737,0.8167,-0.0013,-0.0447,0.818
17:39:57:742,0.8318,0.0043,-0.0520,0.833
17:39:57:748,0.8526,0.0141,-0.0489,0.854
17:39:57:752,0.8785,0.0271,-0.0359,0.880
17:39:57:757,0.9020,0.0412,-0.0137,0.903
17:39:57:768,0.9108,0.0510,0.0145,0.912
17:39:57:769,0.9118,0.0544,0.0423,0.914
17:39:57:773,0.9137,0.0537,0.0621,0.917
17:39:57:777,0.9206,0.0559,0.0702,0.925
17:39:57:782,0.9301,0.0642,0.0675,0.935
17:39:57:789,0.9389,0.0742,0.0567,0.944
17:39:57:792,0.9462,0.0801,0.0399,0.950
17:39:57:799,0.9536,0.0784,0.0277,0.957
17:39:57:802,0.9585,0.0742,0.0198,0.962
17:39:57:808,0.9585,0.0745,0.0162,0.961
17:39:57:813,0.9553,0.0791,0.0169,0.959
17:39:57:817,0.9521,0.0862,0.0230,0.956
17:39:57:823,0.9499,0.0928,0.0281,0.955
17:39:57:829,0.9458,0.0989,0.0279,0.951
17:39:57:833,0.9387,0.1082,0.0247,0.945
17:39:57:838,0.9321,0.1170,0.0211,0.940
17:39:57:842,0.9238,0.1253,0.0169,0.932
17:39:57:848,0.9181,0.1300,0.0137,0.927
17:39:57:853,0.9174,0.1305,0.0142,0.927
17:39:57:858,0.9125,0.1297,0.0184,0.922
17:39:57:867,0.9042,0.1324,0.0233,0.914
17:39:57:868,0.8954,0.1388,0.0316,0.907
17:39:57:872,0.8886,0.1412,0.0435,0.901
17:39:57:881,0.8829,0.1376,0.0589,0.896
17:39:57:883,0.8773,0.1314,0.0758,0.890
17:39:57:888,0.8736,0.1246,0.0912,0.887
17:39:57:893,0.8714,0.1180,0.0966,0.885
17:39:57:898,0.8736,0.1092,0.0929,0.885
17:39:57:902,0.8714,0.0997,0.0846,0.881
17:39:57:908,0.8573,0.0962,0.0746,0.866
17:39:57:913,0.8392,0.0984,0.0687,0.848
17:39:57:917,0.8228,0.1009,0.0702,0.832
17:39:57:922,0.8042,0.1021,0.0741,0.814
17:39:57:929,0.7847,0.1046,0.0761,0.795
17:39:57:933,0.7632,0.1058,0.0770,0.774
17:39:57:938,0.7409,0.1063,0.0778,0.753
17:39:57:942,0.7216,0.1033,0.0753,0.733
17:39:57:951,0.7021,0.0994,0.0724,0.713
17:39:57:953,0.6911,0.0948,0.0663,0.701
17:39:57:959,0.6852,0.0926,0.0572,0.694
17:39:57:967,0.6710,0.0958,0.0494,0.680
17:39:57:968,0.6515,0.1006,0.0457,0.661
17:39:57:972,0.6412,0.1021,0.0487,0.651
17:39:57:980,0.6441,0.0980,0.0531,0.654
17:39:57:983,0.6507,0.0909,0.0553,0.659
17:39:57:989,0.6571,0.0857,0.0567,0.665
17:39:57:992,0.6703,0.0826,0.0609,0.678
17:39:57:999,0.6803,0.0813,0.0699,0.689
17:39:58:003,0.6847,0.0826,0.0895,0.695
17:39:58:010,0.6908,0.0833,0.1149,0.705
17:39:58:013,0.6986,0.0855,0.1394,0.718
17:39:58:018,0.7087,0.0867,0.1543,0.730
17:39:58:023,0.7206,0.0855,0.1589,0.743
17:39:58:029,0.7289,0.0872,0.1538,0.750
17:39:58:033,0.7338,0.0914,0.1406,0.753
17:39:58:038,0.7492,0.0916,0.1174,0.764
17:39:58:043,0.7751,0.0840,0.0885,0.785
17:39:58:051,0.8030,0.0774,0.0604,0.809
17:39:58:054,0.8262,0.0789,0.0350,0.831
17:39:58:059,0.8485,0.0840,0.0189,0.853
17:39:58:067,0.8724,0.0877,0.0159,0.877
17:39:58:070,0.8944,0.0936,0.0220,0.900
17:39:58:073,0.9113,0.1009,0.0311,0.917
17:39:58:083,0.9304,0.1085,0.0457,0.938
17:39:58:084,0.9521,0.1102,0.0721,0.961
17:39:58:089,0.9709,0.1097,0.0963,0.982
17:39:58:094,0.9873,0.1077,0.1064,0.999
17:39:58:100,0.9990,0.1060,0.1007,1.010
17:39:58:104,1.0032,0.1068,0.0932,1.013
17:39:58:110,1.0025,0.1109,0.0993,1.013
17:39:58:114,1.0005,0.1112,0.1213,1.014
17:39:58:118,1.0074,0.1009,0.1411,1.022
17:39:58:123,1.0193,0.0786,0.1369,1.031
17:39:58:129,1.0267,0.0500,0.1086,1.034
17:39:58:133,1.0276,0.0212,0.0668,1.030
17:39:58:142,1.0394,-0.0020,0.0069,1.039
17:39:58:144,1.0631,-0.0179,-0.0740,1.066
17:39:58:149,1.0897,-0.0328,-0.1581,1.102
17:39:58:153,1.1176,-0.0541,-0.2302,1.142
17:39:58:158,1.1462,-0.0778,-0.2867,1.184
17:39:58:167,1.1767,-0.0961,-0.3268,1.225
17:39:58:173,1.2066,-0.1069,-0.3510,1.261
17:39:58:174,1.2288,-0.1061,-0.3554,1.284
17:39:58:180,1.2486,-0.0981,-0.3480,1.300
17:39:58:184,1.2684,-0.0797,-0.3361,1.315
17:39:58:189,1.2660,-0.0507,-0.3150,1.306
17:39:58:195,1.2518,-0.0206,-0.2786,1.283
17:39:58:200,1.2498,-0.0008,-0.2327,1.271
17:39:58:204,1.2618,0.0107,-0.1894,1.276
17:39:58:209,1.2772,0.0217,-0.1554,1.287
17:39:58:214,1.2941,0.0342,-0.1246,1.301
17:39:58:218,1.3173,0.0527,-0.0731,1.320
17:39:58:224,1.3567,0.0752,0.0064,1.359
17:39:58:229,1.4043,0.0899,0.1029,1.411
17:39:58:234,1.4427,0.0899,0.2032,1.460
17:39:58:239,1.4899,0.0838,0.3102,1.524
17:39:58:245,1.5344,0.0645,0.3980,1.586
17:39:58:250,1.5625,0.0276,0.4535,1.627
17:39:58:254,1.5810,-0.0218,0.4366,1.640
17:39:58:260,1.5835,-0.0795,0.3222,1.618
17:39:58:267,1.5744,-0.1272,0.1611,1.588
17:39:58:273,1.5683,-0.1499,0.0149,1.576
17:39:58:274,1.5524,-0.1455,-0.0985,1.562
17:39:58:282,1.5400,-0.1279,-0.1747,1.555
17:39:58:284,1.5436,-0.1123,-0.2112,1.562
17:39:58:289,1.5615,-0.1047,-0.2102,1.579
17:39:58:296,1.5845,-0.1076,-0.1733,1.598
17:39:58:299,1.5923,-0.1042,-0.1254,1.601
17:39:58:304,1.5703,-0.0851,-0.0789,1.575
17:39:58:310,1.5097,-0.0621,-0.0352,1.511
17:39:58:315,1.4192,-0.0416,-0.0007,1.420
17:39:58:319,1.3183,-0.0216,0.0196,1.319
17:39:58:325,1.2217,-0.0001,0.0237,1.222
17:39:58:331,1.1308,0.0234,0.0213,1.131
17:39:58:334,1.0428,0.0388,0.0284,1.044
17:39:58:339,0.9682,0.0410,0.0533,0.971
17:39:58:350,0.9206,0.0320,0.0849,0.925
17:39:58:351,0.8776,0.0200,0.1115,0.885
17:39:58:357,0.8245,0.0073,0.1308,0.835
17:39:58:359,0.7742,-0.0140,0.1384,0.787
17:39:58:366,0.7263,-0.0455,0.1308,0.739
17:39:58:370,0.6830,-0.0653,0.1066,0.694
17:39:58:375,0.6524,-0.0604,0.0751,0.660
17:39:58:380,0.6275,-0.0526,0.0387,0.631
17:39:58:384,0.6043,-0.0482,0.0047,0.606
17:39:58:390,0.5747,-0.0328,-0.0105,0.576
17:39:58:394,0.5720,-0.0201,-0.0278,0.573
17:39:58:399,0.5857,-0.0177,-0.0486,0.588
17:39:58:405,0.5935,-0.0125,-0.0757,0.598
17:39:58:410,0.6060,-0.0025,-0.0992,0.614
17:39:58:414,0.6358,0.0100,-0.1185,0.647
17:39:58:420,0.6700,0.0210,-0.1376,0.684
17:39:58:424,0.7106,0.0354,-0.1466,0.726
17:39:58:431,0.7619,0.0425,-0.1457,0.777
17:39:58:434,0.8086,0.0452,-0.1366,0.821
17:39:58:441,0.8277,0.0390,-0.1183,0.837
17:39:58:452,0.8365,0.0290,-0.1004,0.843
17:39:58:453,0.8519,0.0322,-0.0926,0.858
17:39:58:454,0.8612,0.0449,-0.0926,0.867
17:39:58:461,0.8658,0.0535,-0.0909,0.872
17:39:58:467,0.8741,0.0549,-0.0816,0.880
17:39:58:470,0.8890,0.0522,-0.0662,0.893
17:39:58:475,0.9040,0.0478,-0.0530,0.907
17:39:58:480,0.9164,0.0434,-0.0449,0.919
17:39:58:485,0.9238,0.0390,-0.0403,0.925
17:39:58:490,0.9279,0.0364,-0.0374,0.929
17:39:58:495,0.9291,0.0356,-0.0349,0.930
17:39:58:500,0.9338,0.0361,-0.0293,0.935
17:39:58:505,0.9401,0.0324,-0.0320,0.941
17:39:58:512,0.9372,0.0310,-0.0454,0.939
17:39:58:514,0.9428,0.0293,-0.0545,0.945
17:39:58:521,0.9572,0.0158,-0.0667,0.960
17:39:58:526,0.9687,-0.0037,-0.0716,0.971
17:39:58:531,0.9695,-0.0206,-0.0611,0.972
17:39:58:535,0.9638,-0.0287,-0.0352,0.965
17:39:58:540,0.9477,-0.0529,0.0032,0.949
17:39:58:549,0.9379,-0.0878,0.0487,0.943
17:39:58:551,0.9404,-0.1042,0.0878,0.950
17:39:58:557,0.9362,-0.1071,0.1132,0.949
17:39:58:564,0.9245,-0.1071,0.1364,0.941
17:39:58:565,0.9091,-0.1162,0.1567,0.930
17:39:58:572,0.9032,-0.1196,0.1755,0.928
17:39:58:575,0.8817,-0.1240,0.1809,0.909
17:39:58:580,0.8641,-0.1303,0.1860,0.893
17:39:58:586,0.8629,-0.1306,0.1914,0.893
17:39:58:592,0.8463,-0.1457,0.1887,0.879
17:39:58:596,0.8345,-0.1714,0.1887,0.873
17:39:58:601,0.8504,-0.1665,0.1953,0.888
17:39:58:605,0.8570,-0.1450,0.1897,0.890
17:39:58:611,0.8529,-0.1252,0.1775,0.880
17:39:58:616,0.8448,-0.1167,0.1682,0.869
17:39:58:621,0.8365,-0.1159,0.1592,0.859
17:39:58:625,0.8292,-0.1169,0.1496,0.851
17:39:58:632,0.8204,-0.1169,0.1359,0.840
17:39:58:636,0.8081,-0.1118,0.1215,0.825
17:39:58:641,0.7964,-0.1020,0.1073,0.810
17:39:58:654,0.7864,-0.0961,0.0941,0.798
17:39:58:656,0.7756,-0.0888,0.0805,0.785
17:39:58:657,0.7649,-0.0729,0.0629,0.771
17:39:58:661,0.7593,-0.0526,0.0399,0.762
17:39:58:670,0.7593,-0.0382,0.0237,0.761
17:39:58:672,0.7700,-0.0316,0.0225,0.771
17:39:58:676,0.7834,-0.0279,0.0387,0.785
17:39:58:681,0.7918,-0.0211,0.0570,0.794
17:39:58:685,0.8028,-0.0069,0.0714,0.806
17:39:58:692,0.8172,0.0070,0.0787,0.821
17:39:58:695,0.8211,0.0141,0.0841,0.826
17:39:58:700,0.8150,0.0241,0.0829,0.820
17:39:58:706,0.8047,0.0351,0.0673,0.808
17:39:58:712,0.7964,0.0417,0.0416,0.799
17:39:58:716,0.7949,0.0432,0.0167,0.796
17:39:58:721,0.7971,0.0408,-0.0088,0.798
17:39:58:726,0.8006,0.0361,-0.0295,0.802
17:39:58:731,0.8076,0.0324,-0.0459,0.810
17:39:58:736,0.8204,0.0293,-0.0584,0.823
17:39:58:741,0.8345,0.0268,-0.0704,0.838
17:39:58:750,0.8428,0.0246,-0.0848,0.847
17:39:58:751,0.8502,0.0258,-0.1058,0.857
17:39:58:757,0.8619,0.0366,-0.1295,0.872
17:39:58:763,0.8727,0.0434,-0.1452,0.886
17:39:58:769,0.8763,0.0368,-0.1369,0.888
17:39:58:771,0.8817,0.0266,-0.1031,0.888
17:39:58:776,0.8993,0.0258,-0.0601,0.902
17:39:58:781,0.9220,0.0337,-0.0278,0.923
17:39:58:787,0.9360,0.0425,-0.0119,0.937
17:39:58:792,0.9509,0.0447,-0.0036,0.952
17:39:58:797,0.9709,0.0496,-0.0031,0.972
17:39:58:801,0.9898,0.0615,-0.0227,0.992
17:39:58:806,1.0071,0.0816,-0.0606,1.012
17:39:58:811,1.0303,0.1026,-0.1058,1.041
17:39:58:816,1.0584,0.1253,-0.1503,1.076
17:39:58:821,1.0885,0.1490,-0.1980,1.116
17:39:58:827,1.1186,0.1688,-0.2420,1.157
17:39:58:832,1.1455,0.1825,-0.2701,1.191
17:39:58:837,1.1723,0.1889,-0.2747,1.219
17:39:58:841,1.2019,0.1879,-0.2500,1.242
17:39:58:852,1.2283,0.1798,-0.1938,1.256
17:39:58:853,1.2383,0.1647,-0.1163,1.255
17:39:58:857,1.2342,0.1451,-0.0447,1.243
17:39:58:866,1.2354,0.1270,-0.0012,1.242
17:39:58:868,1.2533,0.1099,0.0076,1.258
17:39:58:873,1.2860,0.0892,-0.0075,1.289
17:39:58:877,1.3222,0.0615,-0.0276,1.324
17:39:58:882,1.3650,0.0371,-0.0410,1.366
17:39:58:886,1.4224,0.0254,-0.0489,1.423
17:39:58:892,1.4637,0.0219,-0.0508,1.465
17:39:58:897,1.4786,0.0261,-0.0371,1.479
17:39:58:902,1.5102,0.0361,-0.0034,1.511
17:39:58:906,1.5752,0.0574,0.0514,1.577
17:39:58:913,1.6070,0.0936,0.1183,1.614
17:39:58:916,1.6048,0.1307,0.1687,1.619
17:39:58:922,1.6074,0.1647,0.1924,1.627
17:39:58:927,1.6233,0.1935,0.1858,1.645
17:39:58:932,1.6358,0.2133,0.1345,1.655
17:39:58:936,1.6378,0.2175,0.0343,1.652
17:39:58:942,1.6246,0.2065,-0.0985,1.641
17:39:58:949,1.6052,0.1855,-0.2319,1.632
17:39:58:953,1.5940,0.1657,-0.3419,1.639
17:39:58:956,1.5825,0.1534,-0.4209,1.645
17:39:58:962,1.5586,0.1442,-0.4551,1.630
17:39:58:967,1.5001,0.1361,-0.4395,1.569
17:39:58:972,1.4214,0.1317,-0.3879,1.479
17:39:58:978,1.3342,0.1285,-0.3175,1.377
17:39:58:982,1.2393,0.1239,-0.2393,1.268
17:39:58:987,1.1401,0.1129,-0.1642,1.157
17:39:58:993,1.0430,0.0989,-0.0970,1.052
17:39:58:997,0.9582,0.0835,-0.0352,0.962
17:39:59:002,0.8790,0.0674,0.0191,0.882
17:39:59:007,0.8052,0.0515,0.0567,0.809
17:39:59:014,0.7424,0.0378,0.0783,0.747
17:39:59:017,0.6876,0.0256,0.0800,0.693
17:39:59:023,0.6475,0.0285,0.0765,0.653
17:39:59:027,0.6026,0.0327,0.0690,0.607
17:39:59:033,0.5437,0.0144,0.0592,0.547
17:39:59:037,0.5155,-0.0025,0.0611,0.519
17:39:59:042,0.5126,-0.0167,0.0655,0.517
17:39:59:049,0.5197,-0.0277,0.0653,0.525
17:39:59:053,0.5395,-0.0401,0.0636,0.545
17:39:59:057,0.5803,-0.0416,0.0741,0.587
17:39:59:063,0.6277,-0.0309,0.0827,0.634
17:39:59:068,0.6703,-0.0203,0.0812,0.675
17:39:59:073,0.7126,-0.0150,0.0792,0.717
17:39:59:077,0.7497,-0.0133,0.0792,0.754
17:39:59:082,0.7808,-0.0074,0.0785,0.785
17:39:59:088,0.8035,0.0034,0.0822,0.808
17:39:59:093,0.8213,0.0158,0.0907,0.826
17:39:59:098,0.8367,0.0310,0.0966,0.843
17:39:59:102,0.8490,0.0447,0.0990,0.856
17:39:59:107,0.8575,0.0566,0.0968,0.865
17:39:59:114,0.8648,0.0650,0.0888,0.872
17:39:59:118,0.8732,0.0698,0.0761,0.879
17:39:59:123,0.8851,0.0723,0.0629,0.890
17:39:59:127,0.8939,0.0760,0.0538,0.899
17:39:59:133,0.9018,0.0811,0.0528,0.907
17:39:59:138,0.9176,0.0818,0.0545,0.923
17:39:59:143,0.9409,0.0808,0.0555,0.946
17:39:59:147,0.9629,0.0786,0.0509,0.967
17:39:59:153,0.9839,0.0772,0.0428,0.988
17:39:59:157,1.0005,0.0767,0.0355,1.004
17:39:59:167,1.0193,0.0764,0.0291,1.023
17:39:59:173,1.0389,0.0772,0.0176,1.042
17:39:59:174,1.0518,0.0804,0.0008,1.055
17:39:59:182,1.0545,0.0867,-0.0222,1.058
17:39:59:183,1.0523,0.0918,-0.0491,1.057
17:39:59:187,1.0457,0.0955,-0.0797,1.053
17:39:59:194,1.0335,0.0975,-0.1058,1.043
17:39:59:198,1.0201,0.0992,-0.1175,1.032
17:39:59:203,1.0071,0.1031,-0.1100,1.018
17:39:59:208,0.9964,0.1107,-0.0887,1.006
17:39:59:214,0.9844,0.1207,-0.0586,0.993
17:39:59:218,0.9746,0.1292,-0.0217,0.983
17:39:59:223,0.9646,0.1385,0.0147,0.975
17:39:59:230,0.9550,0.1424,0.0497,0.967
17:39:59:234,0.9458,0.1373,0.0758,0.959
17:39:59:239,0.9355,0.1283,0.0907,0.949
17:39:59:255,0.9220,0.1224,0.1010,0.936
17:39:59:257,0.9071,0.1226,0.1115,0.922
17:39:59:258,0.8954,0.1209,0.1171,0.911
17:39:59:260,0.8815,0.1136,0.1159,0.896
17:39:59:278,0.8685,0.1050,0.1076,0.881
17:39:59:279,0.8607,0.0992,0.0990,0.872
17:39:59:280,0.8538,0.0894,0.0929,0.864
17:39:59:283,0.8367,0.0811,0.0910,0.846
17:39:59:283,0.8157,0.0779,0.0910,0.824
17:39:59:289,0.7959,0.0740,0.0880,0.804
