time,gFx,gFy,gFz,TgF
17:40:37:946,0.7456,-0.0032,-0.0469,0.747
17:40:37:951,0.7817,0.0002,-0.0093,0.782
17:40:37:956,0.8191,-0.0008,0.0264,0.820
17:40:37:961,0.8507,-0.0037,0.0594,0.853
17:40:37:966,0.8790,-0.0054,0.0800,0.883
17:40:37:971,0.9042,-0.0042,0.0851,0.908
17:40:37:976,0.9389,-0.0045,0.0839,0.943
17:40:37:981,0.9885,-0.0145,0.0770,0.992
17:40:37:989,1.0455,-0.0311,0.0575,1.048
17:40:37:992,1.0941,-0.0519,0.0259,1.096
17:40:37:996,1.1330,-0.0670,-0.0041,1.135
17:40:38:003,1.1655,-0.0648,-0.0222,1.168
17:40:38:006,1.1931,-0.0604,-0.0471,1.196
17:40:38:011,1.2046,-0.0609,-0.0806,1.209
17:40:38:016,1.1941,-0.0678,-0.1012,1.200
17:40:38:021,1.1655,-0.0736,-0.1041,1.172
17:40:38:026,1.1303,-0.0763,-0.0916,1.137
17:40:38:031,1.0890,-0.0800,-0.0650,1.094
17:40:38:036,1.0509,-0.0841,-0.0278,1.055
17:40:38:044,1.0025,-0.0729,0.0159,1.005
17:40:38:047,0.9511,-0.0602,0.0526,0.954
17:40:38:051,0.9084,-0.0573,0.0856,0.914
17:40:38:061,0.8766,-0.0673,0.1127,0.886
17:40:38:062,0.8541,-0.0807,0.1323,0.868
17:40:38:067,0.8326,-0.0910,0.1482,0.851
17:40:38:074,0.8094,-0.0969,0.1640,0.831
17:40:38:081,0.7869,-0.0976,0.1834,0.814
17:40:38:082,0.7668,-0.0973,0.1968,0.798
17:40:38:088,0.7473,-0.0947,0.2032,0.780
17:40:38:091,0.7285,-0.0917,0.2034,0.762
17:40:38:096,0.7197,-0.0907,0.2014,0.753
17:40:38:101,0.7187,-0.0900,0.1988,0.751
17:40:38:110,0.7245,-0.0890,0.1853,0.753
17:40:38:111,0.7348,-0.0920,0.1477,0.755
17:40:38:117,0.7448,-0.0903,0.0983,0.757
17:40:38:122,0.7490,-0.0819,0.0531,0.755
17:40:38:127,0.7446,-0.0705,0.0159,0.748
17:40:38:131,0.7409,-0.0590,-0.0093,0.743
17:40:38:136,0.7426,-0.0470,-0.0149,0.744
17:40:38:142,0.7465,-0.0345,-0.0014,0.747
17:40:38:147,0.7534,-0.0247,0.0308,0.754
17:40:38:152,0.7590,-0.0155,0.0677,0.762
17:40:38:157,0.7683,-0.0042,0.0995,0.775
17:40:38:161,0.7893,0.0065,0.1235,0.799
17:40:38:173,0.8213,0.0114,0.1420,0.834
17:40:38:174,0.8592,0.0112,0.1521,0.873
17:40:38:177,0.8908,0.0104,0.1499,0.903
17:40:38:181,0.9098,0.0114,0.1303,0.919
17:40:38:187,0.9211,0.0148,0.0983,0.926
17:40:38:191,0.9308,0.0170,0.0609,0.933
17:40:38:196,0.9396,0.0151,0.0176,0.940
17:40:38:201,0.9487,0.0107,-0.0298,0.949
17:40:38:207,0.9553,0.0078,-0.0753,0.958
17:40:38:211,0.9602,0.0075,-0.1136,0.967
17:40:38:217,0.9648,0.0073,-0.1408,0.975
17:40:38:222,0.9744,0.0053,-0.1486,0.986
17:40:38:227,0.9839,0.0014,-0.1322,0.993
17:40:38:232,0.9986,-0.0057,-0.0955,1.003
17:40:38:237,1.0135,-0.0135,-0.0501,1.015
17:40:38:241,1.0203,-0.0216,-0.0051,1.021
17:40:38:247,1.0071,-0.0269,0.0296,1.008
17:40:38:253,0.9805,-0.0247,0.0487,0.982
17:40:38:258,0.9528,-0.0184,0.0499,0.954
17:40:38:262,0.9284,-0.0081,0.0362,0.929
17:40:38:272,0.9040,-0.0001,0.0091,0.904
17:40:38:278,0.8749,0.0080,-0.0281,0.875
17:40:38:279,0.8450,0.0224,-0.0657,0.848
17:40:38:282,0.8164,0.0395,-0.1012,0.824
17:40:38:288,0.7930,0.0574,-0.1381,0.807
17:40:38:292,0.7874,0.0804,-0.1760,0.811
17:40:38:297,0.7981,0.1046,-0.2082,0.831
17:40:38:302,0.8182,0.1263,-0.2229,0.857
17:40:38:308,0.8458,0.1439,-0.2227,0.886
17:40:38:312,0.8854,0.1571,-0.2121,0.924
17:40:38:317,0.9326,0.1684,-0.1945,0.967
17:40:38:322,0.9790,0.1779,-0.1647,1.009
17:40:38:328,1.0225,0.1835,-0.1271,1.047
17:40:38:332,1.0687,0.1833,-0.0894,1.088
17:40:38:337,1.1132,0.1747,-0.0481,1.128
17:40:38:342,1.1528,0.1615,-0.0053,1.164
17:40:38:348,1.1858,0.1473,0.0445,1.196
17:40:38:352,1.2117,0.1339,0.0775,1.222
17:40:38:357,1.2266,0.1160,0.0809,1.235
17:40:38:362,1.2442,0.0921,0.0707,1.250
17:40:38:373,1.2728,0.0752,0.0467,1.276
17:40:38:374,1.3056,0.0720,0.0252,1.308
17:40:38:380,1.3439,0.0806,0.0242,1.347
17:40:38:382,1.3965,0.0874,0.0526,1.400
17:40:38:388,1.4625,0.0862,0.0978,1.468
17:40:38:392,1.5234,0.0874,0.1359,1.532
17:40:38:397,1.5798,0.1019,0.1425,1.590
17:40:38:402,1.6566,0.1456,0.0763,1.665
17:40:38:408,1.7663,0.2136,-0.0220,1.779
17:40:38:412,1.9516,0.2014,-0.0750,1.963
17:40:38:418,2.0985,0.1156,-0.1151,2.105
17:40:38:422,2.1024,0.0508,-0.1684,2.110
17:40:38:429,1.9939,0.0332,-0.2307,2.007
17:40:38:432,1.8541,0.0366,-0.2960,1.878
17:40:38:439,1.7424,0.0454,-0.3485,1.777
17:40:38:442,1.6671,0.0535,-0.3911,1.713
17:40:38:448,1.6008,0.0554,-0.4236,1.657
17:40:38:453,1.5224,0.0469,-0.4426,1.586
17:40:38:458,1.4337,0.0498,-0.4324,1.498
17:40:38:462,1.3420,0.0581,-0.3837,1.397
17:40:38:472,1.2550,0.0559,-0.3082,1.293
17:40:38:473,1.1726,0.0442,-0.2158,1.193
17:40:38:481,1.0929,0.0293,-0.1134,1.099
17:40:38:485,1.0071,0.0168,-0.0146,1.007
17:40:38:488,0.9233,0.0075,0.0751,0.926
17:40:38:493,0.8477,-0.0047,0.1508,0.861
17:40:38:498,0.7751,-0.0196,0.2054,0.802
17:40:38:503,0.7084,-0.0318,0.2428,0.750
17:40:38:508,0.6527,-0.0438,0.2662,0.706
17:40:38:513,0.6040,-0.0558,0.2753,0.666
17:40:38:518,0.5617,-0.0604,0.2794,0.630
17:40:38:523,0.5197,-0.0529,0.2574,0.582
17:40:38:528,0.4862,-0.0392,0.2208,0.535
17:40:38:534,0.4781,-0.0331,0.1736,0.510
17:40:38:539,0.4838,-0.0299,0.1178,0.499
17:40:38:543,0.4962,-0.0240,0.0795,0.503
17:40:38:548,0.5253,-0.0225,0.0609,0.529
17:40:38:553,0.5591,-0.0213,0.0457,0.561
17:40:38:558,0.5965,-0.0155,0.0516,0.599
17:40:38:563,0.6515,-0.0265,0.0807,0.657
17:40:38:573,0.6913,0.0051,0.0726,0.695
17:40:38:574,0.7426,0.0452,0.0805,0.748
17:40:38:581,0.7786,0.0752,0.0785,0.786
17:40:38:587,0.7998,0.0945,0.0721,0.809
17:40:38:591,0.8118,0.1021,0.0707,0.821
17:40:38:593,0.8199,0.1026,0.0734,0.830
17:40:38:598,0.8318,0.0984,0.0743,0.841
17:40:38:603,0.8404,0.0950,0.0707,0.849
17:40:38:609,0.8438,0.0967,0.0636,0.852
17:40:38:613,0.8458,0.1024,0.0597,0.854
17:40:38:618,0.8472,0.1092,0.0589,0.856
17:40:38:623,0.8519,0.1104,0.0619,0.861
17:40:38:629,0.8648,0.1004,0.0638,0.873
17:40:38:634,0.8839,0.0877,0.0555,0.890
17:40:38:639,0.9042,0.0779,0.0399,0.908
17:40:38:643,0.9196,0.0728,0.0154,0.923
17:40:38:649,0.9296,0.0711,-0.0154,0.932
17:40:38:654,0.9308,0.0716,-0.0425,0.935
17:40:38:659,0.9255,0.0716,-0.0665,0.931
17:40:38:663,0.9225,0.0679,-0.0958,0.930
17:40:38:672,0.9233,0.0620,-0.1222,0.933
17:40:38:673,0.9176,0.0564,-0.1405,0.930
17:40:38:681,0.9020,0.0552,-0.1479,0.916
17:40:38:686,0.8815,0.0596,-0.1386,0.894
17:40:38:690,0.8590,0.0676,-0.1166,0.869
17:40:38:693,0.8377,0.0777,-0.0865,0.846
17:40:38:698,0.8182,0.0833,-0.0533,0.824
17:40:38:703,0.7996,0.0857,-0.0173,0.804
17:40:38:710,0.7817,0.0889,0.0154,0.787
17:40:38:713,0.7668,0.0923,0.0394,0.773
17:40:38:719,0.7619,0.0936,0.0607,0.770
17:40:38:724,0.7659,0.0892,0.0822,0.775
17:40:38:729,0.7744,0.0806,0.0993,0.785
17:40:38:734,0.7825,0.0725,0.1103,0.794
17:40:38:739,0.7861,0.0657,0.1161,0.797
17:40:38:744,0.7856,0.0608,0.1181,0.797
17:40:38:750,0.7812,0.0581,0.1090,0.791
17:40:38:756,0.7734,0.0562,0.0902,0.781
17:40:38:759,0.7622,0.0552,0.0624,0.767
17:40:38:764,0.7475,0.0544,0.0284,0.750
17:40:38:773,0.7353,0.0549,-0.0029,0.737
17:40:38:777,0.7307,0.0559,-0.0249,0.733
17:40:38:780,0.7324,0.0562,-0.0305,0.735
17:40:38:786,0.7395,0.0569,-0.0254,0.742
17:40:38:790,0.7495,0.0610,-0.0141,0.752
17:40:38:794,0.7590,0.0657,-0.0012,0.762
17:40:38:800,0.7649,0.0701,0.0130,0.768
17:40:38:804,0.7676,0.0757,0.0252,0.772
17:40:38:810,0.7681,0.0804,0.0335,0.773
17:40:38:814,0.7646,0.0862,0.0409,0.771
17:40:38:820,0.7602,0.0914,0.0465,0.767
17:40:38:824,0.7639,0.0943,0.0553,0.772
17:40:38:830,0.7742,0.0945,0.0641,0.783
17:40:38:834,0.7913,0.0904,0.0734,0.800
17:40:38:839,0.8130,0.0833,0.0831,0.821
17:40:38:845,0.8323,0.0772,0.0890,0.841
17:40:38:850,0.8468,0.0733,0.0941,0.855
17:40:38:855,0.8568,0.0728,0.0988,0.866
17:40:38:859,0.8690,0.0708,0.0895,0.876
17:40:38:864,0.8878,0.0635,0.0658,0.893
17:40:38:873,0.9062,0.0542,0.0404,0.909
17:40:38:877,0.9269,0.0434,0.0255,0.928
17:40:38:880,0.9506,0.0305,0.0176,0.951
17:40:38:886,0.9692,0.0178,0.0110,0.969
17:40:38:890,0.9817,0.0078,0.0000,0.982
17:40:38:895,0.9927,-0.0027,-0.0137,0.993
17:40:38:901,1.0115,-0.0155,-0.0293,1.012
17:40:38:905,1.0333,-0.0304,-0.0484,1.035
17:40:38:910,1.0528,-0.0423,-0.0704,1.056
17:40:38:914,1.0707,-0.0504,-0.0975,1.076
17:40:38:919,1.0932,-0.0582,-0.1337,1.103
17:40:38:924,1.1139,-0.0661,-0.1799,1.130
17:40:38:930,1.1181,-0.0697,-0.2275,1.143
17:40:38:934,1.1176,-0.0695,-0.2681,1.151
17:40:38:940,1.1232,-0.0705,-0.3011,1.165
17:40:38:944,1.1403,-0.0761,-0.3309,1.190
17:40:38:950,1.1755,-0.0859,-0.3546,1.231
17:40:38:955,1.2298,-0.1039,-0.3612,1.286
17:40:38:960,1.2990,-0.1259,-0.3468,1.350
17:40:38:965,1.3701,-0.1455,-0.3045,1.411
17:40:38:970,1.4327,-0.1616,-0.2143,1.458
17:40:38:975,1.4952,-0.1670,-0.1285,1.510
17:40:38:980,1.5466,-0.1651,-0.0489,1.556
17:40:38:989,1.5808,-0.1570,0.0220,1.589
17:40:38:993,1.6153,-0.1719,0.0792,1.626
17:40:38:997,1.6436,-0.1795,0.1196,1.658
17:40:39:003,1.6461,-0.1704,0.1460,1.661
17:40:39:005,1.6233,-0.1560,0.1565,1.638
17:40:39:010,1.6028,-0.1435,0.1467,1.616
17:40:39:015,1.5867,-0.1382,0.1147,1.597
17:40:39:020,1.5590,-0.1374,0.0680,1.567
17:40:39:025,1.5385,-0.1323,0.0225,1.544
17:40:39:031,1.5138,-0.1242,-0.0225,1.519
17:40:39:036,1.4767,-0.1145,-0.0611,1.482
17:40:39:040,1.4346,-0.0922,-0.0865,1.440
17:40:39:045,1.3994,-0.0868,-0.1039,1.406
17:40:39:050,1.3635,-0.0912,-0.1168,1.372
17:40:39:055,1.3109,-0.0771,-0.1283,1.319
17:40:39:060,1.2674,-0.0519,-0.1320,1.275
17:40:39:065,1.2291,-0.0355,-0.1285,1.236
17:40:39:071,1.1887,-0.0338,-0.1175,1.195
17:40:39:075,1.1587,-0.0353,-0.0904,1.163
17:40:39:080,1.1318,-0.0382,-0.0577,1.134
17:40:39:089,1.1086,-0.0438,-0.0300,1.110
17:40:39:093,1.0790,-0.0485,-0.0068,1.080
17:40:39:097,1.0550,-0.0494,0.0164,1.056
17:40:39:104,1.0176,-0.0570,0.0377,1.020
17:40:39:106,1.0086,-0.0526,0.0499,1.011
17:40:39:111,1.0252,-0.0431,0.0426,1.027
17:40:39:115,1.0086,-0.0475,0.0308,1.010
17:40:39:120,0.9827,-0.0558,0.0215,0.984
17:40:39:126,0.9609,-0.0592,0.0061,0.963
17:40:39:131,0.9379,-0.0563,-0.0134,0.940
17:40:39:137,0.9101,-0.0463,-0.0325,0.912
17:40:39:141,0.8810,-0.0326,-0.0474,0.883
17:40:39:145,0.8597,-0.0228,-0.0596,0.862
17:40:39:151,0.8504,-0.0189,-0.0706,0.854
17:40:39:155,0.8507,-0.0157,-0.0836,0.855
17:40:39:161,0.8514,-0.0091,-0.0973,0.857
17:40:39:166,0.8494,-0.0005,-0.1114,0.857
17:40:39:171,0.8455,0.0087,-0.1200,0.854
17:40:39:176,0.8419,0.0175,-0.1205,0.851
17:40:39:181,0.8355,0.0236,-0.1131,0.843
17:40:39:190,0.8311,0.0290,-0.1004,0.838
17:40:39:193,0.8331,0.0346,-0.0845,0.838
17:40:39:197,0.8311,0.0356,-0.0687,0.835
17:40:39:205,0.8277,0.0361,-0.0491,0.830
17:40:39:207,0.8235,0.0388,-0.0286,0.825
17:40:39:211,0.8157,0.0430,-0.0122,0.817
17:40:39:215,0.8103,0.0476,-0.0012,0.812
17:40:39:221,0.8054,0.0508,0.0074,0.807
17:40:39:226,0.7979,0.0476,0.0142,0.799
17:40:39:231,0.7861,0.0405,0.0174,0.787
17:40:39:237,0.7734,0.0332,0.0184,0.774
17:40:39:241,0.7629,0.0234,0.0196,0.764
17:40:39:246,0.7507,0.0148,0.0174,0.751
17:40:39:252,0.7417,0.0053,0.0093,0.742
17:40:39:256,0.7360,-0.0069,-0.0046,0.736
17:40:39:261,0.7297,-0.0177,-0.0212,0.730
17:40:39:269,0.7231,-0.0277,-0.0371,0.725
17:40:39:273,0.7165,-0.0365,-0.0464,0.719
17:40:39:276,0.7096,-0.0453,-0.0471,0.713
17:40:39:281,0.7035,-0.0541,-0.0391,0.707
17:40:39:288,0.6979,-0.0629,-0.0237,0.701
17:40:39:293,0.6945,-0.0714,-0.0073,0.698
17:40:39:298,0.6933,-0.0771,0.0081,0.698
17:40:39:302,0.6933,-0.0800,0.0215,0.698
17:40:39:306,0.6957,-0.0827,0.0338,0.701
17:40:39:312,0.7008,-0.0841,0.0448,0.707
17:40:39:317,0.7118,-0.0849,0.0572,0.719
17:40:39:322,0.7238,-0.0851,0.0709,0.732
17:40:39:328,0.7338,-0.0841,0.0829,0.743
17:40:39:333,0.7446,-0.0841,0.0892,0.755
17:40:39:337,0.7593,-0.0824,0.0870,0.769
17:40:39:342,0.7732,-0.0783,0.0824,0.781
17:40:39:347,0.7805,-0.0736,0.0807,0.788
17:40:39:352,0.7820,-0.0678,0.0824,0.789
17:40:39:357,0.7817,-0.0687,0.0863,0.789
17:40:39:361,0.7834,-0.0741,0.0880,0.792
17:40:39:368,0.7891,-0.0783,0.0883,0.798
17:40:39:373,0.7959,-0.0829,0.0851,0.805
17:40:39:377,0.8018,-0.0873,0.0778,0.810
17:40:39:382,0.8035,-0.0888,0.0699,0.811
17:40:39:387,0.8010,-0.0856,0.0633,0.808
17:40:39:392,0.8023,-0.0805,0.0572,0.808
17:40:39:397,0.8164,-0.0807,0.0487,0.822
17:40:39:407,0.8380,-0.0841,0.0367,0.843
17:40:39:408,0.8602,-0.0861,0.0294,0.865
17:40:39:414,0.8793,-0.0841,0.0313,0.884
17:40:39:421,0.8930,-0.0834,0.0411,0.898
17:40:39:422,0.9057,-0.0829,0.0587,0.911
17:40:39:427,0.9154,-0.0819,0.0783,0.922
17:40:39:433,0.9252,-0.0819,0.0912,0.933
17:40:39:438,0.9367,-0.0810,0.0958,0.945
17:40:39:442,0.9480,-0.0819,0.0954,0.956
17:40:39:447,0.9619,-0.0856,0.0888,0.970
17:40:39:454,0.9756,-0.0900,0.0814,0.983
17:40:39:457,0.9807,-0.0890,0.0748,0.988
17:40:39:462,0.9797,-0.0827,0.0675,0.986
17:40:39:468,0.9805,-0.0775,0.0651,0.986
17:40:39:473,0.9709,-0.0731,0.0548,0.975
17:40:39:478,0.9548,-0.0656,0.0391,0.958
17:40:39:482,0.9511,-0.0590,0.0252,0.953
