time,gFx,gFy,gFz,TgF
16:43:38:070,0.9758,0.0312,0.1049,0.982
16:43:38:071,0.9731,0.0315,0.1039,0.979
16:43:38:075,0.9709,0.0310,0.1012,0.977
16:43:38:084,0.9682,0.0302,0.0993,0.974
16:43:38:086,0.9656,0.0293,0.1000,0.971
16:43:38:090,0.9653,0.0290,0.1022,0.971
16:43:38:095,0.9660,0.0285,0.1056,0.972
16:43:38:100,0.9690,0.0276,0.1088,0.975
16:43:38:105,0.9741,0.0249,0.1115,0.981
16:43:38:110,0.9780,0.0224,0.1139,0.985
16:43:38:115,0.9797,0.0207,0.1154,0.987
16:43:38:121,0.9805,0.0214,0.1156,0.987
16:43:38:125,0.9797,0.0244,0.1134,0.987
16:43:38:131,0.9783,0.0263,0.1073,0.984
16:43:38:135,0.9763,0.0278,0.1010,0.982
16:43:38:140,0.9758,0.0290,0.0958,0.981
16:43:38:145,0.9775,0.0298,0.0936,0.982
16:43:38:150,0.9797,0.0302,0.0936,0.985
16:43:38:155,0.9800,0.0322,0.0949,0.985
16:43:38:161,0.9797,0.0342,0.0961,0.985
16:43:38:170,0.9819,0.0356,0.0983,0.987
16:43:38:171,0.9851,0.0356,0.0993,0.991
16:43:38:175,0.9856,0.0368,0.0973,0.991
16:43:38:183,0.9844,0.0381,0.0922,0.989
16:43:38:185,0.9836,0.0388,0.0883,0.988
16:43:38:190,0.9822,0.0425,0.0863,0.987
16:43:38:195,0.9814,0.0447,0.0873,0.986
16:43:38:201,0.9814,0.0449,0.0900,0.987
16:43:38:205,0.9805,0.0456,0.0927,0.986
16:43:38:211,0.9800,0.0459,0.0961,0.986
16:43:38:216,0.9800,0.0454,0.0998,0.986
16:43:38:221,0.9807,0.0444,0.1022,0.987
16:43:38:225,0.9814,0.0437,0.1022,0.988
16:43:38:231,0.9812,0.0420,0.0995,0.987
16:43:38:235,0.9819,0.0403,0.0971,0.988
16:43:38:241,0.9824,0.0395,0.0934,0.988
16:43:38:245,0.9829,0.0383,0.0912,0.988
16:43:38:251,0.9829,0.0368,0.0888,0.988
16:43:38:257,0.9846,0.0356,0.0866,0.989
16:43:38:261,0.9871,0.0351,0.0873,0.992
16:43:38:272,0.9873,0.0351,0.0905,0.992
16:43:38:274,0.9863,0.0351,0.0927,0.991
16:43:38:276,0.9851,0.0346,0.0939,0.990
16:43:38:293,0.9849,0.0346,0.0956,0.990
16:43:38:298,0.9861,0.0339,0.0968,0.991
16:43:38:302,0.9856,0.0332,0.0944,0.991
16:43:38:302,0.9846,0.0324,0.0919,0.989
16:43:38:307,0.9824,0.0322,0.0919,0.987
16:43:38:308,0.9800,0.0329,0.0910,0.985
16:43:38:314,0.9792,0.0332,0.0902,0.984
16:43:38:316,0.9800,0.0327,0.0914,0.985
16:43:38:321,0.9817,0.0317,0.0910,0.986
16:43:38:326,0.9834,0.0295,0.0902,0.988
16:43:38:331,0.9841,0.0280,0.0917,0.989
16:43:38:336,0.9839,0.0273,0.0927,0.989
16:43:38:341,0.9858,0.0280,0.0958,0.991
16:43:38:346,0.9883,0.0307,0.0988,0.994
16:43:38:351,0.9868,0.0327,0.1020,0.993
16:43:38:356,0.9851,0.0337,0.1024,0.991
16:43:38:361,0.9844,0.0337,0.1002,0.990
16:43:38:366,0.9819,0.0334,0.0971,0.987
16:43:38:371,0.9792,0.0332,0.0980,0.985
16:43:38:376,0.9768,0.0322,0.1029,0.983
16:43:38:384,0.9736,0.0312,0.1076,0.980
16:43:38:386,0.9709,0.0293,0.1100,0.978
16:43:38:391,0.9700,0.0283,0.1105,0.977
16:43:38:397,0.9712,0.0263,0.1086,0.978
16:43:38:402,0.9726,0.0219,0.1078,0.979
16:43:38:406,0.9744,0.0180,0.1073,0.980
16:43:38:411,0.9756,0.0173,0.1068,0.982
16:43:38:416,0.9761,0.0170,0.1064,0.982
16:43:38:422,0.9763,0.0170,0.1054,0.982
16:43:38:426,0.9770,0.0166,0.1032,0.983
16:43:38:431,0.9785,0.0148,0.1012,0.984
16:43:38:436,0.9810,0.0124,0.1015,0.986
16:43:38:442,0.9832,0.0102,0.1054,0.989
16:43:38:447,0.9858,0.0107,0.1093,0.992
16:43:38:451,0.9876,0.0124,0.1147,0.994
16:43:38:456,0.9880,0.0126,0.1186,0.995
16:43:38:462,0.9878,0.0119,0.1178,0.995
16:43:38:467,0.9883,0.0114,0.1127,0.995
16:43:38:472,0.9895,0.0129,0.1076,0.995
16:43:38:477,0.9907,0.0146,0.1024,0.996
16:43:38:484,0.9920,0.0153,0.0971,0.997
16:43:38:488,0.9929,0.0163,0.0958,0.998
16:43:38:493,0.9934,0.0163,0.0973,0.998
16:43:38:499,0.9934,0.0175,0.0980,0.998
16:43:38:505,0.9902,0.0214,0.0976,0.995
16:43:38:508,0.9863,0.0251,0.0973,0.991
16:43:38:511,0.9858,0.0263,0.0968,0.991
16:43:38:517,0.9863,0.0254,0.0968,0.991
16:43:38:522,0.9883,0.0236,0.0988,0.993
16:43:38:527,0.9890,0.0234,0.1002,0.994
16:43:38:532,0.9841,0.0222,0.1020,0.990
16:43:38:537,0.9836,0.0241,0.1056,0.990
16:43:38:542,0.9817,0.0249,0.1056,0.988
16:43:38:547,0.9795,0.0244,0.1051,0.985
16:43:38:552,0.9775,0.0246,0.1081,0.984
16:43:38:557,0.9761,0.0261,0.1095,0.983
16:43:38:563,0.9746,0.0288,0.1108,0.981
16:43:38:568,0.9712,0.0305,0.1132,0.978
16:43:38:573,0.9692,0.0317,0.1147,0.976
16:43:38:577,0.9682,0.0312,0.1154,0.976
16:43:38:583,0.9687,0.0307,0.1156,0.976
16:43:38:588,0.9697,0.0298,0.1171,0.977
16:43:38:592,0.9697,0.0300,0.1181,0.977
16:43:38:602,0.9709,0.0290,0.1169,0.978
16:43:38:603,0.9726,0.0283,0.1125,0.980
16:43:38:608,0.9756,0.0276,0.1076,0.982
16:43:38:612,0.9775,0.0280,0.1029,0.983
16:43:38:617,0.9768,0.0268,0.0990,0.982
16:43:38:623,0.9766,0.0261,0.0980,0.982
16:43:38:627,0.9758,0.0258,0.0968,0.981
16:43:38:632,0.9766,0.0258,0.0949,0.981
16:43:38:637,0.9790,0.0241,0.0939,0.984
16:43:38:643,0.9829,0.0214,0.0946,0.988
16:43:38:647,0.9856,0.0200,0.0978,0.991
16:43:38:652,0.9858,0.0200,0.1024,0.991
16:43:38:657,0.9851,0.0195,0.1066,0.991
16:43:38:664,0.9863,0.0183,0.1100,0.993
16:43:38:669,0.9888,0.0161,0.1108,0.995
16:43:38:673,0.9910,0.0139,0.1103,0.997
16:43:38:678,0.9932,0.0139,0.1090,0.999
16:43:38:683,0.9939,0.0146,0.1088,1.000
16:43:38:687,0.9939,0.0161,0.1120,1.000
16:43:38:693,0.9929,0.0178,0.1149,1.000
16:43:38:701,0.9920,0.0195,0.1166,0.999
16:43:38:706,0.9920,0.0200,0.1178,0.999
16:43:38:707,0.9924,0.0190,0.1169,0.999
16:43:38:714,0.9929,0.0178,0.1169,1.000
16:43:38:718,0.9924,0.0173,0.1166,0.999
16:43:38:723,0.9920,0.0173,0.1171,0.999
16:43:38:727,0.9907,0.0173,0.1169,0.998
16:43:38:733,0.9907,0.0170,0.1171,0.998
16:43:38:737,0.9924,0.0163,0.1176,1.000
16:43:38:743,0.9942,0.0153,0.1178,1.001
16:43:38:747,0.9973,0.0139,0.1169,1.004
16:43:38:753,0.9995,0.0126,0.1159,1.006
16:43:38:758,1.0005,0.0124,0.1120,1.007
16:43:38:764,1.0005,0.0126,0.1110,1.007
16:43:38:768,0.9983,0.0122,0.1164,1.005
16:43:38:773,0.9966,0.0119,0.1164,1.003
16:43:38:778,0.9956,0.0124,0.1181,1.003
16:43:38:784,0.9973,0.0136,0.1237,1.005
16:43:38:788,0.9988,0.0141,0.1262,1.007
16:43:38:793,0.9986,0.0146,0.1279,1.007
16:43:38:802,0.9966,0.0141,0.1328,1.006
16:43:38:805,0.9934,0.0139,0.1364,1.003
16:43:38:808,0.9873,0.0146,0.1345,0.997
16:43:38:814,0.9817,0.0163,0.1291,0.990
16:43:38:818,0.9780,0.0158,0.1240,0.986
16:43:38:824,0.9714,0.0168,0.1208,0.979
16:43:38:828,0.9629,0.0207,0.1200,0.971
16:43:38:833,0.9548,0.0241,0.1198,0.963
16:43:38:838,0.9536,0.0256,0.1213,0.962
16:43:38:844,0.9587,0.0254,0.1220,0.967
16:43:38:850,0.9682,0.0239,0.1174,0.976
16:43:38:853,0.9783,0.0212,0.1147,0.985
16:43:38:858,0.9836,0.0205,0.1127,0.990
16:43:38:870,0.9878,0.0217,0.1112,0.994
16:43:38:872,0.9932,0.0241,0.1130,1.000
16:43:38:885,0.9993,0.0266,0.1181,1.007
16:43:38:887,1.0017,0.0258,0.1196,1.009
16:43:38:894,1.0012,0.0239,0.1171,1.008
16:43:38:894,1.0015,0.0241,0.1152,1.008
16:43:38:895,1.0008,0.0241,0.1152,1.008
16:43:38:904,0.9954,0.0207,0.1147,1.002
16:43:38:905,0.9902,0.0178,0.1161,0.997
16:43:38:908,0.9856,0.0168,0.1193,0.993
16:43:38:914,0.9841,0.0109,0.1176,0.991
16:43:38:918,0.9790,0.0080,0.1125,0.985
16:43:38:924,0.9744,0.0131,0.1181,0.982
16:43:38:928,0.9778,0.0153,0.1247,0.986
16:43:38:934,0.9832,0.0104,0.1205,0.991
16:43:38:938,0.9844,0.0029,0.1159,0.991
16:43:38:944,0.9807,0.0019,0.1144,0.987
16:43:38:950,0.9719,0.0082,0.1139,0.979
16:43:38:954,0.9660,0.0124,0.1134,0.973
16:43:38:958,0.9616,0.0141,0.1142,0.969
16:43:38:967,0.9580,0.0141,0.1213,0.966
16:43:38:972,0.9555,0.0148,0.1325,0.965
16:43:38:974,0.9558,0.0163,0.1469,0.967
16:43:38:979,0.9599,0.0173,0.1636,0.974
16:43:38:985,0.9648,0.0151,0.1763,0.981
16:43:38:989,0.9673,0.0134,0.1797,0.984
16:43:38:994,0.9690,0.0136,0.1753,0.985
16:43:38:999,0.9719,0.0141,0.1655,0.986
16:43:39:004,0.9748,0.0139,0.1526,0.987
16:43:39:009,0.9756,0.0134,0.1398,0.986
16:43:39:014,0.9756,0.0122,0.1308,0.984
16:43:39:019,0.9763,0.0100,0.1262,0.984
16:43:39:024,0.9761,0.0087,0.1254,0.984
16:43:39:030,0.9748,0.0070,0.1257,0.983
16:43:39:035,0.9722,0.0051,0.1254,0.980
16:43:39:039,0.9695,0.0043,0.1235,0.977
16:43:39:045,0.9668,0.0024,0.1174,0.974
16:43:39:049,0.9665,0.0007,0.1093,0.973
16:43:39:055,0.9700,-0.0018,0.1061,0.976
16:43:39:060,0.9731,-0.0027,0.1105,0.979
16:43:39:066,0.9746,-0.0010,0.1208,0.982
16:43:39:069,0.9778,0.0002,0.1308,0.986
16:43:39:074,0.9822,0.0014,0.1374,0.992
16:43:39:080,0.9878,0.0012,0.1401,0.998
16:43:39:086,0.9915,0.0007,0.1408,1.001
16:43:39:089,0.9937,-0.0003,0.1396,1.003
16:43:39:094,0.9946,-0.0023,0.1359,1.004
16:43:39:099,0.9954,-0.0037,0.1335,1.004
16:43:39:106,0.9942,-0.0042,0.1330,1.003
16:43:39:110,0.9920,-0.0042,0.1320,1.001
16:43:39:114,0.9905,-0.0027,0.1303,0.999
16:43:39:119,0.9898,-0.0020,0.1252,0.998
16:43:39:125,0.9866,0.0002,0.1149,0.993
16:43:39:130,0.9817,0.0031,0.1056,0.987
16:43:39:135,0.9800,0.0058,0.1000,0.985
16:43:39:139,0.9792,0.0078,0.0980,0.984
16:43:39:145,0.9783,0.0114,0.1049,0.984
16:43:39:150,0.9792,0.0158,0.1156,0.986
16:43:39:154,0.9792,0.0192,0.1244,0.987
16:43:39:159,0.9766,0.0224,0.1298,0.985
16:43:39:165,0.9746,0.0251,0.1320,0.984
16:43:39:169,0.9751,0.0268,0.1315,0.984
16:43:39:174,0.9753,0.0278,0.1318,0.985
16:43:39:184,0.9731,0.0290,0.1323,0.983
16:43:39:185,0.9709,0.0307,0.1293,0.980
16:43:39:189,0.9714,0.0307,0.1252,0.980
16:43:39:195,0.9719,0.0312,0.1205,0.980
16:43:39:199,0.9722,0.0332,0.1159,0.980
16:43:39:206,0.9746,0.0327,0.1103,0.981
16:43:39:209,0.9768,0.0305,0.1073,0.983
16:43:39:215,0.9800,0.0271,0.1083,0.986
16:43:39:220,0.9851,0.0236,0.1115,0.992
16:43:39:225,0.9912,0.0214,0.1164,0.998
16:43:39:231,0.9929,0.0212,0.1200,1.000
16:43:39:235,0.9927,0.0205,0.1227,1.000
16:43:39:240,0.9927,0.0190,0.1266,1.001
16:43:39:245,0.9932,0.0175,0.1313,1.002
16:43:39:250,0.9929,0.0170,0.1328,1.002
16:43:39:255,0.9902,0.0178,0.1318,0.999
16:43:39:260,0.9861,0.0207,0.1288,0.995
16:43:39:265,0.9822,0.0236,0.1232,0.990
16:43:39:270,0.9797,0.0249,0.1174,0.987
16:43:39:275,0.9756,0.0256,0.1152,0.983
16:43:39:285,0.9726,0.0285,0.1134,0.980
16:43:39:286,0.9748,0.0312,0.1103,0.982
16:43:39:290,0.9775,0.0342,0.1071,0.984
16:43:39:295,0.9778,0.0361,0.1034,0.984
16:43:39:300,0.9788,0.0373,0.0990,0.984
16:43:39:306,0.9814,0.0366,0.0985,0.987
16:43:39:310,0.9817,0.0364,0.0998,0.987
16:43:39:315,0.9785,0.0390,0.0983,0.984
16:43:39:320,0.9770,0.0415,0.0971,0.983
16:43:39:326,0.9795,0.0422,0.0980,0.985
16:43:39:330,0.9839,0.0410,0.1012,0.990
16:43:39:336,0.9868,0.0405,0.1032,0.993
16:43:39:340,0.9861,0.0420,0.1029,0.992
16:43:39:347,0.9849,0.0442,0.1017,0.991
16:43:39:350,0.9866,0.0456,0.1002,0.993
16:43:39:356,0.9883,0.0447,0.0988,0.994
16:43:39:360,0.9866,0.0437,0.0985,0.992
16:43:39:367,0.9819,0.0434,0.0993,0.988
16:43:39:370,0.9790,0.0442,0.1022,0.985
16:43:39:376,0.9768,0.0437,0.1054,0.983
16:43:39:386,0.9717,0.0434,0.1090,0.979
16:43:39:387,0.9634,0.0449,0.1127,0.971
16:43:39:390,0.9590,0.0461,0.1159,0.967
16:43:39:395,0.9602,0.0466,0.1156,0.968
16:43:39:401,0.9619,0.0464,0.1134,0.970
16:43:39:406,0.9626,0.0466,0.1117,0.970
16:43:39:410,0.9641,0.0456,0.1081,0.971
16:43:39:416,0.9641,0.0459,0.1012,0.970
16:43:39:421,0.9634,0.0491,0.0907,0.969
16:43:39:426,0.9641,0.0535,0.0790,0.969
16:43:39:431,0.9660,0.0581,0.0704,0.970
16:43:39:436,0.9729,0.0603,0.0665,0.977
16:43:39:440,0.9836,0.0569,0.0709,0.988
16:43:39:448,0.9907,0.0510,0.0839,0.996
16:43:39:453,0.9927,0.0456,0.1015,0.999
16:43:39:456,0.9988,0.0390,0.1220,1.007
16:43:39:462,1.0098,0.0312,0.1413,1.020
16:43:39:467,1.0164,0.0266,0.1535,1.028
16:43:39:471,1.0157,0.0268,0.1579,1.028
16:43:39:477,1.0096,0.0283,0.1594,1.022
16:43:39:486,0.9995,0.0302,0.1589,1.013
16:43:39:487,0.9895,0.0337,0.1582,1.003
16:43:39:491,0.9802,0.0317,0.1538,0.993
16:43:39:497,0.9756,0.0249,0.1445,0.987
16:43:39:501,0.9763,0.0210,0.1342,0.986
16:43:39:506,0.9788,0.0185,0.1259,0.987
16:43:39:511,0.9751,0.0112,0.1166,0.982
16:43:39:516,0.9695,0.0053,0.1088,0.976
16:43:39:521,0.9668,0.0075,0.1056,0.973
16:43:39:527,0.9670,0.0170,0.1037,0.973
16:43:39:531,0.9668,0.0244,0.1007,0.972
16:43:39:536,0.9634,0.0249,0.0966,0.969
16:43:39:541,0.9643,0.0251,0.0956,0.969
16:43:39:547,0.9665,0.0234,0.1017,0.972
16:43:39:552,0.9643,0.0217,0.1068,0.970
16:43:39:557,0.9568,0.0202,0.1108,0.963
16:43:39:562,0.9506,0.0239,0.1156,0.958
16:43:39:567,0.9487,0.0312,0.1181,0.957
16:43:39:571,0.9462,0.0378,0.1156,0.954
16:43:39:577,0.9421,0.0400,0.1139,0.950
16:43:39:585,0.9421,0.0400,0.1134,0.950
16:43:39:588,0.9477,0.0398,0.1105,0.955
16:43:39:591,0.9524,0.0437,0.1056,0.959
16:43:39:598,0.9504,0.0552,0.0983,0.957
16:43:39:602,0.9509,0.0610,0.0968,0.958
16:43:39:607,0.9621,0.0444,0.1081,0.969
16:43:39:611,0.9726,0.0268,0.1164,0.980
16:43:39:616,0.9805,0.0163,0.1210,0.988
16:43:39:621,0.9876,0.0141,0.1262,0.996
16:43:39:626,0.9907,0.0190,0.1325,1.000
16:43:39:632,0.9898,0.0251,0.1372,1.000
16:43:39:637,0.9885,0.0285,0.1413,0.999
16:43:39:641,0.9890,0.0290,0.1433,1.000
16:43:39:647,0.9907,0.0280,0.1408,1.001
16:43:39:651,0.9873,0.0263,0.1337,0.997
16:43:39:656,0.9795,0.0266,0.1213,0.987
16:43:39:661,0.9712,0.0327,0.1051,0.977
16:43:39:667,0.9668,0.0398,0.0895,0.972
16:43:39:671,0.9665,0.0427,0.0773,0.971
16:43:39:677,0.9697,0.0422,0.0719,0.973
16:43:39:683,0.9729,0.0378,0.0800,0.977
16:43:39:687,0.9746,0.0344,0.0968,0.980
16:43:39:692,0.9766,0.0342,0.1156,0.984
16:43:39:698,0.9790,0.0366,0.1232,0.987
16:43:39:701,0.9788,0.0395,0.1342,0.989
16:43:39:707,0.9709,0.0395,0.1501,0.983
16:43:39:712,0.9685,0.0398,0.1521,0.981
16:43:39:717,0.9753,0.0393,0.1472,0.987
16:43:39:722,0.9824,0.0376,0.1386,0.993
16:43:39:727,0.9834,0.0351,0.1328,0.993
16:43:39:732,0.9802,0.0334,0.1320,0.990
16:43:39:737,0.9792,0.0317,0.1310,0.988
16:43:39:741,0.9829,0.0302,0.1288,0.992
16:43:39:749,0.9878,0.0285,0.1284,0.997
16:43:39:752,0.9910,0.0266,0.1284,1.000
16:43:39:757,0.9890,0.0266,0.1271,0.998
16:43:39:762,0.9871,0.0283,0.1244,0.995
16:43:39:767,0.9836,0.0307,0.1198,0.991
16:43:39:772,0.9778,0.0334,0.1110,0.985
16:43:39:777,0.9726,0.0361,0.1015,0.979
16:43:39:784,0.9695,0.0390,0.0939,0.975
16:43:39:788,0.9682,0.0417,0.0880,0.973
16:43:39:792,0.9692,0.0405,0.0897,0.974
16:43:39:797,0.9697,0.0373,0.0993,0.975
16:43:39:802,0.9690,0.0346,0.1132,0.976
16:43:39:807,0.9707,0.0320,0.1271,0.980
16:43:39:812,0.9724,0.0295,0.1403,0.983
16:43:39:817,0.9731,0.0293,0.1513,0.985
16:43:39:822,0.9719,0.0298,0.1592,0.985
16:43:39:827,0.9702,0.0310,0.1628,0.984
16:43:39:832,0.9695,0.0322,0.1623,0.983
16:43:39:837,0.9687,0.0334,0.1579,0.982
16:43:39:842,0.9678,0.0327,0.1511,0.980
16:43:39:849,0.9678,0.0315,0.1438,0.979
16:43:39:853,0.9675,0.0312,0.1367,0.978
16:43:39:858,0.9658,0.0339,0.1325,0.975
16:43:39:864,0.9648,0.0356,0.1315,0.974
16:43:39:868,0.9675,0.0364,0.1337,0.977
16:43:39:873,0.9702,0.0366,0.1347,0.980
16:43:39:878,0.9741,0.0361,0.1342,0.984
16:43:39:884,0.9768,0.0351,0.1315,0.986
16:43:39:888,0.9773,0.0337,0.1266,0.986
16:43:39:892,0.9785,0.0317,0.1200,0.986
16:43:39:897,0.9797,0.0317,0.1156,0.987
16:43:39:902,0.9807,0.0329,0.1132,0.988
16:43:39:908,0.9792,0.0337,0.1142,0.986
16:43:39:914,0.9756,0.0349,0.1147,0.983
16:43:39:918,0.9714,0.0366,0.1134,0.979
16:43:39:922,0.9692,0.0390,0.1105,0.976
16:43:39:928,0.9682,0.0417,0.1076,0.975
16:43:39:933,0.9663,0.0422,0.1068,0.973
16:43:39:938,0.9682,0.0400,0.1108,0.975
16:43:39:942,0.9719,0.0395,0.1159,0.980
16:43:39:949,0.9746,0.0390,0.1227,0.983
16:43:39:953,0.9763,0.0393,0.1274,0.985
16:43:39:958,0.9785,0.0408,0.1306,0.988
16:43:39:963,0.9805,0.0425,0.1320,0.990
16:43:39:968,0.9819,0.0432,0.1318,0.992
16:43:39:973,0.9817,0.0432,0.1332,0.992
16:43:39:979,0.9807,0.0410,0.1359,0.991
16:43:39:984,0.9805,0.0381,0.1381,0.991
16:43:39:989,0.9824,0.0359,0.1396,0.993
16:43:39:993,0.9841,0.0337,0.1413,0.995
16:43:39:999,0.9832,0.0337,0.1413,0.994
16:43:40:003,0.9822,0.0337,0.1394,0.993
16:43:40:008,0.9819,0.0344,0.1364,0.992
16:43:40:014,0.9822,0.0346,0.1350,0.992
16:43:40:018,0.9795,0.0349,0.1328,0.989
16:43:40:023,0.9761,0.0364,0.1313,0.986
16:43:40:028,0.9746,0.0368,0.1318,0.984
16:43:40:033,0.9758,0.0366,0.1328,0.985
16:43:40:038,0.9775,0.0368,0.1323,0.987
16:43:40:043,0.9773,0.0378,0.1320,0.987
16:43:40:050,0.9770,0.0373,0.1288,0.986
16:43:40:053,0.9800,0.0351,0.1218,0.988
16:43:40:059,0.9795,0.0361,0.1154,0.987
16:43:40:064,0.9788,0.0368,0.1093,0.986
16:43:40:069,0.9797,0.0366,0.1071,0.986
16:43:40:074,0.9805,0.0366,0.1081,0.987
16:43:40:079,0.9834,0.0366,0.1086,0.990
16:43:40:083,0.9866,0.0364,0.1078,0.993
16:43:40:089,0.9858,0.0364,0.1068,0.992
16:43:40:093,0.9846,0.0354,0.1073,0.991
16:43:40:101,0.9836,0.0351,0.1061,0.990
16:43:40:104,0.9792,0.0383,0.1044,0.986
16:43:40:109,0.9741,0.0434,0.1032,0.981
16:43:40:113,0.9734,0.0459,0.1029,0.980
16:43:40:118,0.9748,0.0461,0.1066,0.982
16:43:40:123,0.9770,0.0447,0.1122,0.984
16:43:40:129,0.9814,0.0456,0.1166,0.989
16:43:40:133,0.9844,0.0461,0.1176,0.992
16:43:40:138,0.9868,0.0466,0.1161,0.995
16:43:40:143,0.9885,0.0454,0.1134,0.996
16:43:40:149,0.9876,0.0459,0.1117,0.995
16:43:40:153,0.9849,0.0466,0.1108,0.992
16:43:40:158,0.9829,0.0476,0.1105,0.990
16:43:40:164,0.9807,0.0491,0.1120,0.988
16:43:40:169,0.9778,0.0520,0.1159,0.986
16:43:40:174,0.9783,0.0532,0.1232,0.987
16:43:40:179,0.9807,0.0535,0.1315,0.991
16:43:40:184,0.9827,0.0535,0.1362,0.993
16:43:40:189,0.9836,0.0547,0.1337,0.994
16:43:40:194,0.9824,0.0576,0.1252,0.992
16:43:40:202,0.9807,0.0606,0.1156,0.989
16:43:40:204,0.9802,0.0610,0.1064,0.988
16:43:40:209,0.9814,0.0613,0.1010,0.989
16:43:40:218,0.9807,0.0630,0.0990,0.988
16:43:40:219,0.9788,0.0642,0.0976,0.986
16:43:40:224,0.9780,0.0632,0.0958,0.985
16:43:40:231,0.9783,0.0606,0.0973,0.985
16:43:40:234,0.9780,0.0566,0.1039,0.985
16:43:40:239,0.9761,0.0542,0.1115,0.984
16:43:40:244,0.9744,0.0574,0.1196,0.983
16:43:40:249,0.9753,0.0584,0.1218,0.985
16:43:40:254,0.9756,0.0559,0.1230,0.985
16:43:40:259,0.9768,0.0530,0.1240,0.986
16:43:40:264,0.9770,0.0486,0.1257,0.986
16:43:40:269,0.9766,0.0461,0.1264,0.986
16:43:40:275,0.9751,0.0447,0.1252,0.984
16:43:40:283,0.9729,0.0452,0.1225,0.982
16:43:40:286,0.9724,0.0459,0.1166,0.980
16:43:40:290,0.9714,0.0469,0.1103,0.979
16:43:40:294,0.9724,0.0461,0.1061,0.979
16:43:40:299,0.9746,0.0444,0.1044,0.981
16:43:40:304,0.9788,0.0412,0.1039,0.985
16:43:40:310,0.9839,0.0381,0.1056,0.990
16:43:40:315,0.9866,0.0356,0.1095,0.993
16:43:40:320,0.9880,0.0351,0.1161,0.995
16:43:40:324,0.9893,0.0368,0.1259,0.998
16:43:40:331,0.9898,0.0383,0.1318,0.999
16:43:40:335,0.9912,0.0390,0.1367,1.001
16:43:40:339,0.9939,0.0386,0.1440,1.005
16:43:40:344,0.9942,0.0354,0.1494,1.006
16:43:40:350,0.9937,0.0322,0.1484,1.005
16:43:40:354,0.9932,0.0298,0.1452,1.004
16:43:40:359,0.9937,0.0295,0.1408,1.004
16:43:40:365,0.9929,0.0315,0.1332,1.002
16:43:40:370,0.9915,0.0334,0.1205,0.999
16:43:40:374,0.9871,0.0356,0.1054,0.993
16:43:40:383,0.9834,0.0381,0.0900,0.988
16:43:40:387,0.9827,0.0405,0.0807,0.987
16:43:40:390,0.9778,0.0432,0.0731,0.981
16:43:40:394,0.9719,0.0456,0.0739,0.976
16:43:40:399,0.9685,0.0483,0.0824,0.973
16:43:40:404,0.9665,0.0503,0.0929,0.972
16:43:40:410,0.9656,0.0522,0.1061,0.973
16:43:40:415,0.9658,0.0522,0.1205,0.975
16:43:40:420,0.9685,0.0505,0.1337,0.979
16:43:40:425,0.9707,0.0508,0.1457,0.983
16:43:40:430,0.9719,0.0518,0.1501,0.985
16:43:40:434,0.9717,0.0522,0.1486,0.984
16:43:40:440,0.9722,0.0530,0.1418,0.984
16:43:40:445,0.9724,0.0522,0.1325,0.983
16:43:40:450,0.9712,0.0515,0.1237,0.980
16:43:40:455,0.9707,0.0508,0.1166,0.979
16:43:40:460,0.9717,0.0503,0.1112,0.979
16:43:40:465,0.9741,0.0513,0.1068,0.981
16:43:40:470,0.9753,0.0530,0.1056,0.982
16:43:40:475,0.9746,0.0544,0.1051,0.982
16:43:40:484,0.9741,0.0574,0.1044,0.981
16:43:40:488,0.9734,0.0579,0.1046,0.981
16:43:40:490,0.9741,0.0571,0.1046,0.981
16:43:40:495,0.9773,0.0547,0.1051,0.984
16:43:40:500,0.9810,0.0525,0.1049,0.988
16:43:40:505,0.9844,0.0500,0.1037,0.991
16:43:40:511,0.9863,0.0476,0.1029,0.993
16:43:40:515,0.9871,0.0452,0.1034,0.993
16:43:40:520,0.9868,0.0442,0.1081,0.994
16:43:40:525,0.9858,0.0422,0.1142,0.993
16:43:40:532,0.9856,0.0395,0.1178,0.993
16:43:40:535,0.9863,0.0386,0.1193,0.994
16:43:40:540,0.9854,0.0381,0.1200,0.993
16:43:40:545,0.9839,0.0388,0.1205,0.992
16:43:40:551,0.9827,0.0408,0.1200,0.991
16:43:40:555,0.9797,0.0439,0.1196,0.988
16:43:40:560,0.9766,0.0474,0.1196,0.985
16:43:40:565,0.9744,0.0488,0.1213,0.983
16:43:40:571,0.9763,0.0478,0.1227,0.985
16:43:40:575,0.9763,0.0469,0.1213,0.985
16:43:40:583,0.9731,0.0493,0.1198,0.982
16:43:40:586,0.9680,0.0522,0.1200,0.977
16:43:40:591,0.9648,0.0542,0.1188,0.974
16:43:40:595,0.9653,0.0557,0.1186,0.974
16:43:40:600,0.9668,0.0552,0.1171,0.975
16:43:40:605,0.9687,0.0520,0.1159,0.977
16:43:40:611,0.9712,0.0486,0.1154,0.979
16:43:40:615,0.9756,0.0452,0.1142,0.983
16:43:40:620,0.9802,0.0403,0.1117,0.987
16:43:40:625,0.9829,0.0368,0.1088,0.990
16:43:40:632,0.9832,0.0346,0.1066,0.990
16:43:40:636,0.9822,0.0332,0.1066,0.989
16:43:40:640,0.9829,0.0368,0.1110,0.990
16:43:40:645,0.9846,0.0400,0.1159,0.992
16:43:40:652,0.9863,0.0400,0.1176,0.994
16:43:40:655,0.9868,0.0398,0.1156,0.994
