time,gFx,gFy,gFz,TgF
16:46:26:095,1.0137,-0.0194,-0.0027,1.014
16:46:26:100,1.0164,-0.0196,0.0061,1.017
16:46:26:105,1.0171,-0.0199,0.0118,1.017
16:46:26:110,1.0132,-0.0223,0.0098,1.014
16:46:26:115,1.0064,-0.0235,0.0052,1.007
16:46:26:120,0.9981,-0.0218,-0.0078,0.998
16:46:26:125,0.9893,-0.0155,-0.0288,0.990
16:46:26:131,0.9834,-0.0069,-0.0498,0.985
16:46:26:135,0.9807,-0.0008,-0.0623,0.983
16:46:26:140,0.9832,0.0034,-0.0662,0.985
16:46:26:145,0.9885,0.0056,-0.0640,0.991
16:46:26:151,0.9861,0.0078,-0.0569,0.988
16:46:26:156,0.9763,0.0102,-0.0493,0.978
16:46:26:161,0.9836,0.0019,-0.0388,0.984
16:46:26:173,0.9946,-0.0079,-0.0232,0.995
16:46:26:174,0.9912,-0.0106,-0.0095,0.991
16:46:26:175,0.9878,-0.0113,0.0020,0.988
16:46:26:181,0.9900,-0.0115,0.0130,0.990
16:46:26:186,0.9895,-0.0118,0.0211,0.990
16:46:26:192,0.9854,-0.0137,0.0289,0.986
16:46:26:198,0.9827,-0.0167,0.0365,0.983
16:46:26:201,0.9819,-0.0191,0.0399,0.983
16:46:26:205,0.9841,-0.0174,0.0406,0.985
16:46:26:210,0.9871,-0.0167,0.0382,0.988
16:46:26:216,0.9829,-0.0157,0.0409,0.984
16:46:26:221,0.9841,-0.0179,0.0365,0.985
16:46:26:225,0.9920,-0.0221,0.0245,0.993
16:46:26:230,0.9905,-0.0221,0.0247,0.991
16:46:26:235,0.9873,-0.0225,0.0218,0.988
16:46:26:241,0.9824,-0.0230,0.0103,0.983
16:46:26:246,0.9758,-0.0240,0.0010,0.976
16:46:26:251,0.9807,-0.0260,-0.0005,0.981
16:46:26:256,0.9861,-0.0296,0.0013,0.987
16:46:26:261,0.9814,-0.0316,-0.0022,0.982
16:46:26:265,0.9709,-0.0299,-0.0100,0.971
16:46:26:272,0.9619,-0.0284,-0.0207,0.963
16:46:26:276,0.9724,-0.0313,-0.0327,0.973
16:46:26:289,0.9827,-0.0340,-0.0459,0.984
16:46:26:291,0.9883,-0.0321,-0.0559,0.990
16:46:26:291,0.9944,-0.0294,-0.0616,0.997
16:46:26:296,1.0039,-0.0291,-0.0613,1.006
16:46:26:304,1.0103,-0.0309,-0.0577,1.012
16:46:26:307,1.0113,-0.0323,-0.0528,1.013
16:46:26:311,1.0098,-0.0348,-0.0437,1.011
16:46:26:317,1.0083,-0.0389,-0.0303,1.010
16:46:26:321,1.0017,-0.0367,-0.0171,1.003
16:46:26:325,0.9934,-0.0284,-0.0053,0.994
16:46:26:331,0.9851,-0.0203,0.0032,0.985
16:46:26:337,0.9758,-0.0159,0.0110,0.976
16:46:26:341,0.9709,-0.0142,0.0162,0.971
16:46:26:346,0.9746,-0.0128,0.0167,0.975
16:46:26:351,0.9773,-0.0084,0.0162,0.977
16:46:26:356,0.9748,-0.0042,0.0132,0.975
16:46:26:361,0.9724,-0.0025,0.0103,0.972
16:46:26:366,0.9761,-0.0045,0.0074,0.976
16:46:26:371,0.9827,-0.0042,0.0162,0.983
16:46:26:376,0.9768,0.0109,-0.0112,0.977
16:46:26:387,0.9670,0.0117,-0.0574,0.969
16:46:26:388,0.9778,0.0041,-0.0591,0.980
16:46:26:391,0.9888,0.0073,-0.0518,0.990
16:46:26:397,0.9863,0.0104,-0.0440,0.987
16:46:26:401,0.9854,0.0173,-0.0652,0.988
16:46:26:406,0.9917,0.0361,-0.0608,0.994
16:46:26:411,0.9971,0.0415,-0.0440,0.999
16:46:26:417,0.9951,0.0386,-0.0357,0.997
16:46:26:422,0.9924,0.0351,-0.0308,0.994
16:46:26:426,0.9866,0.0364,-0.0271,0.988
16:46:26:431,0.9827,0.0408,-0.0300,0.984
16:46:26:436,0.9836,0.0452,-0.0354,0.985
16:46:26:442,0.9858,0.0478,-0.0432,0.988
16:46:26:446,0.9854,0.0488,-0.0530,0.988
16:46:26:454,0.9841,0.0476,-0.0621,0.987
16:46:26:456,0.9834,0.0449,-0.0716,0.987
16:46:26:463,0.9839,0.0398,-0.0784,0.988
16:46:26:468,0.9834,0.0317,-0.0826,0.987
16:46:26:472,0.9783,0.0207,-0.0860,0.982
16:46:26:476,0.9739,0.0124,-0.0850,0.978
16:46:26:482,0.9707,0.0070,-0.0787,0.974
16:46:26:486,0.9619,0.0043,-0.0701,0.964
16:46:26:491,0.9526,0.0019,-0.0606,0.955
16:46:26:496,0.9448,-0.0008,-0.0525,0.946
16:46:26:502,0.9409,-0.0045,-0.0469,0.942
16:46:26:506,0.9418,-0.0079,-0.0437,0.943
16:46:26:511,0.9462,-0.0123,-0.0408,0.947
16:46:26:517,0.9511,-0.0140,-0.0410,0.952
16:46:26:522,0.9558,-0.0155,-0.0454,0.957
16:46:26:526,0.9631,-0.0174,-0.0520,0.965
16:46:26:532,0.9643,-0.0177,-0.0584,0.966
16:46:26:537,0.9641,-0.0157,-0.0652,0.966
16:46:26:542,0.9646,-0.0118,-0.0723,0.967
16:46:26:546,0.9673,-0.0086,-0.0814,0.971
16:46:26:552,0.9695,-0.0049,-0.0877,0.973
16:46:26:559,0.9744,-0.0040,-0.0904,0.979
16:46:26:564,0.9761,-0.0042,-0.0899,0.980
16:46:26:567,0.9766,-0.0023,-0.0860,0.980
16:46:26:572,0.9792,-0.0018,-0.0806,0.983
16:46:26:577,0.9788,-0.0010,-0.0775,0.982
16:46:26:588,0.9795,0.0019,-0.0765,0.982
16:46:26:589,0.9802,0.0065,-0.0728,0.983
16:46:26:592,0.9805,0.0117,-0.0662,0.983
16:46:26:597,0.9785,0.0146,-0.0606,0.980
16:46:26:604,0.9751,0.0170,-0.0569,0.977
16:46:26:607,0.9775,0.0219,-0.0523,0.979
16:46:26:613,0.9854,0.0305,-0.0469,0.987
16:46:26:618,0.9876,0.0334,-0.0457,0.989
16:46:26:623,0.9858,0.0359,-0.0496,0.988
16:46:26:627,0.9836,0.0388,-0.0562,0.986
16:46:26:632,0.9827,0.0420,-0.0633,0.986
16:46:26:637,0.9810,0.0434,-0.0709,0.984
16:46:26:643,0.9785,0.0434,-0.0777,0.983
16:46:26:647,0.9758,0.0439,-0.0811,0.980
16:46:26:652,0.9741,0.0437,-0.0811,0.978
16:46:26:657,0.9744,0.0439,-0.0787,0.979
16:46:26:672,0.9761,0.0447,-0.0735,0.980
16:46:26:673,0.9741,0.0452,-0.0687,0.978
16:46:26:674,0.9734,0.0452,-0.0652,0.977
16:46:26:677,0.9851,0.0476,-0.0606,0.988
16:46:26:683,0.9920,0.0461,-0.0581,0.995
16:46:26:688,0.9929,0.0434,-0.0579,0.996
16:46:26:693,0.9949,0.0417,-0.0574,0.997
16:46:26:697,0.9949,0.0400,-0.0591,0.997
16:46:26:703,0.9922,0.0390,-0.0635,0.995
16:46:26:707,0.9890,0.0383,-0.0677,0.992
16:46:26:713,0.9839,0.0388,-0.0716,0.987
16:46:26:718,0.9775,0.0393,-0.0748,0.981
16:46:26:723,0.9709,0.0383,-0.0770,0.975
16:46:26:727,0.9568,0.0344,-0.0806,0.961
16:46:26:733,0.9568,0.0376,-0.0811,0.961
16:46:26:737,0.9678,0.0434,-0.0804,0.972
16:46:26:743,0.9714,0.0417,-0.0838,0.976
16:46:26:747,0.9736,0.0359,-0.0863,0.978
16:46:26:753,0.9753,0.0327,-0.0875,0.980
16:46:26:758,0.9773,0.0310,-0.0882,0.982
16:46:26:766,0.9819,0.0276,-0.0889,0.986
16:46:26:771,0.9861,0.0251,-0.0894,0.990
16:46:26:773,0.9868,0.0251,-0.0885,0.991
16:46:26:777,0.9856,0.0263,-0.0858,0.990
16:46:26:783,0.9834,0.0276,-0.0836,0.987
16:46:26:787,0.9795,0.0295,-0.0845,0.984
16:46:26:793,0.9744,0.0332,-0.0872,0.979
16:46:26:798,0.9700,0.0364,-0.0882,0.975
16:46:26:803,0.9665,0.0371,-0.0865,0.971
16:46:26:807,0.9660,0.0364,-0.0828,0.970
16:46:26:813,0.9658,0.0364,-0.0775,0.970
16:46:26:818,0.9651,0.0371,-0.0726,0.969
16:46:26:823,0.9636,0.0368,-0.0711,0.967
16:46:26:828,0.9629,0.0368,-0.0709,0.966
16:46:26:834,0.9626,0.0359,-0.0687,0.966
16:46:26:838,0.9631,0.0337,-0.0665,0.966
16:46:26:844,0.9616,0.0322,-0.0660,0.964
16:46:26:850,0.9599,0.0320,-0.0650,0.963
16:46:26:853,0.9582,0.0310,-0.0647,0.961
16:46:26:858,0.9536,0.0312,-0.0667,0.956
16:46:26:866,0.9494,0.0337,-0.0713,0.953
16:46:26:868,0.9470,0.0364,-0.0775,0.951
16:46:26:873,0.9475,0.0388,-0.0823,0.952
16:46:26:878,0.9494,0.0412,-0.0860,0.954
16:46:26:884,0.9531,0.0437,-0.0907,0.958
16:46:26:888,0.9550,0.0474,-0.0951,0.961
16:46:26:895,0.9550,0.0498,-0.0975,0.961
16:46:26:899,0.9587,0.0505,-0.0968,0.965
16:46:26:904,0.9675,0.0491,-0.0933,0.973
16:46:26:908,0.9751,0.0464,-0.0916,0.980
16:46:26:913,0.9692,0.0417,-0.0973,0.975
16:46:26:918,0.9675,0.0415,-0.1007,0.974
16:46:26:924,0.9731,0.0437,-0.1021,0.979
16:46:26:928,0.9805,0.0434,-0.1080,0.987
16:46:26:934,0.9878,0.0405,-0.1149,0.995
16:46:26:939,0.9934,0.0386,-0.1217,1.002
16:46:26:944,0.9966,0.0361,-0.1268,1.005
16:46:26:950,0.9981,0.0346,-0.1303,1.007
16:46:26:954,0.9983,0.0354,-0.1325,1.008
16:46:26:959,0.9995,0.0378,-0.1317,1.009
16:46:26:967,1.0010,0.0342,-0.1141,1.008
16:46:26:972,0.9990,0.0354,-0.1388,1.009
16:46:26:975,1.0017,0.0442,-0.1437,1.013
16:46:26:979,1.0154,0.0432,-0.1405,1.026
16:46:26:984,1.0301,0.0405,-0.1444,1.041
16:46:26:989,1.0330,0.0368,-0.1488,1.044
16:46:26:994,1.0276,0.0361,-0.1493,1.039
16:46:27:001,1.0181,0.0371,-0.1510,1.030
16:46:27:004,1.0100,0.0388,-0.1525,1.022
16:46:27:008,1.0030,0.0432,-0.1503,1.015
16:46:27:013,0.9951,0.0474,-0.1461,1.007
16:46:27:019,0.9885,0.0508,-0.1410,1.000
16:46:27:024,0.9834,0.0522,-0.1359,0.994
16:46:27:029,0.9795,0.0527,-0.1312,0.990
16:46:27:034,0.9761,0.0518,-0.1285,0.986
16:46:27:039,0.9719,0.0515,-0.1266,0.981
16:46:27:044,0.9692,0.0535,-0.1237,0.979
16:46:27:049,0.9663,0.0549,-0.1190,0.975
16:46:27:057,0.9638,0.0554,-0.1158,0.972
16:46:27:059,0.9634,0.0554,-0.1156,0.972
16:46:27:067,0.9631,0.0535,-0.1178,0.972
16:46:27:072,0.9629,0.0500,-0.1175,0.971
16:46:27:074,0.9626,0.0476,-0.1173,0.971
16:46:27:080,0.9621,0.0447,-0.1158,0.970
16:46:27:085,0.9629,0.0425,-0.1127,0.970
16:46:27:089,0.9643,0.0398,-0.1087,0.971
16:46:27:094,0.9673,0.0361,-0.1046,0.974
16:46:27:099,0.9724,0.0312,-0.1007,0.978
16:46:27:105,0.9780,0.0254,-0.0960,0.983
16:46:27:109,0.9819,0.0217,-0.0921,0.986
16:46:27:116,0.9851,0.0188,-0.0894,0.989
16:46:27:119,0.9873,0.0180,-0.0877,0.991
16:46:27:124,0.9873,0.0200,-0.0911,0.992
16:46:27:131,0.9861,0.0227,-0.0982,0.991
16:46:27:134,0.9844,0.0246,-0.1053,0.990
16:46:27:139,0.9807,0.0256,-0.1100,0.987
16:46:27:145,0.9758,0.0263,-0.1122,0.983
16:46:27:150,0.9726,0.0273,-0.1112,0.979
16:46:27:155,0.9714,0.0278,-0.1090,0.978
16:46:27:160,0.9700,0.0288,-0.1061,0.976
16:46:27:167,0.9682,0.0298,-0.1026,0.974
16:46:27:170,0.9668,0.0298,-0.0980,0.972
16:46:27:174,0.9653,0.0305,-0.0951,0.970
16:46:27:181,0.9636,0.0312,-0.0943,0.969
16:46:27:185,0.9636,0.0317,-0.0924,0.969
16:46:27:189,0.9646,0.0320,-0.0897,0.969
16:46:27:195,0.9646,0.0312,-0.0872,0.969
16:46:27:199,0.9660,0.0315,-0.0841,0.970
16:46:27:205,0.9685,0.0327,-0.0831,0.973
16:46:27:209,0.9692,0.0349,-0.0872,0.974
16:46:27:215,0.9714,0.0356,-0.0938,0.977
16:46:27:220,0.9731,0.0364,-0.1007,0.979
16:46:27:225,0.9734,0.0366,-0.1065,0.980
16:46:27:231,0.9734,0.0378,-0.1105,0.980
16:46:27:235,0.9739,0.0378,-0.1134,0.981
16:46:27:239,0.9741,0.0376,-0.1166,0.982
16:46:27:248,0.9746,0.0381,-0.1205,0.983
16:46:27:250,0.9756,0.0378,-0.1239,0.984
16:46:27:256,0.9756,0.0383,-0.1278,0.985
16:46:27:260,0.9746,0.0390,-0.1310,0.984
16:46:27:265,0.9751,0.0393,-0.1310,0.985
16:46:27:270,0.9763,0.0390,-0.1298,0.986
16:46:27:275,0.9775,0.0395,-0.1271,0.987
16:46:27:285,0.9783,0.0412,-0.1259,0.987
16:46:27:290,0.9788,0.0437,-0.1251,0.988
16:46:27:291,0.9810,0.0447,-0.1239,0.990
16:46:27:295,0.9822,0.0439,-0.1222,0.991
16:46:27:302,0.9819,0.0425,-0.1185,0.990
16:46:27:305,0.9807,0.0412,-0.1122,0.988
16:46:27:310,0.9783,0.0412,-0.1041,0.985
16:46:27:315,0.9753,0.0410,-0.0968,0.981
16:46:27:320,0.9726,0.0417,-0.0924,0.978
16:46:27:325,0.9702,0.0432,-0.0902,0.975
16:46:27:332,0.9702,0.0422,-0.0911,0.975
16:46:27:335,0.9714,0.0412,-0.0946,0.977
16:46:27:340,0.9739,0.0403,-0.0963,0.979
16:46:27:346,0.9756,0.0383,-0.0960,0.981
16:46:27:350,0.9756,0.0373,-0.0958,0.981
16:46:27:355,0.9748,0.0373,-0.0955,0.980
16:46:27:360,0.9731,0.0383,-0.0955,0.979
16:46:27:366,0.9697,0.0408,-0.0960,0.975
16:46:27:370,0.9692,0.0415,-0.0958,0.975
16:46:27:377,0.9700,0.0410,-0.0963,0.976
16:46:27:390,0.9719,0.0398,-0.0980,0.978
16:46:27:392,0.9739,0.0378,-0.0970,0.979
16:46:27:393,0.9761,0.0366,-0.0936,0.981
16:46:27:413,0.9775,0.0351,-0.0902,0.982
16:46:27:415,0.9788,0.0351,-0.0885,0.983
16:46:27:416,0.9802,0.0364,-0.0899,0.985
16:46:27:416,0.9805,0.0364,-0.0929,0.986
16:46:27:417,0.9792,0.0356,-0.0955,0.985
16:46:27:420,0.9780,0.0346,-0.0977,0.984
16:46:27:426,0.9766,0.0349,-0.0968,0.982
16:46:27:430,0.9758,0.0351,-0.0931,0.981
16:46:27:435,0.9751,0.0361,-0.0867,0.980
16:46:27:440,0.9758,0.0386,-0.0814,0.980
16:46:27:446,0.9761,0.0408,-0.0799,0.980
16:46:27:451,0.9766,0.0425,-0.0811,0.981
16:46:27:455,0.9770,0.0454,-0.0848,0.982
16:46:27:460,0.9775,0.0466,-0.0904,0.983
16:46:27:466,0.9775,0.0452,-0.0987,0.984
16:46:27:470,0.9775,0.0439,-0.1056,0.984
16:46:27:475,0.9780,0.0442,-0.1063,0.985
16:46:27:486,0.9783,0.0452,-0.1021,0.985
16:46:27:487,0.9822,0.0452,-0.0965,0.988
16:46:27:490,0.9849,0.0449,-0.0933,0.990
16:46:27:513,0.9876,0.0452,-0.0955,0.993
16:46:27:514,0.9902,0.0466,-0.1002,0.996
16:46:27:515,0.9890,0.0454,-0.1041,0.996
16:46:27:516,0.9851,0.0444,-0.1058,0.992
16:46:27:516,0.9797,0.0439,-0.1061,0.986
16:46:27:521,0.9761,0.0437,-0.1024,0.982
16:46:27:526,0.9731,0.0442,-0.0948,0.979
16:46:27:531,0.9726,0.0447,-0.0865,0.978
16:46:27:536,0.9724,0.0456,-0.0792,0.977
16:46:27:542,0.9714,0.0461,-0.0735,0.975
16:46:27:546,0.9714,0.0449,-0.0716,0.975
16:46:27:551,0.9714,0.0427,-0.0718,0.975
16:46:27:556,0.9722,0.0393,-0.0738,0.976
16:46:27:561,0.9714,0.0342,-0.0772,0.975
16:46:27:567,0.9685,0.0302,-0.0797,0.972
16:46:27:575,0.9673,0.0273,-0.0831,0.971
16:46:27:576,0.9687,0.0256,-0.0865,0.973
16:46:27:581,0.9707,0.0246,-0.0885,0.975
16:46:27:586,0.9719,0.0244,-0.0892,0.976
16:46:27:591,0.9719,0.0254,-0.0889,0.976
16:46:27:596,0.9726,0.0256,-0.0919,0.977
16:46:27:601,0.9756,0.0256,-0.0982,0.981
16:46:27:607,0.9783,0.0256,-0.1065,0.984
16:46:27:611,0.9795,0.0256,-0.1114,0.986
16:46:27:616,0.9788,0.0246,-0.1129,0.986
16:46:27:622,0.9788,0.0229,-0.1105,0.985
16:46:27:626,0.9783,0.0229,-0.1046,0.984
16:46:27:633,0.9783,0.0236,-0.0953,0.983
16:46:27:637,0.9780,0.0249,-0.0872,0.982
16:46:27:641,0.9780,0.0256,-0.0799,0.982
16:46:27:647,0.9805,0.0266,-0.0738,0.984
16:46:27:651,0.9844,0.0276,-0.0718,0.987
16:46:27:657,0.9876,0.0283,-0.0743,0.991
16:46:27:661,0.9880,0.0280,-0.0797,0.992
16:46:27:667,0.9863,0.0276,-0.0853,0.990
16:46:27:673,0.9839,0.0268,-0.0919,0.989
16:46:27:676,0.9810,0.0263,-0.0960,0.986
16:46:27:681,0.9780,0.0261,-0.0990,0.983
16:46:27:687,0.9753,0.0263,-0.0990,0.981
16:46:27:691,0.9722,0.0263,-0.0938,0.977
16:46:27:697,0.9690,0.0280,-0.0863,0.973
16:46:27:702,0.9668,0.0295,-0.0784,0.970
16:46:27:707,0.9670,0.0293,-0.0699,0.970
16:46:27:711,0.9680,0.0298,-0.0611,0.970
16:46:27:717,0.9700,0.0310,-0.0550,0.972
16:46:27:721,0.9714,0.0329,-0.0518,0.973
16:46:27:727,0.9704,0.0349,-0.0537,0.973
16:46:27:732,0.9695,0.0361,-0.0606,0.972
16:46:27:737,0.9702,0.0366,-0.0694,0.973
16:46:27:742,0.9709,0.0381,-0.0775,0.975
16:46:27:748,0.9739,0.0381,-0.0831,0.978
16:46:27:752,0.9770,0.0356,-0.0845,0.981
16:46:27:757,0.9805,0.0324,-0.0845,0.985
16:46:27:762,0.9824,0.0302,-0.0838,0.986
16:46:27:768,0.9814,0.0283,-0.0814,0.985
16:46:27:772,0.9805,0.0266,-0.0777,0.984
16:46:27:778,0.9802,0.0246,-0.0762,0.983
16:46:27:785,0.9817,0.0229,-0.0772,0.985
16:46:27:790,0.9839,0.0219,-0.0794,0.987
16:46:27:792,0.9839,0.0202,-0.0806,0.987
16:46:27:801,0.9829,0.0178,-0.0814,0.986
16:46:27:802,0.9827,0.0161,-0.0806,0.986
16:46:27:807,0.9829,0.0166,-0.0828,0.987
16:46:27:813,0.9822,0.0156,-0.0858,0.986
16:46:27:818,0.9802,0.0151,-0.0867,0.984
16:46:27:822,0.9778,0.0153,-0.0863,0.982
16:46:27:828,0.9766,0.0146,-0.0843,0.980
16:46:27:832,0.9761,0.0141,-0.0821,0.980
16:46:27:837,0.9751,0.0148,-0.0804,0.979
16:46:27:842,0.9744,0.0161,-0.0777,0.978
16:46:27:848,0.9741,0.0166,-0.0765,0.977
16:46:27:853,0.9731,0.0178,-0.0787,0.976
16:46:27:858,0.9724,0.0192,-0.0826,0.976
16:46:27:866,0.9734,0.0205,-0.0858,0.977
16:46:27:872,0.9753,0.0222,-0.0897,0.980
16:46:27:873,0.9768,0.0236,-0.0943,0.982
16:46:27:877,0.9773,0.0239,-0.0973,0.982
16:46:27:883,0.9788,0.0241,-0.0980,0.984
16:46:27:888,0.9814,0.0239,-0.0951,0.986
16:46:27:892,0.9836,0.0232,-0.0929,0.988
16:46:27:897,0.9863,0.0214,-0.0916,0.991
16:46:27:902,0.9873,0.0219,-0.0911,0.992
16:46:27:908,0.9871,0.0232,-0.0911,0.992
16:46:27:913,0.9866,0.0241,-0.0921,0.991
16:46:27:917,0.9856,0.0256,-0.0926,0.990
16:46:27:922,0.9854,0.0256,-0.0914,0.990
16:46:27:928,0.9839,0.0244,-0.0904,0.988
16:46:27:934,0.9822,0.0239,-0.0904,0.987
16:46:27:937,0.9795,0.0246,-0.0909,0.984
16:46:27:942,0.9761,0.0249,-0.0911,0.981
16:46:27:948,0.9734,0.0249,-0.0921,0.978
16:46:27:953,0.9707,0.0246,-0.0936,0.976
16:46:27:958,0.9700,0.0227,-0.0924,0.975
16:46:27:967,0.9724,0.0188,-0.0889,0.977
16:46:27:968,0.9758,0.0161,-0.0870,0.980
16:46:27:975,0.9773,0.0170,-0.0877,0.981
16:46:27:978,0.9768,0.0200,-0.0894,0.981
16:46:27:983,0.9788,0.0232,-0.0902,0.983
16:46:27:988,0.9807,0.0241,-0.0921,0.985
16:46:27:993,0.9814,0.0239,-0.0938,0.986
16:46:27:998,0.9807,0.0251,-0.0948,0.986
16:46:28:003,0.9812,0.0246,-0.0933,0.986
16:46:28:008,0.9841,0.0254,-0.0904,0.989
16:46:28:013,0.9876,0.0256,-0.0880,0.992
16:46:28:018,0.9878,0.0263,-0.0875,0.992
16:46:28:023,0.9863,0.0266,-0.0872,0.991
16:46:28:029,0.9851,0.0244,-0.0892,0.989
16:46:28:033,0.9822,0.0219,-0.0926,0.987
16:46:28:038,0.9790,0.0202,-0.0951,0.984
16:46:28:043,0.9758,0.0195,-0.0941,0.981
16:46:28:050,0.9722,0.0195,-0.0909,0.977
16:46:28:054,0.9707,0.0190,-0.0875,0.975
16:46:28:059,0.9702,0.0192,-0.0843,0.974
16:46:28:067,0.9692,0.0219,-0.0841,0.973
16:46:28:075,0.9692,0.0246,-0.0860,0.973
16:46:28:076,0.9712,0.0263,-0.0887,0.976
16:46:28:078,0.9739,0.0266,-0.0921,0.979
16:46:28:084,0.9770,0.0273,-0.0948,0.982
16:46:28:089,0.9802,0.0290,-0.0975,0.985
16:46:28:093,0.9832,0.0293,-0.0985,0.989
16:46:28:098,0.9856,0.0290,-0.0987,0.991
16:46:28:103,0.9878,0.0283,-0.0963,0.993
16:46:28:108,0.9890,0.0271,-0.0941,0.994
16:46:28:113,0.9910,0.0258,-0.0929,0.996
16:46:28:118,0.9902,0.0236,-0.0907,0.995
16:46:28:123,0.9871,0.0219,-0.0885,0.991
16:46:28:129,0.9834,0.0207,-0.0860,0.987
16:46:28:133,0.9819,0.0197,-0.0848,0.986
16:46:28:138,0.9822,0.0207,-0.0850,0.986
16:46:28:143,0.9817,0.0212,-0.0889,0.986
16:46:28:149,0.9819,0.0212,-0.0946,0.987
16:46:28:153,0.9812,0.0207,-0.0982,0.986
16:46:28:158,0.9800,0.0217,-0.1004,0.985
16:46:28:164,0.9790,0.0227,-0.0987,0.984
16:46:28:169,0.9788,0.0232,-0.0941,0.984
16:46:28:174,0.9778,0.0236,-0.0887,0.982
16:46:28:179,0.9724,0.0249,-0.0850,0.976
16:46:28:183,0.9763,0.0254,-0.0806,0.980
16:46:28:189,0.9802,0.0251,-0.0779,0.984
16:46:28:194,0.9805,0.0254,-0.0775,0.984
16:46:28:199,0.9812,0.0263,-0.0833,0.985
16:46:28:204,0.9814,0.0283,-0.0931,0.986
16:46:28:209,0.9807,0.0290,-0.1009,0.986
16:46:28:213,0.9792,0.0290,-0.1068,0.985
16:46:28:219,0.9785,0.0266,-0.1092,0.985
16:46:28:224,0.9768,0.0241,-0.1073,0.983
16:46:28:230,0.9758,0.0214,-0.1007,0.981
16:46:28:234,0.9768,0.0200,-0.0943,0.982
16:46:28:239,0.9788,0.0197,-0.0894,0.983
16:46:28:244,0.9802,0.0200,-0.0865,0.984
16:46:28:249,0.9817,0.0207,-0.0863,0.986
16:46:28:254,0.9817,0.0210,-0.0867,0.986
16:46:28:266,0.9805,0.0224,-0.0875,0.985
16:46:28:267,0.9783,0.0236,-0.0902,0.983
16:46:28:272,0.9770,0.0256,-0.0946,0.982
16:46:28:274,0.9770,0.0273,-0.0992,0.982
16:46:28:280,0.9778,0.0276,-0.1036,0.984
16:46:28:284,0.9785,0.0273,-0.1078,0.985
16:46:28:289,0.9792,0.0278,-0.1083,0.986
16:46:28:294,0.9807,0.0288,-0.1058,0.987
16:46:28:299,0.9812,0.0290,-0.1017,0.987
16:46:28:304,0.9810,0.0302,-0.0980,0.986
16:46:28:309,0.9802,0.0312,-0.0953,0.985
16:46:28:314,0.9810,0.0320,-0.0936,0.986
16:46:28:319,0.9832,0.0320,-0.0924,0.988
16:46:28:324,0.9856,0.0298,-0.0953,0.991
16:46:28:330,0.9854,0.0268,-0.0995,0.991
16:46:28:335,0.9841,0.0249,-0.1029,0.990
16:46:28:339,0.9824,0.0222,-0.1046,0.988
16:46:28:344,0.9810,0.0205,-0.1053,0.987
16:46:28:350,0.9790,0.0197,-0.1043,0.985
16:46:28:355,0.9783,0.0188,-0.1004,0.984
16:46:28:360,0.9773,0.0185,-0.0960,0.982
16:46:28:367,0.9758,0.0192,-0.0909,0.980
16:46:28:370,0.9729,0.0202,-0.0863,0.977
16:46:28:375,0.9714,0.0207,-0.0833,0.975
16:46:28:381,0.9714,0.0210,-0.0826,0.975
16:46:28:384,0.9722,0.0207,-0.0853,0.976
