time,gFx,gFy,gFz,TgF
17:31:01:620,0.9152,0.0219,0.0770,0.919
17:31:01:621,0.9181,0.0092,0.0702,0.921
17:31:01:622,0.9103,0.0126,0.0523,0.912
17:31:01:626,0.8807,0.0334,0.0079,0.881
17:31:01:634,0.8365,0.0410,-0.0029,0.838
17:31:01:637,0.8565,0.0229,0.0262,0.857
17:31:01:642,0.9164,-0.0005,0.0264,0.917
17:31:01:648,0.9311,-0.0111,0.0240,0.931
17:31:01:654,0.9311,-0.0106,0.0330,0.932
17:31:01:658,0.9460,-0.0142,0.0409,0.947
17:31:01:662,0.9700,-0.0233,0.0374,0.971
17:31:01:671,0.9849,-0.0260,0.0360,0.986
17:31:01:674,0.9998,-0.0233,0.0367,1.001
17:31:01:678,1.0176,-0.0218,0.0350,1.018
17:31:01:689,1.0394,-0.0247,0.0318,1.040
17:31:01:690,1.0592,-0.0282,0.0438,1.060
17:31:01:693,1.0670,-0.0123,0.0641,1.069
17:31:01:697,1.0448,0.0129,0.0805,1.048
17:31:01:702,1.0176,-0.0115,0.1000,1.023
17:31:01:707,0.9978,-0.0485,0.1174,1.006
17:31:01:713,0.9844,-0.0731,0.1347,0.996
17:31:01:717,0.9763,-0.0832,0.1486,0.991
17:31:01:722,0.9621,-0.0724,0.1511,0.977
17:31:01:727,0.9465,-0.0555,0.1491,0.960
17:31:01:734,0.9304,-0.0460,0.1574,0.945
17:31:01:737,0.9208,-0.0419,0.1704,0.937
17:31:01:742,0.9147,-0.0394,0.1770,0.933
17:31:01:747,0.9074,-0.0426,0.1904,0.928
17:31:01:753,0.9047,-0.0480,0.2058,0.929
17:31:01:759,0.9084,-0.0531,0.2146,0.935
17:31:01:762,0.9150,-0.0543,0.2134,0.941
17:31:01:769,0.9184,-0.0524,0.2100,0.944
17:31:01:773,0.9128,-0.0472,0.2073,0.937
17:31:01:777,0.8807,-0.0304,0.1956,0.903
17:31:01:783,0.8656,-0.0155,0.1961,0.888
17:31:01:787,0.9247,-0.0157,0.1579,0.938
17:31:01:793,0.9502,-0.0074,0.1183,0.958
17:31:01:798,0.9990,-0.0049,0.0856,1.003
17:31:01:803,1.0120,-0.0020,0.0704,1.014
17:31:01:807,1.0005,0.0016,0.0768,1.003
17:31:01:813,0.9883,0.0085,0.0985,0.993
17:31:01:818,0.9920,0.0163,0.1218,1.000
17:31:01:823,1.0005,0.0217,0.1381,1.010
17:31:01:827,1.0064,0.0298,0.1401,1.017
17:31:01:833,1.0120,0.0378,0.1288,1.021
17:31:01:838,1.0206,0.0368,0.1235,1.029
17:31:01:843,1.0281,0.0276,0.1115,1.035
17:31:01:848,1.0455,0.0107,0.1015,1.050
17:31:01:853,1.0619,-0.0027,0.0927,1.066
17:31:01:858,1.0746,-0.0108,0.0983,1.079
17:31:01:864,1.0829,-0.0152,0.1105,1.089
17:31:01:871,1.0954,-0.0233,0.1345,1.104
17:31:01:876,1.1193,-0.0245,0.1628,1.131
17:31:01:880,1.1479,-0.0262,0.1809,1.162
17:31:01:886,1.1481,-0.0272,0.1968,1.165
17:31:01:888,1.1108,-0.0196,0.2259,1.134
17:31:01:894,1.0826,-0.0137,0.2728,1.117
17:31:01:898,1.1271,-0.0406,0.3273,1.174
17:31:01:903,1.2036,-0.0758,0.3484,1.255
17:31:01:908,1.1841,-0.0687,0.3391,1.234
17:31:01:916,1.1829,-0.0460,0.3330,1.230
17:31:01:919,1.2195,-0.0313,0.3114,1.259
17:31:01:923,1.2462,-0.0096,0.2645,1.274
17:31:01:929,1.2584,0.0190,0.2036,1.275
17:31:01:934,1.2520,0.0525,0.1369,1.261
17:31:01:938,1.2420,0.0826,0.0538,1.246
17:31:01:944,1.2146,0.1085,-0.0498,1.220
17:31:01:949,1.1919,0.1600,-0.1611,1.213
17:31:01:955,1.1926,0.2312,-0.2517,1.241
17:31:01:958,1.1767,0.3026,-0.3204,1.257
17:31:01:963,1.1191,0.3505,-0.3617,1.227
17:31:01:973,1.0118,0.3514,-0.3747,1.135
17:31:01:975,0.9360,0.3312,-0.3661,1.058
17:31:01:978,0.9162,0.3099,-0.3527,1.029
17:31:01:983,0.9240,0.2925,-0.3510,1.031
17:31:01:988,0.9575,0.2744,-0.3554,1.058
17:31:01:994,0.9976,0.2512,-0.3593,1.090
17:31:02:000,1.0210,0.2231,-0.3595,1.105
17:31:02:004,1.0408,0.1906,-0.3529,1.115
17:31:02:008,1.0716,0.1542,-0.3368,1.134
17:31:02:016,1.1024,0.1202,-0.3153,1.153
17:31:02:020,1.1254,0.1011,-0.2899,1.167
17:31:02:024,1.1415,0.1019,-0.2576,1.175
17:31:02:029,1.1440,0.1080,-0.2256,1.171
17:31:02:035,1.1310,0.1068,-0.1933,1.152
17:31:02:038,1.1088,0.0918,-0.1628,1.124
17:31:02:044,1.0917,0.0681,-0.1273,1.101
17:31:02:049,1.0846,0.0508,-0.0826,1.089
17:31:02:056,1.0817,0.0474,-0.0471,1.084
17:31:02:063,1.0721,0.0579,-0.0242,1.074
17:31:02:063,1.0467,0.0698,-0.0085,1.049
17:31:02:069,1.0088,0.0713,0.0032,1.011
17:31:02:075,0.9717,0.0557,0.0103,0.973
17:31:02:078,0.9526,0.0351,0.0147,0.953
17:31:02:085,0.9494,0.0217,0.0174,0.950
17:31:02:089,0.9462,0.0163,0.0167,0.947
17:31:02:095,0.9428,0.0144,0.0181,0.943
17:31:02:100,0.9330,0.0205,0.0218,0.934
17:31:02:104,0.9169,0.0320,0.0230,0.918
17:31:02:110,0.8917,0.0488,0.0240,0.893
17:31:02:114,0.8600,0.0691,0.0233,0.863
17:31:02:119,0.8321,0.0845,0.0213,0.837
17:31:02:124,0.8118,0.0906,0.0152,0.817
17:31:02:130,0.8040,0.0909,0.0025,0.809
17:31:02:136,0.8098,0.0909,-0.0119,0.815
17:31:02:139,0.7993,0.0926,-0.0207,0.805
17:31:02:144,0.7800,0.0835,-0.0212,0.785
17:31:02:154,0.7781,0.0657,-0.0146,0.781
17:31:02:157,0.8074,0.0610,-0.0017,0.810
17:31:02:159,0.8380,0.0654,0.0076,0.841
17:31:02:164,0.8543,0.0669,0.0193,0.857
17:31:02:170,0.8619,0.0618,0.0431,0.865
17:31:02:187,0.8678,0.0510,0.0719,0.872
17:31:02:190,0.8675,0.0393,0.0983,0.874
17:31:02:191,0.8590,0.0332,0.1161,0.867
17:31:02:192,0.8465,0.0368,0.1218,0.856
17:31:02:196,0.8367,0.0388,0.1169,0.846
17:31:02:200,0.8240,0.0324,0.1095,0.832
17:31:02:204,0.8103,0.0305,0.0993,0.817
17:31:02:210,0.7996,0.0383,0.0846,0.805
17:31:02:216,0.7871,0.0454,0.0638,0.791
17:31:02:219,0.7747,0.0493,0.0426,0.777
17:31:02:225,0.7681,0.0515,0.0262,0.770
17:31:02:230,0.7659,0.0498,0.0149,0.768
17:31:02:236,0.7688,0.0464,0.0096,0.770
17:31:02:239,0.7703,0.0486,0.0027,0.772
17:31:02:244,0.7671,0.0640,0.0027,0.770
17:31:02:254,0.7666,0.0713,0.0123,0.770
17:31:02:257,0.7737,0.0720,0.0240,0.777
17:31:02:259,0.7825,0.0696,0.0379,0.786
17:31:02:264,0.7930,0.0679,0.0577,0.798
17:31:02:270,0.8074,0.0676,0.0773,0.814
17:31:02:275,0.8216,0.0681,0.0895,0.829
17:31:02:279,0.8402,0.0713,0.0910,0.848
17:31:02:285,0.8629,0.0711,0.0870,0.870
17:31:02:290,0.8871,0.0708,0.0888,0.894
17:31:02:297,0.9018,0.0914,0.0949,0.911
17:31:02:301,0.9176,0.1085,0.0968,0.929
17:31:02:304,0.9387,0.1173,0.0951,0.951
17:31:02:311,0.9575,0.1231,0.0951,0.970
17:31:02:315,0.9709,0.1292,0.0988,0.984
17:31:02:320,0.9812,0.1346,0.1076,0.996
17:31:02:325,0.9895,0.1383,0.1227,1.007
17:31:02:330,0.9942,0.1415,0.1379,1.014
17:31:02:336,0.9973,0.1446,0.1486,1.019
17:31:02:340,0.9973,0.1456,0.1521,1.019
17:31:02:345,0.9986,0.1410,0.1486,1.019
17:31:02:354,1.0022,0.1324,0.1435,1.021
17:31:02:363,1.0083,0.1219,0.1413,1.025
17:31:02:364,1.0198,0.1082,0.1420,1.035
17:31:02:365,1.0372,0.0926,0.1464,1.052
17:31:02:373,1.0577,0.0794,0.1511,1.071
17:31:02:377,1.0768,0.0694,0.1540,1.090
17:31:02:380,1.0924,0.0659,0.1574,1.106
17:31:02:385,1.0973,0.0667,0.1596,1.111
17:31:02:391,1.0866,0.0581,0.1582,1.100
17:31:02:397,1.0795,0.0488,0.1528,1.091
17:31:02:400,1.0790,0.0434,0.1342,1.088
17:31:02:405,1.0807,0.0420,0.1073,1.087
17:31:02:410,1.0763,0.0439,0.0817,1.080
17:31:02:417,1.0643,0.0456,0.0585,1.067
17:31:02:421,1.0509,0.0466,0.0411,1.053
17:31:02:426,1.0433,0.0464,0.0340,1.045
17:31:02:430,1.0440,0.0444,0.0411,1.046
17:31:02:438,1.0597,0.0417,0.0607,1.062
17:31:02:440,1.0912,0.0432,0.0853,1.095
17:31:02:445,1.1303,0.0461,0.1122,1.137
17:31:02:453,1.1677,0.0403,0.1442,1.177
17:31:02:461,1.2005,0.0283,0.1838,1.215
17:31:02:462,1.2264,0.0144,0.2325,1.248
17:31:02:473,1.2418,0.0007,0.2875,1.275
17:31:02:474,1.2408,-0.0089,0.3400,1.287
17:31:02:476,1.2171,-0.0108,0.3770,1.274
17:31:02:481,1.1865,-0.0079,0.3902,1.249
17:31:02:486,1.1623,0.0029,0.3862,1.225
17:31:02:490,1.1337,0.0112,0.3726,1.193
17:31:02:496,1.1164,0.0073,0.3682,1.176
17:31:02:501,1.1086,0.0036,0.3679,1.168
17:31:02:506,1.1017,-0.0020,0.3594,1.159
17:31:02:511,1.0917,-0.0243,0.3398,1.144
17:31:02:516,1.0800,-0.0587,0.2897,1.120
17:31:02:520,1.0795,-0.0937,0.2137,1.104
17:31:02:526,1.0834,-0.1184,0.1247,1.097
17:31:02:531,1.0765,-0.1296,0.0426,1.085
17:31:02:537,1.0504,-0.1279,-0.0440,1.059
17:31:02:541,1.0247,-0.1088,-0.1371,1.040
17:31:02:546,1.0154,-0.0780,-0.2283,1.044
17:31:02:553,1.0372,-0.0304,-0.3045,1.081
17:31:02:557,1.0775,0.0439,-0.3554,1.135
17:31:02:561,1.0968,0.1004,-0.3813,1.166
17:31:02:566,1.0985,0.1288,-0.3639,1.164
17:31:02:571,1.0932,0.1512,-0.3180,1.148
17:31:02:577,1.1098,0.1879,-0.2706,1.158
17:31:02:581,1.1472,0.2324,-0.2363,1.194
17:31:02:586,1.1943,0.2762,-0.2148,1.245
17:31:02:591,1.2430,0.3153,-0.2036,1.298
17:31:02:597,1.2740,0.3444,-0.1975,1.334
17:31:02:602,1.2738,0.3605,-0.1897,1.337
17:31:02:606,1.2557,0.3571,-0.1855,1.319
17:31:02:611,1.2007,0.3417,-0.1999,1.264
17:31:02:618,1.1362,0.3048,-0.2295,1.199
17:31:02:621,1.1086,0.2634,-0.2522,1.167
17:31:02:627,1.0853,0.2375,-0.2688,1.143
17:31:02:631,1.0267,0.2265,-0.2791,1.088
17:31:02:637,0.9761,0.2023,-0.2845,1.037
17:31:02:642,0.9269,0.1620,-0.2838,0.983
17:31:02:647,0.8812,0.1168,-0.2701,0.929
17:31:02:654,0.8416,0.0813,-0.2415,0.879
17:31:02:661,0.8069,0.0527,-0.2068,0.835
17:31:02:662,0.7790,0.0227,-0.1801,0.800
17:31:02:671,0.7597,-0.0064,-0.1667,0.778
17:31:02:672,0.7512,-0.0331,-0.1650,0.770
17:31:02:677,0.7544,-0.0533,-0.1640,0.774
17:31:02:682,0.7627,-0.0687,-0.1635,0.783
17:31:02:687,0.7759,-0.0756,-0.1630,0.796
17:31:02:691,0.8040,-0.0841,-0.1586,0.824
17:31:02:696,0.8521,-0.0822,-0.1523,0.870
17:31:02:701,0.9340,-0.0570,-0.1415,0.946
17:31:02:707,1.0047,-0.0125,-0.1254,1.013
17:31:02:711,1.0279,0.0214,-0.1153,1.035
17:31:02:717,1.0215,0.0342,-0.1065,1.028
17:31:02:721,1.0164,0.0332,-0.0951,1.021
17:31:02:727,1.0171,0.0288,-0.0885,1.021
17:31:02:732,1.0071,0.0324,-0.0860,1.011
17:31:02:738,0.9851,0.0359,-0.0863,0.990
17:31:02:743,0.9616,0.0359,-0.0836,0.966
17:31:02:746,0.9372,0.0361,-0.0733,0.941
17:31:02:754,0.9145,0.0383,-0.0542,0.917
17:31:02:761,0.9044,0.0535,-0.0237,0.906
17:31:02:762,0.8908,0.0659,0.0042,0.893
17:31:02:770,0.8455,0.0518,0.0179,0.847
17:31:02:772,0.7971,0.0547,0.0404,0.800
17:31:02:779,0.8343,0.0640,0.0555,0.839
17:31:02:782,0.8416,0.0821,0.0404,0.847
17:31:02:787,0.8172,0.0899,0.0198,0.822
17:31:02:792,0.7964,0.0906,0.0039,0.802
17:31:02:798,0.7820,0.0855,-0.0085,0.787
17:31:02:803,0.7793,0.0706,-0.0188,0.783
17:31:02:807,0.7776,0.0571,-0.0310,0.780
17:31:02:812,0.7847,0.0647,-0.0369,0.788
17:31:02:818,0.7754,0.0728,-0.0369,0.780
17:31:02:822,0.8226,0.0525,-0.0369,0.825
17:31:02:827,0.8475,0.0305,-0.0403,0.849
17:31:02:833,0.8526,0.0146,-0.0374,0.854
17:31:02:838,0.8556,0.0060,-0.0283,0.856
17:31:02:843,0.8595,0.0082,-0.0154,0.860
17:31:02:848,0.8622,0.0141,-0.0022,0.862
17:31:02:852,0.8685,0.0205,0.0140,0.869
17:31:02:859,0.8761,0.0246,0.0352,0.877
17:31:02:863,0.8780,0.0224,0.0607,0.880
17:31:02:871,0.8890,0.0210,0.0939,0.894
17:31:02:872,0.8810,0.0097,0.1188,0.889
17:31:02:880,0.8690,0.0021,0.1386,0.880
17:31:02:886,0.8556,-0.0076,0.1477,0.868
17:31:02:888,0.8441,-0.0233,0.1472,0.857
17:31:02:893,0.8367,-0.0416,0.1469,0.851
17:31:02:899,0.8240,-0.0453,0.1472,0.838
17:31:02:903,0.8096,-0.0416,0.1396,0.823
17:31:02:907,0.8076,-0.0648,0.1240,0.820
17:31:02:912,0.8120,-0.0854,0.1110,0.824
17:31:02:918,0.8167,-0.0920,0.0990,0.828
17:31:02:923,0.8211,-0.0937,0.0895,0.831
17:31:02:927,0.8279,-0.0947,0.0822,0.837
17:31:02:933,0.8441,-0.0920,0.0805,0.853
17:31:02:938,0.8722,-0.0841,0.0895,0.881
17:31:02:943,0.9044,-0.0746,0.1083,0.914
17:31:02:948,0.9357,-0.0663,0.1330,0.947
17:31:02:952,0.9599,-0.0587,0.1667,0.976
17:31:02:958,0.9775,-0.0504,0.2056,1.000
17:31:02:963,0.9917,-0.0387,0.2386,1.021
17:31:02:971,1.0047,-0.0267,0.2599,1.038
17:31:02:973,1.0169,-0.0164,0.2616,1.050
17:31:02:981,1.0284,-0.0096,0.2403,1.056
17:31:02:986,1.0274,-0.0062,0.2110,1.049
17:31:02:988,1.0140,-0.0052,0.1868,1.031
17:31:02:993,1.0861,-0.0164,0.1618,1.098
17:31:02:999,1.1176,-0.0179,0.1247,1.125
17:31:03:003,1.1125,-0.0111,0.0985,1.117
17:31:03:007,1.0949,-0.0035,0.0914,1.099
17:31:03:012,1.0802,0.0014,0.1000,1.085
17:31:03:020,1.1249,-0.0086,0.1247,1.132
17:31:03:022,1.1308,-0.0125,0.1511,1.141
17:31:03:028,1.1186,-0.0106,0.1802,1.133
17:31:03:034,1.1098,-0.0101,0.2071,1.129
17:31:03:039,1.1054,-0.0111,0.2190,1.127
17:31:03:043,1.1000,-0.0093,0.2154,1.121
17:31:03:048,1.0976,-0.0049,0.2049,1.117
17:31:03:054,1.0978,-0.0013,0.1953,1.115
17:31:03:059,1.1037,-0.0032,0.1919,1.120
17:31:03:064,1.1125,-0.0125,0.1939,1.129
17:31:03:070,1.1183,-0.0269,0.1973,1.136
17:31:03:073,1.1232,-0.0411,0.2007,1.142
17:31:03:078,1.1349,-0.0533,0.2080,1.155
17:31:03:087,1.1579,-0.0648,0.2137,1.179
17:31:03:089,1.1594,-0.0690,0.2247,1.183
17:31:03:093,1.1635,-0.0639,0.2613,1.194
17:31:03:101,1.1919,-0.0475,0.3090,1.232
17:31:03:104,1.2286,-0.0306,0.3491,1.278
17:31:03:109,1.2584,-0.0145,0.3635,1.310
17:31:03:113,1.2799,0.0148,0.3481,1.326
17:31:03:120,1.2801,0.0525,0.2865,1.313
17:31:03:124,1.2266,0.0461,0.1748,1.240
17:31:03:129,1.1875,0.0689,0.0426,1.190
17:31:03:133,1.1533,0.1349,-0.0973,1.165
17:31:03:140,1.1191,0.2126,-0.2126,1.159
17:31:03:144,1.0968,0.2730,-0.2970,1.169
17:31:03:149,1.1315,0.3263,-0.3534,1.230
17:31:03:155,1.1147,0.3439,-0.3725,1.225
17:31:03:165,1.0550,0.3158,-0.3576,1.158
17:31:03:166,1.0164,0.2779,-0.3175,1.100
17:31:03:168,1.0074,0.2488,-0.2894,1.077
17:31:03:173,1.0105,0.2290,-0.2872,1.075
17:31:03:180,1.0294,0.2050,-0.2857,1.088
17:31:03:184,1.0726,0.1691,-0.2911,1.124
17:31:03:190,1.1134,0.1310,-0.2921,1.159
17:31:03:194,1.1423,0.0965,-0.2874,1.182
17:31:03:199,1.1474,0.0696,-0.2828,1.184
17:31:03:206,1.1442,0.0576,-0.2745,1.178
17:31:03:208,1.1369,0.0606,-0.2686,1.170
17:31:03:214,1.1015,0.0872,-0.2691,1.137
17:31:03:220,1.0540,0.1317,-0.2610,1.094
17:31:03:224,1.0110,0.1730,-0.2437,1.054
17:31:03:228,1.0015,0.1950,-0.2156,1.043
17:31:03:234,1.0174,0.1999,-0.1767,1.052
17:31:03:241,1.0406,0.1999,-0.1241,1.067
17:31:03:244,1.0572,0.2062,-0.0608,1.079
17:31:03:255,1.0567,0.2150,0.0042,1.078
17:31:03:256,1.0553,0.2370,0.0389,1.082
17:31:03:261,1.0602,0.2639,0.0558,1.094
17:31:03:264,1.0646,0.2713,0.0800,1.101
17:31:03:273,1.0575,0.2463,0.1125,1.092
17:31:03:274,1.0357,0.2016,0.1320,1.063
17:31:03:280,1.0135,0.1564,0.1244,1.033
17:31:03:285,1.0000,0.1217,0.0917,1.012
17:31:03:289,0.9939,0.0958,0.0470,1.000
17:31:03:294,0.9861,0.0764,0.0052,0.989
17:31:03:300,0.9712,0.0647,-0.0247,0.974
17:31:03:304,0.9477,0.0571,-0.0396,0.950
17:31:03:310,0.9179,0.0527,-0.0403,0.920
17:31:03:314,0.8910,0.0476,-0.0327,0.893
17:31:03:320,0.8673,0.0405,-0.0266,0.869
17:31:03:325,0.8450,0.0344,-0.0229,0.846
17:31:03:330,0.8257,0.0276,-0.0210,0.826
17:31:03:334,0.8145,0.0156,-0.0229,0.815
17:31:03:340,0.8130,-0.0040,-0.0220,0.813
17:31:03:345,0.8167,-0.0240,-0.0159,0.817
17:31:03:354,0.8208,-0.0384,-0.0027,0.822
17:31:03:355,0.8223,-0.0470,0.0171,0.824
17:31:03:361,0.8218,-0.0477,0.0333,0.824
17:31:03:365,0.8235,-0.0426,0.0489,0.826
17:31:03:376,0.8311,-0.0357,0.0602,0.834
17:31:03:380,0.8358,-0.0279,0.0668,0.839
17:31:03:381,0.8394,-0.0189,0.0699,0.843
17:31:03:385,0.8362,-0.0064,0.0719,0.839
17:31:03:390,0.8230,0.0075,0.0707,0.826
17:31:03:394,0.8023,0.0229,0.0611,0.805
17:31:03:400,0.7783,0.0390,0.0553,0.781
17:31:03:404,0.7558,0.0591,0.0548,0.760
17:31:03:409,0.7348,0.0764,0.0587,0.741
17:31:03:415,0.7231,0.0887,0.0604,0.731
17:31:03:420,0.7226,0.0953,0.0614,0.731
17:31:03:427,0.7302,0.0982,0.0604,0.739
17:31:03:430,0.7387,0.1019,0.0597,0.748
17:31:03:435,0.7448,0.1048,0.0616,0.755
17:31:03:441,0.7487,0.1104,0.0653,0.760
17:31:03:445,0.7527,0.1170,0.0692,0.765
17:31:03:453,0.7553,0.1236,0.0721,0.769
17:31:03:461,0.7578,0.1283,0.0753,0.772
17:31:03:462,0.7617,0.1295,0.0783,0.777
17:31:03:467,0.7654,0.1288,0.0812,0.780
17:31:03:469,0.7690,0.1263,0.0841,0.784
17:31:03:474,0.7766,0.1234,0.0905,0.792
17:31:03:480,0.7842,0.1253,0.0976,0.800
17:31:03:485,0.7954,0.1292,0.1017,0.812
17:31:03:490,0.8101,0.1336,0.1022,0.827
17:31:03:494,0.8228,0.1398,0.1005,0.841
17:31:03:500,0.8370,0.1464,0.1034,0.856
17:31:03:505,0.8565,0.1498,0.1100,0.876
17:31:03:511,0.8776,0.1471,0.1222,0.898
17:31:03:515,0.8927,0.1424,0.1403,0.915
17:31:03:521,0.9027,0.1380,0.1592,0.927
17:31:03:524,0.9118,0.1368,0.1748,0.938
17:31:03:530,0.9206,0.1407,0.1819,0.949
17:31:03:535,0.9328,0.1464,0.1821,0.962
17:31:03:541,0.9472,0.1481,0.1797,0.975
17:31:03:544,0.9619,0.1483,0.1777,0.989
17:31:03:554,0.9734,0.1503,0.1763,1.001
17:31:03:555,0.9827,0.1520,0.1782,1.010
17:31:03:560,0.9944,0.1498,0.1826,1.022
17:31:03:569,1.0054,0.1483,0.1907,1.034
17:31:03:572,1.0125,0.1490,0.2027,1.043
17:31:03:576,1.0162,0.1478,0.2110,1.048
17:31:03:582,1.0223,0.1429,0.2078,1.053
17:31:03:585,1.0342,0.1385,0.1900,1.061
17:31:03:591,1.0516,0.1334,0.1594,1.072
17:31:03:595,1.0685,0.1295,0.1222,1.083
17:31:03:601,1.0829,0.1292,0.0892,1.094
17:31:03:605,1.0939,0.1300,0.0633,1.103
17:31:03:610,1.1066,0.1275,0.0467,1.115
17:31:03:619,1.1325,0.1239,0.0455,1.140
17:31:03:623,1.1738,0.1239,0.0599,1.182
17:31:03:628,1.2227,0.1239,0.0878,1.232
17:31:03:630,1.2762,0.1138,0.1266,1.288
17:31:03:636,1.3312,0.1011,0.1770,1.347
17:31:03:641,1.3699,0.0901,0.2318,1.392
17:31:03:647,1.3845,0.0764,0.2875,1.416
17:31:03:654,1.3867,0.0540,0.3403,1.429
17:31:03:656,1.3772,0.0376,0.3887,1.431
17:31:03:662,1.3523,0.0295,0.4185,1.416
17:31:03:670,1.3175,0.0276,0.4305,1.386
17:31:03:671,1.2894,0.0307,0.4385,1.362
17:31:03:675,1.2555,0.0288,0.4447,1.332
17:31:03:682,1.2144,0.0163,0.4478,1.294
17:31:03:685,1.1736,-0.0037,0.4439,1.255
17:31:03:692,1.1393,-0.0316,0.4219,1.215
17:31:03:695,1.1137,-0.0614,0.3708,1.175
17:31:03:701,1.0870,-0.0771,0.2907,1.128
17:31:03:707,1.0665,-0.0775,0.1909,1.086
17:31:03:710,1.0511,-0.0719,0.0888,1.057
17:31:03:716,1.0308,-0.0599,-0.0163,1.033
17:31:03:721,1.0159,-0.0463,-0.1295,1.025
17:31:03:726,1.0027,-0.0216,-0.2491,1.033
17:31:03:733,0.9907,0.0200,-0.3564,1.053
17:31:03:736,0.9792,0.0613,-0.4241,1.069
17:31:03:742,0.9885,0.1143,-0.4492,1.092
17:31:03:746,1.0066,0.1647,-0.4466,1.113
17:31:03:751,1.0193,0.1916,-0.4202,1.119
17:31:03:755,1.0274,0.2043,-0.3757,1.113
17:31:03:762,1.0379,0.2300,-0.3329,1.114
17:31:03:770,1.0646,0.2688,-0.3004,1.138
17:31:03:771,1.1042,0.3082,-0.2803,1.180
17:31:03:776,1.1357,0.3385,-0.2676,1.215
17:31:03:785,1.1508,0.3487,-0.2451,1.227
17:31:03:787,1.1445,0.3356,-0.2043,1.210
17:31:03:791,1.1203,0.3004,-0.1474,1.169
17:31:03:796,1.0890,0.2576,-0.0965,1.123
17:31:03:803,1.0567,0.2256,-0.0709,1.083
17:31:03:806,1.0291,0.2097,-0.0701,1.053
17:31:03:811,1.0137,0.1996,-0.0838,1.037
17:31:03:818,0.9959,0.1891,-0.1117,1.020
17:31:03:823,0.9719,0.1747,-0.1381,0.997
17:31:03:826,0.9460,0.1468,-0.1545,0.970
17:31:03:832,0.9113,0.1036,-0.1667,0.932
17:31:03:837,0.8817,0.0630,-0.1762,0.901
17:31:03:843,0.8614,0.0342,-0.1894,0.883
17:31:03:847,0.8497,0.0131,-0.2077,0.875
17:31:03:852,0.8524,-0.0001,-0.2300,0.883
17:31:03:856,0.8658,-0.0091,-0.2522,0.902
17:31:03:863,0.8802,-0.0128,-0.2666,0.920
17:31:03:869,0.8942,-0.0125,-0.2664,0.933
17:31:03:872,0.9115,-0.0135,-0.2508,0.945
17:31:03:876,0.9414,-0.0164,-0.2197,0.967
17:31:03:889,0.9927,-0.0062,-0.1735,1.008
17:31:03:890,1.0494,0.0153,-0.1205,1.056
17:31:03:891,1.0844,0.0383,-0.0755,1.088
17:31:03:899,1.0932,0.0579,-0.0347,1.095
17:31:03:903,1.0968,0.0540,0.0120,1.098
17:31:03:906,1.0929,0.0427,0.0484,1.095
17:31:03:912,1.0741,0.0359,0.0673,1.077
17:31:03:918,1.0506,0.0232,0.0680,1.053
17:31:03:922,1.0218,0.0139,0.0567,1.023
17:31:03:927,0.9844,0.0166,0.0428,0.985
17:31:03:932,0.9360,0.0207,0.0262,0.937
17:31:03:937,0.8959,0.0268,0.0157,0.896
17:31:03:942,0.8714,0.0324,0.0083,0.872
17:31:03:946,0.8560,0.0317,0.0010,0.857
17:31:03:952,0.8465,0.0317,-0.0036,0.847
17:31:03:957,0.8106,0.0315,-0.0058,0.811
17:31:03:963,0.7500,0.0351,-0.0012,0.751
17:31:03:969,0.7299,0.0437,0.0167,0.731
17:31:03:973,0.7187,0.0510,0.0101,0.721
17:31:03:976,0.6884,0.0628,0.0010,0.691
17:31:03:987,0.6544,0.0782,0.0032,0.659
17:31:03:988,0.6273,0.0972,0.0125,0.635
17:31:03:992,0.6079,0.1126,0.0186,0.619
17:31:03:996,0.5999,0.1222,0.0225,0.613
17:31:04:002,0.6119,0.1266,0.0274,0.625
17:31:04:007,0.6483,0.1251,0.0343,0.661
17:31:04:013,0.7003,0.1065,0.0391,0.709
17:31:04:018,0.7492,0.0782,0.0428,0.755
17:31:04:023,0.7898,0.0559,0.0457,0.793
17:31:04:028,0.8196,0.0452,0.0428,0.822
17:31:04:033,0.8333,0.0427,0.0350,0.835
17:31:04:037,0.8365,0.0432,0.0250,0.838
17:31:04:044,0.8360,0.0437,0.0181,0.837
17:31:04:048,0.8358,0.0388,0.0147,0.837
17:31:04:052,0.8402,0.0278,0.0123,0.841
17:31:04:061,0.8502,0.0136,0.0142,0.850
17:31:04:064,0.8624,-0.0010,0.0186,0.863
17:31:04:071,0.8702,-0.0133,0.0233,0.871
17:31:04:073,0.8695,-0.0218,0.0250,0.870
17:31:04:078,0.8688,-0.0306,0.0233,0.870
17:31:04:087,0.8722,-0.0367,0.0279,0.873
17:31:04:088,0.8771,-0.0384,0.0355,0.879
17:31:04:092,0.8815,-0.0377,0.0462,0.883
17:31:04:098,0.8856,-0.0328,0.0616,0.888
17:31:04:107,0.8822,-0.0233,0.0746,0.886
17:31:04:108,0.8959,-0.0179,0.0780,0.899
17:31:04:113,0.9274,-0.0174,0.0846,0.931
17:31:04:117,0.9448,-0.0181,0.0866,0.949
17:31:04:123,0.9638,-0.0208,0.0988,0.969
17:31:04:128,0.9773,-0.0230,0.1222,0.985
17:31:04:133,0.9890,-0.0250,0.1540,1.001
17:31:04:139,0.9983,-0.0272,0.1897,1.017
17:31:04:143,1.0044,-0.0311,0.2249,1.030
17:31:04:150,1.0044,-0.0365,0.2545,1.037
