time,gFx,gFy,gFz,TgF
17:31:47:259,1.0413,0.1006,0.3283,1.096
17:31:47:266,1.0396,0.1080,0.3232,1.094
17:31:47:270,1.0460,0.1138,0.3210,1.100
17:31:47:275,1.0543,0.1192,0.3249,1.110
17:31:47:279,1.0619,0.1244,0.3310,1.119
17:31:47:285,1.0677,0.1275,0.3322,1.125
17:31:47:290,1.0734,0.1290,0.3256,1.129
17:31:47:295,1.0773,0.1297,0.3122,1.129
17:31:47:299,1.0804,0.1383,0.3156,1.134
17:31:47:305,1.0914,0.1520,0.3188,1.147
17:31:47:310,1.1056,0.1512,0.3092,1.158
17:31:47:315,1.1125,0.1439,0.3000,1.161
17:31:47:320,1.1139,0.1427,0.2938,1.161
17:31:47:325,1.1152,0.1476,0.2936,1.163
17:31:47:332,1.1130,0.1486,0.2970,1.161
17:31:47:335,1.1054,0.1429,0.3029,1.155
17:31:47:339,1.0951,0.1361,0.3149,1.148
17:31:47:346,1.0853,0.1322,0.3268,1.141
17:31:47:350,1.0738,0.1312,0.3308,1.131
17:31:47:355,1.0560,0.1283,0.3232,1.112
17:31:47:360,1.0352,0.1256,0.3183,1.090
17:31:47:365,1.0171,0.1182,0.3273,1.075
17:31:47:370,1.0005,0.1121,0.3322,1.060
17:31:47:377,0.9876,0.1043,0.3205,1.043
17:31:47:382,0.9807,0.0945,0.2938,1.028
17:31:47:385,0.9810,0.0855,0.2550,1.017
17:31:47:390,0.9846,0.0779,0.2212,1.012
17:31:47:396,0.9849,0.0720,0.1973,1.007
17:31:47:400,0.9861,0.0669,0.1709,1.003
17:31:47:405,0.9964,0.0664,0.1345,1.008
17:31:47:410,1.0152,0.0750,0.0880,1.022
17:31:47:417,1.0408,0.0923,0.0394,1.046
17:31:47:420,1.0716,0.1185,0.0052,1.078
17:31:47:425,1.0978,0.1522,-0.0117,1.108
17:31:47:430,1.1108,0.1884,-0.0212,1.127
17:31:47:436,1.1225,0.2202,-0.0420,1.145
17:31:47:440,1.1320,0.2466,-0.0853,1.162
17:31:47:449,1.1313,0.2600,-0.1505,1.171
17:31:47:450,1.1196,0.2735,-0.2153,1.172
17:31:47:458,1.0963,0.2864,-0.2610,1.163
17:31:47:464,1.0773,0.2884,-0.2825,1.150
17:31:47:466,1.0748,0.2735,-0.2708,1.142
17:31:47:470,1.0873,0.2429,-0.2222,1.136
17:31:47:477,1.0929,0.2168,-0.1523,1.125
17:31:47:482,1.0792,0.2028,-0.0718,1.100
17:31:47:486,1.0494,0.1899,-0.0095,1.066
17:31:47:491,1.0215,0.1769,0.0252,1.037
17:31:47:496,0.9917,0.1547,0.0372,1.004
17:31:47:500,0.9504,0.1288,0.0235,0.959
17:31:47:505,0.9128,0.1126,-0.0068,0.920
17:31:47:511,0.8871,0.1004,-0.0322,0.893
17:31:47:516,0.8736,0.0826,-0.0547,0.879
17:31:47:521,0.8624,0.0615,-0.0787,0.868
17:31:47:526,0.8482,0.0444,-0.1002,0.855
17:31:47:531,0.8323,0.0322,-0.1234,0.842
17:31:47:537,0.8245,0.0214,-0.1508,0.838
17:31:47:541,0.8340,0.0136,-0.1606,0.849
17:31:47:545,0.8421,0.0112,-0.1447,0.855
17:31:47:551,0.8372,0.0080,-0.1249,0.847
17:31:47:557,0.8304,0.0075,-0.1051,0.837
17:31:47:565,0.8384,0.0178,-0.0794,0.842
17:31:47:568,0.8531,0.0346,-0.0513,0.855
17:31:47:571,0.8653,0.0503,-0.0215,0.867
17:31:47:583,0.8761,0.0684,0.0103,0.879
17:31:47:584,0.8864,0.0872,0.0352,0.891
17:31:47:586,0.8966,0.1011,0.0582,0.904
17:31:47:591,0.9110,0.1129,0.0868,0.922
17:31:47:597,0.9328,0.1288,0.1137,0.948
17:31:47:600,0.9472,0.1476,0.1379,0.969
17:31:47:607,0.9484,0.1593,0.1570,0.974
17:31:47:613,0.9528,0.1693,0.1748,0.983
17:31:47:617,0.9497,0.1723,0.1863,0.983
17:31:47:621,0.9401,0.1669,0.1892,0.973
17:31:47:626,0.9282,0.1539,0.1873,0.959
17:31:47:631,0.9216,0.1376,0.1753,0.948
17:31:47:637,0.9230,0.1212,0.1469,0.942
17:31:47:641,0.9289,0.1080,0.1068,0.941
17:31:47:647,0.9335,0.1036,0.0609,0.941
17:31:47:651,0.9428,0.0982,0.0191,0.948
17:31:47:658,0.9470,0.0850,0.0169,0.951
17:31:47:661,0.9406,0.0676,0.0277,0.943
17:31:47:667,0.9335,0.0569,0.0413,0.936
17:31:47:673,0.9220,0.0540,0.0521,0.925
17:31:47:677,0.9057,0.0610,0.0636,0.910
17:31:47:683,0.8890,0.0696,0.0846,0.896
17:31:47:686,0.8802,0.0689,0.1044,0.889
17:31:47:692,0.8651,0.0630,0.1137,0.875
17:31:47:698,0.8556,0.0569,0.1112,0.865
17:31:47:701,0.8688,0.0466,0.0993,0.876
17:31:47:707,0.8876,0.0342,0.0870,0.892
17:31:47:713,0.9047,0.0261,0.0787,0.908
17:31:47:718,0.9152,0.0205,0.0861,0.919
17:31:47:721,0.9172,0.0129,0.1039,0.923
17:31:47:729,0.9110,0.0053,0.1249,0.920
17:31:47:733,0.8998,0.0075,0.1548,0.913
17:31:47:738,0.8893,0.0034,0.1733,0.906
17:31:47:741,0.8832,-0.0084,0.1831,0.902
17:31:47:747,0.8800,-0.0206,0.1875,0.900
17:31:47:752,0.8854,-0.0274,0.1958,0.907
17:31:47:757,0.8903,-0.0299,0.1990,0.913
17:31:47:766,0.8844,-0.0301,0.2014,0.908
17:31:47:773,0.8690,-0.0184,0.2058,0.893
17:31:47:773,0.8719,-0.0084,0.2041,0.896
17:31:47:783,0.8959,-0.0069,0.2056,0.919
17:31:47:784,0.9186,-0.0074,0.2102,0.942
17:31:47:788,0.9277,-0.0079,0.2171,0.953
17:31:47:792,0.9377,-0.0030,0.2234,0.964
17:31:47:798,0.9406,-0.0059,0.2266,0.968
17:31:47:802,0.9301,0.0016,0.2227,0.956
17:31:47:808,0.9357,0.0129,0.2210,0.962
17:31:47:814,0.9431,0.0021,0.2080,0.966
17:31:47:817,0.9242,0.0034,0.2063,0.947
17:31:47:822,0.9086,0.0368,0.2022,0.932
17:31:47:826,0.8856,0.0547,0.1819,0.906
17:31:47:831,0.8732,0.0510,0.1604,0.889
17:31:47:837,0.8763,0.0486,0.1352,0.888
17:31:47:842,0.8959,0.0508,0.1147,0.905
17:31:47:848,0.9218,0.0601,0.1152,0.931
17:31:47:853,0.9528,0.0652,0.1259,0.963
17:31:47:857,0.9819,0.0652,0.1359,0.993
17:31:47:863,0.9966,0.0681,0.1538,1.011
17:31:47:867,0.9990,0.0762,0.1755,1.017
17:31:47:872,0.9920,0.0816,0.1953,1.014
17:31:47:878,0.9770,0.0774,0.2259,1.006
17:31:47:883,0.9775,0.0632,0.2501,1.011
17:31:47:887,0.9934,0.0530,0.2628,1.029
17:31:47:893,1.0103,0.0566,0.2772,1.049
17:31:47:898,1.0047,0.0591,0.2948,1.049
17:31:47:902,1.0105,0.0593,0.3129,1.060
17:31:47:908,1.0294,0.0640,0.3266,1.082
17:31:47:913,1.0538,0.0716,0.3378,1.109
17:31:47:917,1.0880,0.0723,0.3114,1.134
17:31:47:923,1.1127,0.0603,0.2709,1.147
17:31:47:927,1.0985,0.0515,0.2586,1.130
17:31:47:933,1.0795,0.0442,0.2388,1.106
17:31:47:938,1.0682,0.0373,0.2139,1.090
17:31:47:943,1.0633,0.0273,0.1953,1.081
17:31:47:949,1.0839,0.0102,0.1816,1.099
17:31:47:953,1.1139,-0.0096,0.1799,1.128
17:31:47:958,1.1445,-0.0245,0.1970,1.162
17:31:47:965,1.1965,-0.0343,0.1812,1.211
17:31:47:968,1.2430,-0.0450,0.1225,1.250
17:31:47:972,1.2156,-0.0350,0.1518,1.226
17:31:47:979,1.1699,-0.0196,0.2621,1.199
17:31:47:983,1.1503,-0.0093,0.3596,1.205
17:31:47:987,1.1413,-0.0020,0.4273,1.219
17:31:47:993,1.1296,0.0031,0.4913,1.232
17:31:47:998,1.1447,-0.0008,0.5537,1.272
17:31:48:003,1.1626,-0.0064,0.5833,1.301
17:31:48:008,1.1965,-0.0086,0.5996,1.338
17:31:48:013,1.2271,0.0031,0.5872,1.360
17:31:48:020,1.2596,0.0227,0.5375,1.370
17:31:48:023,1.2887,0.0456,0.4613,1.370
17:31:48:028,1.2799,0.0711,0.3735,1.335
17:31:48:032,1.2405,0.0943,0.2689,1.273
17:31:48:039,1.2085,0.1077,0.1548,1.223
17:31:48:043,1.1785,0.1241,0.0501,1.186
17:31:48:048,1.1369,0.1402,-0.0332,1.146
17:31:48:052,1.0985,0.1569,-0.1112,1.115
17:31:48:059,1.0247,0.1838,-0.2033,1.061
17:31:48:064,0.9421,0.2089,-0.2891,1.007
17:31:48:069,0.9110,0.2204,-0.3566,1.003
17:31:48:074,0.9022,0.2182,-0.4016,1.011
17:31:48:080,0.8883,0.2172,-0.4224,1.007
17:31:48:083,0.8807,0.2236,-0.4260,1.004
17:31:48:088,0.8827,0.2324,-0.4297,1.009
17:31:48:093,0.8868,0.2412,-0.4417,1.020
17:31:48:100,0.8934,0.2373,-0.4299,1.020
17:31:48:103,0.9035,0.2363,-0.3705,1.005
17:31:48:109,0.9120,0.2498,-0.2786,0.986
17:31:48:113,0.9194,0.2681,-0.1833,0.975
17:31:48:119,0.9350,0.2815,-0.1065,0.982
17:31:48:124,0.9668,0.2842,-0.0430,1.009
17:31:48:129,1.0022,0.2791,0.0171,1.040
17:31:48:133,1.0455,0.2835,0.0761,1.086
17:31:48:140,1.0558,0.3094,0.1259,1.107
17:31:48:143,1.0369,0.3238,0.1648,1.099
17:31:48:149,0.9942,0.3241,0.1992,1.064
17:31:48:153,1.0025,0.3248,0.2090,1.074
17:31:48:159,0.9272,0.3436,0.1958,1.008
17:31:48:165,0.8854,0.3204,0.1814,0.959
17:31:48:169,0.9218,0.2889,0.1540,0.978
17:31:48:173,0.9717,0.2847,0.0800,1.016
17:31:48:180,1.0342,0.2864,0.0096,1.073
17:31:48:183,1.0538,0.2715,-0.0383,1.089
17:31:48:188,1.0203,0.2424,-0.0652,1.051
17:31:48:195,0.9856,0.2146,-0.0787,1.012
17:31:48:199,0.9726,0.1989,-0.0880,0.997
17:31:48:204,0.9431,0.1926,-0.0953,0.967
17:31:48:209,0.8890,0.1754,-0.0965,0.911
17:31:48:213,0.8392,0.1388,-0.0909,0.855
17:31:48:219,0.8096,0.1422,-0.1061,0.829
17:31:48:224,0.7781,0.1456,-0.1166,0.800
17:31:48:230,0.7605,0.1358,-0.1205,0.782
17:31:48:233,0.7556,0.1253,-0.1173,0.775
17:31:48:240,0.7546,0.1192,-0.0997,0.770
17:31:48:246,0.7593,0.1148,-0.0723,0.771
17:31:48:249,0.7593,0.1163,-0.0403,0.769
17:31:48:255,0.7465,0.1239,-0.0090,0.757
17:31:48:259,0.7463,0.1297,0.0123,0.758
17:31:48:264,0.7663,0.1246,0.0208,0.777
17:31:48:270,0.8042,0.1116,0.0127,0.812
17:31:48:274,0.8311,0.1014,-0.0151,0.837
17:31:48:282,0.8587,0.0965,-0.0445,0.865
17:31:48:289,0.8996,0.0933,-0.0540,0.906
17:31:48:290,0.9426,0.0923,-0.0454,0.948
17:31:48:299,0.9643,0.0977,-0.0315,0.970
17:31:48:300,0.9680,0.0967,-0.0071,0.973
17:31:48:307,0.9665,0.0862,0.0169,0.971
17:31:48:309,0.9206,0.0865,0.0284,0.925
17:31:48:314,0.8600,0.1004,0.0316,0.866
17:31:48:320,0.8182,0.1168,0.0264,0.827
17:31:48:323,0.7913,0.1285,0.0101,0.802
17:31:48:331,0.7871,0.1358,-0.0017,0.799
17:31:48:334,0.8091,0.1398,-0.0073,0.821
17:31:48:339,0.8081,0.1366,-0.0254,0.820
17:31:48:345,0.7957,0.1332,-0.0325,0.807
17:31:48:350,0.7737,0.1332,-0.0242,0.785
17:31:48:354,0.7649,0.1356,-0.0022,0.777
17:31:48:359,0.7710,0.1393,0.0186,0.784
17:31:48:366,0.7368,0.1344,0.0257,0.749
17:31:48:369,0.7531,0.1373,0.0497,0.767
17:31:48:375,0.7874,0.1410,0.0607,0.802
17:31:48:382,0.8164,0.1390,0.0597,0.830
17:31:48:385,0.8289,0.1373,0.0543,0.842
17:31:48:389,0.8257,0.1319,0.0462,0.837
17:31:48:394,0.8587,0.1339,0.0614,0.871
17:31:48:400,0.8937,0.1356,0.0765,0.907
17:31:48:404,0.9030,0.1314,0.0897,0.917
17:31:48:410,0.9032,0.1273,0.1115,0.919
17:31:48:415,0.9020,0.1253,0.1318,0.920
17:31:48:420,0.9000,0.1241,0.1445,0.920
17:31:48:424,0.9027,0.1226,0.1506,0.923
17:31:48:430,0.9088,0.1168,0.1506,0.929
17:31:48:435,0.9208,0.1055,0.1457,0.938
17:31:48:440,0.9396,0.0928,0.1413,0.955
17:31:48:445,0.9580,0.0835,0.1428,0.972
17:31:48:450,0.9719,0.0784,0.1516,0.987
17:31:48:455,0.9834,0.0703,0.1689,1.000
17:31:48:465,0.9934,0.0603,0.1922,1.014
17:31:48:466,1.0074,0.0515,0.2156,1.031
17:31:48:473,1.0250,0.0439,0.2315,1.052
17:31:48:474,1.0452,0.0368,0.2327,1.071
17:31:48:484,1.0628,0.0368,0.2215,1.086
17:31:48:486,1.0736,0.0454,0.2044,1.094
17:31:48:490,1.0831,0.0478,0.1880,1.100
17:31:48:495,1.1032,0.0349,0.1672,1.116
17:31:48:501,1.1188,0.0324,0.1418,1.128
17:31:48:504,1.1235,0.0398,0.1257,1.131
17:31:48:510,1.1259,0.0434,0.1271,1.134
17:31:48:515,1.1303,0.0408,0.1408,1.140
17:31:48:520,1.1408,0.0454,0.1587,1.153
17:31:48:526,1.1596,0.0574,0.1763,1.174
17:31:48:530,1.1787,0.0647,0.1958,1.197
17:31:48:536,1.2039,0.0618,0.2208,1.226
17:31:48:542,1.2327,0.0530,0.2425,1.257
17:31:48:546,1.2462,0.0478,0.2555,1.273
17:31:48:550,1.2361,0.0535,0.2611,1.265
17:31:48:555,1.2107,0.0615,0.2591,1.240
17:31:48:561,1.1750,0.0698,0.2552,1.204
17:31:48:564,1.1364,0.0760,0.2560,1.167
17:31:48:571,1.1064,0.0723,0.2591,1.139
17:31:48:576,1.0829,0.0603,0.2398,1.111
17:31:48:582,1.0682,0.0466,0.2154,1.091
17:31:48:585,1.0699,0.0280,0.1919,1.087
17:31:48:592,1.0902,0.0060,0.1584,1.102
17:31:48:600,1.1191,-0.0084,0.1064,1.124
17:31:48:603,1.1445,-0.0093,0.0345,1.145
17:31:48:605,1.1626,0.0058,-0.0476,1.164
17:31:48:611,1.1760,0.0400,-0.1364,1.185
17:31:48:615,1.1846,0.0899,-0.2227,1.209
17:31:48:622,1.1904,0.1407,-0.2908,1.234
17:31:48:626,1.1983,0.1906,-0.3238,1.256
17:31:48:630,1.2075,0.2392,-0.3138,1.270
17:31:48:637,1.1953,0.2862,-0.2728,1.259
17:31:48:641,1.1723,0.3175,-0.2195,1.234
17:31:48:646,1.1890,0.3358,-0.1603,1.246
17:31:48:650,1.2349,0.3502,-0.1222,1.289
17:31:48:655,1.2745,0.3612,-0.1156,1.330
17:31:48:664,1.3063,0.3566,-0.1285,1.360
17:31:48:671,1.3391,0.3258,-0.1569,1.387
17:31:48:672,1.3713,0.2825,-0.1965,1.414
17:31:48:675,1.3669,0.2466,-0.2442,1.410
17:31:48:681,1.3381,0.2253,-0.2899,1.388
17:31:48:685,1.3178,0.2150,-0.3326,1.376
17:31:48:691,1.2806,0.2040,-0.3608,1.346
17:31:48:697,1.2222,0.1784,-0.3710,1.290
17:31:48:701,1.1313,0.1346,-0.3732,1.199
17:31:48:705,1.0484,0.0838,-0.3588,1.111
17:31:48:711,0.9920,0.0454,-0.3280,1.046
17:31:48:715,0.9519,0.0139,-0.3016,0.999
17:31:48:724,0.9201,-0.0140,-0.2776,0.961
17:31:48:726,0.8937,-0.0370,-0.2537,0.930
17:31:48:731,0.8710,-0.0536,-0.2425,0.906
17:31:48:735,0.8516,-0.0661,-0.2466,0.889
17:31:48:742,0.8365,-0.0724,-0.2583,0.878
17:31:48:747,0.8257,-0.0717,-0.2730,0.873
17:31:48:751,0.8172,-0.0538,-0.2825,0.866
17:31:48:756,0.8145,-0.0216,-0.2813,0.862
17:31:48:764,0.8186,0.0104,-0.2703,0.862
17:31:48:769,0.8243,0.0310,-0.2522,0.863
17:31:48:771,0.8309,0.0398,-0.2293,0.863
17:31:48:776,0.8394,0.0444,-0.1980,0.864
17:31:48:782,0.8409,0.0540,-0.1508,0.856
17:31:48:786,0.8384,0.0662,-0.0916,0.846
17:31:48:791,0.8304,0.0835,-0.0327,0.835
17:31:48:796,0.8211,0.1006,0.0228,0.828
17:31:48:801,0.8164,0.1116,0.0741,0.827
17:31:48:806,0.8113,0.1173,0.1095,0.827
17:31:48:811,0.8057,0.1165,0.1225,0.823
17:31:48:816,0.8047,0.1102,0.1144,0.820
17:31:48:821,0.8079,0.1041,0.0873,0.819
17:31:48:827,0.8138,0.0997,0.0526,0.822
17:31:48:831,0.8079,0.0994,0.0179,0.814
17:31:48:836,0.7927,0.1011,-0.0100,0.799
17:31:48:842,0.7810,0.1046,-0.0298,0.789
17:31:48:848,0.7617,0.1102,-0.0376,0.771
17:31:48:852,0.7360,0.1163,-0.0330,0.746
17:31:48:858,0.7179,0.1207,-0.0190,0.728
17:31:48:866,0.7055,0.1263,-0.0061,0.717
17:31:48:867,0.6815,0.1319,0.0030,0.694
17:31:48:873,0.6647,0.1361,0.0093,0.679
17:31:48:876,0.6700,0.1400,0.0113,0.685
17:31:48:885,0.6884,0.1388,0.0096,0.702
17:31:48:888,0.7277,0.1234,0.0088,0.738
17:31:48:891,0.7905,0.0918,0.0071,0.796
17:31:48:896,0.8472,0.0674,0.0076,0.850
17:31:48:902,0.8910,0.0591,0.0127,0.893
17:31:48:908,0.9216,0.0552,0.0167,0.923
17:31:48:912,0.9370,0.0508,0.0215,0.939
17:31:48:916,0.9399,0.0459,0.0281,0.941
17:31:48:922,0.9374,0.0408,0.0399,0.939
17:31:48:927,0.9318,0.0359,0.0545,0.934
17:31:48:933,0.9269,0.0256,0.0670,0.930
17:31:48:937,0.9257,0.0163,0.0748,0.929
17:31:48:942,0.9267,0.0063,0.0707,0.929
17:31:48:947,0.9203,-0.0032,0.0602,0.922
17:31:48:952,0.9022,-0.0013,0.0489,0.904
17:31:48:957,0.9079,-0.0108,0.0413,0.909
17:31:48:966,0.9154,-0.0406,0.0357,0.917
17:31:48:968,0.9132,-0.0529,0.0350,0.915
17:31:48:972,0.9035,-0.0585,0.0365,0.906
17:31:48:984,0.9022,-0.0753,0.0384,0.906
17:31:48:985,0.9027,-0.0868,0.0475,0.908
17:31:48:987,0.9013,-0.0807,0.0619,0.907
17:31:48:992,0.8934,-0.0573,0.0795,0.899
17:31:48:998,0.8812,-0.0367,0.0958,0.887
17:31:49:004,0.8722,-0.0272,0.1117,0.880
17:31:49:007,0.8746,-0.0260,0.1330,0.885
17:31:49:012,0.8881,-0.0282,0.1506,0.901
17:31:49:017,0.9008,-0.0262,0.1555,0.914
17:31:49:023,0.9110,-0.0169,0.1540,0.924
17:31:49:027,0.9247,-0.0054,0.1491,0.937
17:31:49:032,0.9416,0.0053,0.1491,0.953
17:31:49:038,0.9702,0.0168,0.1616,0.984
17:31:49:044,1.0010,0.0317,0.1724,1.016
17:31:49:048,1.0298,0.0474,0.1743,1.046
17:31:49:052,1.0523,0.0608,0.1741,1.068
17:31:49:058,1.0619,0.0718,0.1687,1.078
