time,gFx,gFy,gFz,TgF
17:36:25:043,1.0311,-0.0128,0.0123,1.031
17:36:25:044,1.0313,-0.0157,0.0167,1.032
17:36:25:048,1.0306,-0.0177,0.0152,1.031
17:36:25:053,1.0342,-0.0206,0.0047,1.034
17:36:25:060,1.0423,-0.0228,-0.0039,1.043
17:36:25:063,1.0540,-0.0206,-0.0146,1.054
17:36:25:069,1.0692,-0.0199,-0.0393,1.070
17:36:25:075,1.0812,-0.0199,-0.0638,1.083
17:36:25:078,1.0880,-0.0164,-0.0745,1.091
17:36:25:083,1.0924,-0.0111,-0.0738,1.095
17:36:25:089,1.0973,-0.0045,-0.0645,1.099
17:36:25:093,1.1051,0.0031,-0.0484,1.106
17:36:25:098,1.1176,0.0129,-0.0281,1.118
17:36:25:103,1.1244,0.0273,-0.0090,1.125
17:36:25:109,1.1240,0.0405,0.0008,1.125
17:36:25:114,1.1174,0.0518,0.0017,1.119
17:36:25:118,1.1103,0.0613,-0.0088,1.112
17:36:25:123,1.1056,0.0713,-0.0229,1.108
17:36:25:130,1.1029,0.0799,-0.0357,1.106
17:36:25:134,1.1037,0.0867,-0.0471,1.108
17:36:25:145,1.1088,0.0894,-0.0569,1.114
17:36:25:146,1.1198,0.0887,-0.0623,1.125
17:36:25:153,1.1359,0.0862,-0.0633,1.141
17:36:25:161,1.1521,0.0823,-0.0645,1.157
17:36:25:162,1.1677,0.0806,-0.0630,1.172
17:36:25:164,1.1868,0.0777,-0.0581,1.191
17:36:25:169,1.2112,0.0747,-0.0613,1.215
17:36:25:174,1.2437,0.0752,-0.0691,1.248
17:36:25:179,1.2628,0.0789,-0.0902,1.268
17:36:25:183,1.2655,0.0862,-0.1105,1.273
17:36:25:190,1.2645,0.0950,-0.1212,1.274
17:36:25:194,1.2557,0.1048,-0.1398,1.268
17:36:25:199,1.2420,0.1156,-0.1630,1.258
17:36:25:205,1.2452,0.1204,-0.1606,1.261
17:36:25:210,1.2530,0.1197,-0.1459,1.267
17:36:25:214,1.2381,0.1214,-0.1347,1.251
17:36:25:219,1.2063,0.1204,-0.1241,1.219
17:36:25:225,1.1831,0.1129,-0.1034,1.193
17:36:25:229,1.1552,0.1112,-0.0907,1.164
17:36:25:234,1.1078,0.1202,-0.0960,1.118
17:36:25:244,1.0668,0.1187,-0.0992,1.078
17:36:25:245,1.0482,0.1014,-0.1031,1.058
17:36:25:253,1.0345,0.0852,-0.1193,1.045
17:36:25:254,1.0237,0.0691,-0.1398,1.036
17:36:25:262,1.0130,0.0557,-0.1567,1.027
17:36:25:265,1.0030,0.0425,-0.1623,1.017
17:36:25:270,1.0012,0.0214,-0.1642,1.015
17:36:25:274,1.0152,-0.0023,-0.1701,1.029
17:36:25:279,1.0462,-0.0191,-0.1750,1.061
17:36:25:284,1.0914,-0.0284,-0.1703,1.105
17:36:25:291,1.1435,-0.0181,-0.1505,1.154
17:36:25:294,1.1804,0.0178,-0.1212,1.187
17:36:25:301,1.1990,0.0588,-0.0980,1.204
17:36:25:304,1.1973,0.0953,-0.0985,1.205
17:36:25:311,1.1697,0.1251,-0.1217,1.183
17:36:25:314,1.1257,0.1478,-0.1581,1.146
17:36:25:320,1.0848,0.1659,-0.1960,1.115
17:36:25:324,1.0558,0.1835,-0.2214,1.094
17:36:25:331,1.0272,0.1999,-0.2261,1.071
17:36:25:335,0.9939,0.2102,-0.2156,1.039
17:36:25:345,0.9616,0.2168,-0.1950,1.005
17:36:25:346,0.9316,0.2197,-0.1708,0.972
17:36:25:353,0.9084,0.2202,-0.1549,0.947
17:36:25:354,0.8976,0.2226,-0.1503,0.937
17:36:25:360,0.8981,0.2248,-0.1633,0.940
17:36:25:365,0.9018,0.2322,-0.1821,0.949
17:36:25:370,0.9088,0.2436,-0.1855,0.959
17:36:25:374,0.9264,0.2542,-0.1838,0.978
17:36:25:380,0.9477,0.2620,-0.1762,0.999
17:36:25:384,0.9648,0.2608,-0.1757,1.015
17:36:25:391,0.9690,0.2505,-0.1801,1.017
17:36:25:394,0.9577,0.2397,-0.1789,1.003
17:36:25:401,0.9416,0.2170,-0.1804,0.983
17:36:25:408,0.9262,0.1786,-0.1921,0.963
17:36:25:414,0.9069,0.1456,-0.2002,0.940
17:36:25:416,0.8868,0.1187,-0.2055,0.918
17:36:25:420,0.8702,0.0953,-0.2082,0.900
17:36:25:425,0.8553,0.0723,-0.2129,0.884
17:36:25:431,0.8377,0.0537,-0.2156,0.867
17:36:25:435,0.8228,0.0361,-0.2053,0.849
17:36:25:441,0.8167,0.0234,-0.1816,0.837
17:36:25:445,0.8182,0.0146,-0.1518,0.832
17:36:25:451,0.8186,0.0109,-0.1215,0.828
17:36:25:454,0.8164,0.0112,-0.0836,0.821
17:36:25:460,0.8218,0.0144,-0.0508,0.824
17:36:25:464,0.8328,0.0251,-0.0178,0.833
17:36:25:473,0.8338,0.0371,0.0115,0.835
17:36:25:475,0.8304,0.0530,0.0360,0.833
17:36:25:480,0.8252,0.0618,0.0545,0.829
17:36:25:486,0.8257,0.0689,0.0687,0.831
17:36:25:491,0.8406,0.0713,0.0814,0.848
17:36:25:495,0.8683,0.0730,0.0902,0.876
17:36:25:501,0.8829,0.0843,0.1130,0.894
17:36:25:506,0.8776,0.0970,0.1281,0.892
17:36:25:512,0.8678,0.1036,0.1191,0.882
17:36:25:515,0.8688,0.1046,0.0878,0.879
17:36:25:521,0.8739,0.1036,0.0521,0.882
17:36:25:525,0.8712,0.1055,0.0211,0.878
17:36:25:531,0.8607,0.1129,-0.0027,0.868
17:36:25:536,0.8441,0.1217,-0.0156,0.853
17:36:25:545,0.8289,0.1290,-0.0212,0.839
17:36:25:546,0.8204,0.1361,-0.0207,0.832
17:36:25:553,0.8138,0.1424,-0.0173,0.826
17:36:25:558,0.8074,0.1476,-0.0139,0.821
17:36:25:561,0.8020,0.1522,-0.0129,0.816
17:36:25:565,0.7993,0.1544,-0.0134,0.814
17:36:25:571,0.7991,0.1561,-0.0149,0.814
17:36:25:576,0.8003,0.1596,-0.0173,0.816
17:36:25:581,0.8008,0.1637,-0.0251,0.818
17:36:25:585,0.8120,0.1613,-0.0286,0.828
17:36:25:591,0.8174,0.1571,-0.0332,0.833
17:36:25:595,0.8204,0.1520,-0.0396,0.835
17:36:25:602,0.8204,0.1451,-0.0471,0.834
17:36:25:606,0.8196,0.1351,-0.0540,0.832
17:36:25:611,0.8101,0.1275,-0.0650,0.823
17:36:25:615,0.7964,0.1214,-0.0784,0.809
17:36:25:621,0.7918,0.1121,-0.0867,0.804
17:36:25:626,0.7966,0.1041,-0.0885,0.808
17:36:25:632,0.8084,0.1002,-0.0853,0.819
17:36:25:636,0.8211,0.1002,-0.0801,0.831
17:36:25:644,0.8309,0.1031,-0.0723,0.840
17:36:25:645,0.8370,0.1060,-0.0601,0.846
17:36:25:652,0.8509,0.1082,-0.0413,0.859
17:36:25:660,0.8710,0.1107,-0.0222,0.878
17:36:25:661,0.8910,0.1163,-0.0058,0.899
17:36:25:667,0.9091,0.1219,0.0083,0.917
17:36:25:671,0.9262,0.1268,0.0149,0.935
17:36:25:676,0.9382,0.1339,0.0262,0.948
17:36:25:680,0.9465,0.1393,0.0477,0.958
17:36:25:685,0.9528,0.1437,0.0589,0.965
17:36:25:692,0.9582,0.1490,0.0563,0.971
17:36:25:695,0.9597,0.1547,0.0501,0.973
17:36:25:701,0.9592,0.1613,0.0426,0.974
17:36:25:706,0.9612,0.1662,0.0321,0.976
17:36:25:712,0.9653,0.1696,0.0198,0.980
17:36:25:716,0.9687,0.1715,0.0096,0.984
17:36:25:723,0.9731,0.1708,0.0032,0.988
17:36:25:726,0.9785,0.1710,0.0017,0.993
17:36:25:733,0.9846,0.1740,0.0049,1.000
17:36:25:736,0.9907,0.1764,0.0132,1.006
17:36:25:743,0.9988,0.1772,0.0223,1.015
17:36:25:746,1.0064,0.1794,0.0281,1.023
17:36:25:753,1.0113,0.1830,0.0325,1.028
17:36:25:760,1.0174,0.1860,0.0347,1.035
17:36:25:765,1.0250,0.1877,0.0323,1.042
17:36:25:768,1.0347,0.1901,0.0235,1.052
17:36:25:774,1.0477,0.1886,0.0115,1.065
17:36:25:776,1.0602,0.1842,0.0005,1.076
17:36:25:781,1.0641,0.1911,-0.0078,1.081
17:36:25:786,1.0704,0.1945,-0.0141,1.088
17:36:25:792,1.0812,0.1901,-0.0137,1.098
17:36:25:796,1.0939,0.1845,-0.0100,1.109
17:36:25:801,1.1054,0.1798,-0.0066,1.120
17:36:25:806,1.1127,0.1745,-0.0017,1.126
17:36:25:813,1.1166,0.1696,0.0054,1.129
17:36:25:816,1.1191,0.1664,0.0132,1.131
17:36:25:822,1.1222,0.1647,0.0198,1.134
17:36:25:827,1.1242,0.1627,0.0228,1.136
17:36:25:832,1.1254,0.1593,0.0274,1.137
17:36:25:836,1.1252,0.1559,0.0391,1.137
17:36:25:842,1.1261,0.1525,0.0533,1.138
17:36:25:847,1.1288,0.1505,0.0680,1.141
17:36:25:853,1.1335,0.1512,0.0844,1.147
17:36:25:861,1.1440,0.1532,0.0973,1.158
17:36:25:869,1.1648,0.1534,0.1042,1.179
17:36:25:870,1.1829,0.1571,0.1042,1.198
17:36:25:874,1.2056,0.1522,0.0961,1.219
17:36:25:876,1.2281,0.1356,0.0849,1.238
17:36:25:882,1.2405,0.1226,0.0761,1.249
17:36:25:887,1.2374,0.1317,0.0675,1.246
17:36:25:893,1.2322,0.1288,0.0509,1.240
17:36:25:900,1.2266,0.1114,0.0269,1.232
17:36:25:902,1.2134,0.0962,0.0032,1.217
17:36:25:907,1.1978,0.0843,-0.0161,1.201
17:36:25:913,1.1799,0.0740,-0.0315,1.183
17:36:25:916,1.1582,0.0686,-0.0479,1.161
17:36:25:922,1.1269,0.0698,-0.0667,1.131
17:36:25:927,1.0878,0.0733,-0.0760,1.093
17:36:25:933,1.0465,0.0769,-0.0662,1.051
17:36:25:938,1.0113,0.0794,-0.0386,1.015
17:36:25:942,0.9802,0.0867,-0.0095,0.984
17:36:25:948,0.9597,0.1028,0.0076,0.965
17:36:25:953,0.9568,0.1197,0.0145,0.964
17:36:25:961,0.9724,0.1314,0.0181,0.981
17:36:25:962,1.0012,0.1434,0.0235,1.012
17:36:25:968,1.0355,0.1591,0.0330,1.048
17:36:25:975,1.0668,0.1764,0.0423,1.082
17:36:25:977,1.0934,0.1906,0.0477,1.111
17:36:25:982,1.1193,0.1940,0.0440,1.137
17:36:25:988,1.1396,0.1970,0.0193,1.157
17:36:25:993,1.1442,0.2075,-0.0244,1.163
17:36:25:997,1.1430,0.1970,-0.0806,1.163
17:36:26:003,1.1386,0.1701,-0.1376,1.159
17:36:26:007,1.1264,0.1417,-0.1899,1.151
17:36:26:013,1.1051,0.1219,-0.2378,1.137
17:36:26:017,1.0809,0.1224,-0.2728,1.122
17:36:26:022,1.0787,0.1092,-0.2906,1.123
17:36:26:027,1.0844,0.0960,-0.2904,1.127
17:36:26:032,1.0897,0.0899,-0.2781,1.128
17:36:26:039,1.0880,0.0926,-0.2649,1.124
17:36:26:043,1.0792,0.0977,-0.2500,1.112
17:36:26:048,1.0687,0.0965,-0.2307,1.098
17:36:26:060,1.0621,0.0860,-0.2139,1.087
17:36:26:068,1.0540,0.0730,-0.1999,1.075
17:36:26:069,1.0411,0.0596,-0.1862,1.059
17:36:26:069,1.0193,0.0456,-0.1755,1.035
17:36:26:075,0.9880,0.0361,-0.1701,1.003
17:36:26:077,0.9560,0.0293,-0.1677,0.971
17:36:26:082,0.9304,0.0212,-0.1701,0.946
17:36:26:089,0.9091,0.0104,-0.1747,0.926
17:36:26:093,0.8893,-0.0008,-0.1787,0.907
17:36:26:098,0.8754,-0.0093,-0.1772,0.893
17:36:26:102,0.8719,-0.0111,-0.1667,0.888
17:36:26:108,0.8812,-0.0047,-0.1525,0.894
17:36:26:114,0.8925,0.0046,-0.1398,0.903
17:36:26:118,0.9003,0.0131,-0.1281,0.909
17:36:26:123,0.9042,0.0210,-0.1205,0.912
17:36:26:128,0.9022,0.0312,-0.1156,0.910
17:36:26:133,0.8952,0.0430,-0.1080,0.903
17:36:26:138,0.8829,0.0584,-0.0936,0.890
17:36:26:143,0.8670,0.0762,-0.0740,0.874
17:36:26:148,0.8509,0.0916,-0.0537,0.858
17:36:26:155,0.8321,0.1041,-0.0332,0.839
17:36:26:163,0.8128,0.1136,-0.0139,0.821
17:36:26:164,0.7966,0.1200,-0.0061,0.806
17:36:26:169,0.7847,0.1214,-0.0171,0.794
17:36:26:180,0.7783,0.1207,-0.0295,0.788
17:36:26:181,0.7768,0.1153,-0.0354,0.786
17:36:26:183,0.7668,0.1116,-0.0337,0.776
17:36:26:189,0.7487,0.1121,-0.0281,0.758
17:36:26:194,0.7316,0.1134,-0.0239,0.741
17:36:26:197,0.7248,0.1124,-0.0273,0.734
17:36:26:203,0.7228,0.1094,-0.0315,0.732
17:36:26:208,0.7221,0.1046,-0.0317,0.730
17:36:26:214,0.7216,0.0999,-0.0325,0.729
17:36:26:218,0.7197,0.0962,-0.0322,0.727
17:36:26:223,0.7138,0.0958,-0.0317,0.721
17:36:26:228,0.7074,0.0940,-0.0347,0.714
17:36:26:234,0.7047,0.0865,-0.0445,0.711
17:36:26:242,0.7065,0.0742,-0.0559,0.713
17:36:26:246,0.7099,0.0625,-0.0677,0.716
17:36:26:248,0.7111,0.0559,-0.0779,0.718
17:36:26:254,0.7106,0.0535,-0.0845,0.718
17:36:26:258,0.7116,0.0513,-0.0885,0.719
17:36:26:264,0.7192,0.0461,-0.0946,0.727
17:36:26:269,0.7326,0.0364,-0.1024,0.741
17:36:26:274,0.7475,0.0246,-0.1100,0.756
17:36:26:278,0.7575,0.0163,-0.1100,0.766
17:36:26:283,0.7615,0.0122,-0.1012,0.768
17:36:26:289,0.7629,0.0144,-0.0853,0.768
17:36:26:294,0.7705,0.0190,-0.0704,0.774
17:36:26:299,0.7866,0.0229,-0.0611,0.789
17:36:26:304,0.8067,0.0268,-0.0550,0.809
17:36:26:308,0.8245,0.0276,-0.0515,0.827
17:36:26:315,0.8340,0.0258,-0.0442,0.836
17:36:26:319,0.8411,0.0232,-0.0342,0.842
17:36:26:323,0.8558,0.0180,-0.0288,0.856
17:36:26:328,0.8810,0.0117,-0.0281,0.882
17:36:26:334,0.9098,0.0024,-0.0283,0.910
17:36:26:343,0.9352,-0.0076,-0.0317,0.936
17:36:26:344,0.9538,-0.0179,-0.0401,0.955
17:36:26:349,0.9687,-0.0260,-0.0535,0.971
17:36:26:358,0.9851,-0.0348,-0.0679,0.988
17:36:26:359,1.0034,-0.0426,-0.0772,1.007
17:36:26:364,1.0225,-0.0514,-0.0826,1.027
17:36:26:368,1.0401,-0.0582,-0.0833,1.045
17:36:26:375,1.0540,-0.0631,-0.0772,1.059
17:36:26:378,1.0670,-0.0670,-0.0655,1.071
17:36:26:384,1.0792,-0.0697,-0.0518,1.083
17:36:26:389,1.0907,-0.0690,-0.0398,1.094
17:36:26:394,1.0988,-0.0673,-0.0283,1.101
17:36:26:399,1.1017,-0.0643,-0.0149,1.104
17:36:26:405,1.1037,-0.0612,-0.0019,1.105
17:36:26:411,1.1056,-0.0565,0.0054,1.107
17:36:26:414,1.1029,-0.0502,0.0103,1.104
17:36:26:419,1.0966,-0.0453,0.0149,1.098
17:36:26:424,1.0870,-0.0399,0.0193,1.088
17:36:26:431,1.0775,-0.0338,0.0228,1.078
17:36:26:435,1.0721,-0.0272,0.0196,1.073
17:36:26:443,1.0697,-0.0199,0.0081,1.070
17:36:26:450,1.0690,-0.0118,-0.0088,1.069
17:36:26:451,1.0702,-0.0054,-0.0227,1.070
17:36:26:457,1.0714,0.0009,-0.0300,1.072
17:36:26:459,1.0670,0.0058,-0.0313,1.067
17:36:26:464,1.0553,0.0131,-0.0276,1.056
17:36:26:469,1.0396,0.0202,-0.0188,1.040
17:36:26:476,1.0235,0.0280,-0.0053,1.024
17:36:26:479,1.0081,0.0364,0.0098,1.009
17:36:26:484,0.9968,0.0430,0.0237,0.998
17:36:26:489,0.9922,0.0481,0.0382,0.994
17:36:26:495,0.9942,0.0520,0.0479,0.997
17:36:26:499,1.0022,0.0544,0.0509,1.005
17:36:26:504,1.0125,0.0544,0.0479,1.015
17:36:26:509,1.0259,0.0513,0.0435,1.028
17:36:26:515,1.0418,0.0447,0.0409,1.044
17:36:26:519,1.0587,0.0371,0.0350,1.060
17:36:26:524,1.0734,0.0300,0.0274,1.074
17:36:26:530,1.0875,0.0239,0.0135,1.088
17:36:26:535,1.1022,0.0217,-0.0051,1.102
17:36:26:544,1.1139,0.0188,-0.0212,1.114
17:36:26:545,1.1235,0.0136,-0.0330,1.124
17:36:26:551,1.1320,0.0046,-0.0413,1.133
17:36:26:557,1.1391,-0.0062,-0.0486,1.140
17:36:26:559,1.1469,-0.0142,-0.0545,1.148
17:36:26:564,1.1589,-0.0186,-0.0608,1.161
17:36:26:569,1.1704,-0.0235,-0.0662,1.173
17:36:26:576,1.1755,-0.0287,-0.0581,1.177
17:36:26:579,1.1792,-0.0326,-0.0462,1.181
17:36:26:584,1.1841,-0.0367,-0.0342,1.185
17:36:26:590,1.1873,-0.0406,-0.0207,1.188
17:36:26:596,1.1836,-0.0375,-0.0071,1.184
17:36:26:600,1.1763,-0.0257,0.0088,1.177
17:36:26:606,1.1640,-0.0125,0.0159,1.164
17:36:26:610,1.1464,0.0048,0.0105,1.146
17:36:26:617,1.1310,0.0180,-0.0034,1.131
17:36:26:620,1.1208,0.0244,-0.0207,1.121
17:36:26:626,1.1083,0.0310,-0.0332,1.109
17:36:26:630,1.0961,0.0386,-0.0391,1.097
17:36:26:636,1.0914,0.0388,-0.0391,1.093
17:36:26:644,1.0932,0.0327,-0.0408,1.094
17:36:26:645,1.0954,0.0239,-0.0501,1.097
17:36:26:653,1.0929,0.0190,-0.0647,1.095
17:36:26:658,1.0809,0.0224,-0.0887,1.085
17:36:26:659,1.0560,0.0366,-0.1327,1.065
17:36:26:666,1.0301,0.0415,-0.1745,1.046
17:36:26:670,1.0159,0.0293,-0.2011,1.036
17:36:26:676,1.0135,0.0082,-0.2168,1.036
17:36:26:680,1.0179,-0.0120,-0.2200,1.041
17:36:26:686,1.0333,-0.0277,-0.2095,1.055
17:36:26:691,1.0516,-0.0199,-0.1860,1.068
17:36:26:696,1.0619,0.0119,-0.1589,1.074
17:36:26:700,1.0655,0.0425,-0.1415,1.076
17:36:26:706,1.0626,0.0689,-0.1381,1.074
17:36:26:710,1.0555,0.0948,-0.1466,1.070
17:36:26:717,1.0506,0.1219,-0.1552,1.069
17:36:26:722,1.0416,0.1478,-0.1493,1.063
17:36:26:725,1.0250,0.1681,-0.1444,1.049
17:36:26:730,1.0052,0.1850,-0.1190,1.029
17:36:26:736,0.9858,0.1984,-0.0870,1.009
17:36:26:741,0.9692,0.2097,-0.0476,0.993
17:36:26:746,0.9531,0.2148,-0.0127,0.977
17:36:26:750,0.9423,0.2248,0.0259,0.969
17:36:26:759,0.9440,0.2314,0.0443,0.973
17:36:26:766,0.9577,0.2368,0.0665,0.989
17:36:26:767,0.9807,0.2385,0.0636,1.011
17:36:26:772,1.0052,0.2344,0.0489,1.033
17:36:26:776,1.0196,0.2197,0.0365,1.044
17:36:26:780,1.0169,0.1996,0.0140,1.036
17:36:26:785,1.0022,0.1835,-0.0171,1.019
17:36:26:791,0.9866,0.1750,-0.0484,1.003
17:36:26:796,0.9761,0.1718,-0.0799,0.994
17:36:26:801,0.9712,0.1686,-0.1117,0.992
17:36:26:805,0.9687,0.1630,-0.1430,0.993
17:36:26:811,0.9704,0.1552,-0.1716,0.998
17:36:26:817,0.9761,0.1464,-0.1977,1.007
17:36:26:821,0.9790,0.1310,-0.2129,1.010
17:36:26:826,0.9770,0.1141,-0.2068,1.005
17:36:26:830,0.9736,0.0994,-0.1879,0.997
17:36:26:837,0.9731,0.0850,-0.1677,0.991
17:36:26:846,0.9758,0.0735,-0.1471,0.990
17:36:26:847,0.9827,0.0662,-0.1232,0.993
17:36:26:853,0.9949,0.0591,-0.0946,1.001
17:36:26:861,1.0066,0.0518,-0.0618,1.010
17:36:26:862,1.0193,0.0459,-0.0259,1.021
17:36:26:868,1.0320,0.0425,0.0064,1.033
17:36:26:871,1.0438,0.0420,0.0343,1.045
17:36:26:876,1.0536,0.0464,0.0531,1.056
17:36:26:881,1.0582,0.0520,0.0621,1.061
17:36:26:886,1.0636,0.0566,0.0629,1.067
17:36:26:894,1.0646,0.0635,0.0528,1.068
17:36:26:897,1.0506,0.0755,0.0330,1.054
17:36:26:901,1.0235,0.0896,0.0059,1.027
17:36:26:907,0.9942,0.0984,-0.0227,0.999
17:36:26:910,0.9685,0.1014,-0.0432,0.975
17:36:26:917,0.9465,0.1019,-0.0557,0.954
17:36:26:921,0.9264,0.1004,-0.0586,0.934
17:36:26:926,0.9027,0.0987,-0.0550,0.910
17:36:26:930,0.8702,0.0989,-0.0457,0.877
17:36:26:938,0.8340,0.1016,-0.0349,0.841
17:36:26:941,0.8020,0.1068,-0.0256,0.810
17:36:26:945,0.7764,0.1153,-0.0205,0.785
17:36:26:951,0.7561,0.1251,-0.0207,0.767
17:36:26:958,0.7387,0.1354,-0.0234,0.751
17:36:26:961,0.7194,0.1434,-0.0259,0.734
17:36:26:966,0.6984,0.1464,-0.0225,0.714
17:36:26:972,0.6759,0.1473,-0.0141,0.692
17:36:26:977,0.6590,0.1412,0.0003,0.674
17:36:26:981,0.6480,0.1361,0.0081,0.662
17:36:26:987,0.6365,0.1349,0.0093,0.651
17:36:26:991,0.6202,0.1385,0.0113,0.636
17:36:26:997,0.6192,0.1322,0.0147,0.633
17:36:27:001,0.6265,0.1178,0.0147,0.638
17:36:27:006,0.6317,0.1026,0.0091,0.640
17:36:27:011,0.6409,0.0889,0.0017,0.647
17:36:27:017,0.6544,0.0774,-0.0031,0.659
17:36:27:022,0.6661,0.0681,-0.0063,0.670
17:36:27:026,0.6717,0.0672,-0.0071,0.675
17:36:27:031,0.6774,0.0696,-0.0027,0.681
17:36:27:037,0.6913,0.0694,0.0069,0.695
17:36:27:041,0.7123,0.0694,0.0169,0.716
17:36:27:047,0.7382,0.0735,0.0269,0.742
17:36:27:052,0.7661,0.0806,0.0345,0.771
17:36:27:058,0.7949,0.0889,0.0409,0.801
17:36:27:061,0.8226,0.0970,0.0472,0.830
17:36:27:067,0.8443,0.1053,0.0514,0.852
17:36:27:071,0.8592,0.1136,0.0582,0.869
17:36:27:077,0.8690,0.1217,0.0646,0.880
17:36:27:082,0.8692,0.1371,0.0677,0.883
17:36:27:088,0.8739,0.1420,0.0641,0.888
17:36:27:091,0.8776,0.1556,0.0619,0.893
17:36:27:097,0.8864,0.1728,0.0567,0.905
17:36:27:102,0.9135,0.1649,0.0492,0.930
17:36:27:107,0.9502,0.1505,0.0433,0.963
17:36:27:111,0.9736,0.1701,0.0440,0.989
17:36:27:117,0.9978,0.1835,0.0384,1.015
17:36:27:121,1.0289,0.1745,0.0311,1.044
17:36:27:127,1.0584,0.1622,0.0269,1.071
17:36:27:132,1.0907,0.1361,0.0152,1.099
17:36:27:138,1.1059,0.1530,0.0115,1.116
17:36:27:141,1.1156,0.1833,0.0081,1.131
17:36:27:147,1.1296,0.1823,0.0057,1.144
17:36:27:152,1.1384,0.1725,0.0179,1.152
17:36:27:159,1.1376,0.1684,0.0384,1.151
17:36:27:165,1.1264,0.1701,0.0604,1.141
17:36:27:167,1.1122,0.1728,0.0748,1.128
17:36:27:172,1.0990,0.1769,0.0807,1.116
17:36:27:178,1.0885,0.1833,0.0836,1.107
17:36:27:182,1.0773,0.1889,0.0856,1.097
17:36:27:188,1.0709,0.1913,0.0873,1.091
17:36:27:191,1.0712,0.1913,0.0905,1.092
17:36:27:199,1.0734,0.1862,0.0929,1.093
17:36:27:201,1.0758,0.1786,0.0929,1.094
17:36:27:207,1.0746,0.1725,0.0927,1.092
17:36:27:212,1.0675,0.1681,0.0946,1.085
17:36:27:217,1.0626,0.1618,0.0951,1.079
17:36:27:222,1.0682,0.1534,0.1000,1.084
17:36:27:228,1.0856,0.1449,0.1105,1.101
17:36:27:232,1.1132,0.1363,0.1183,1.128
17:36:27:238,1.1423,0.1278,0.1205,1.156
17:36:27:242,1.1682,0.1190,0.1193,1.180
17:36:27:247,1.1895,0.1092,0.1186,1.200
17:36:27:252,1.2046,0.1009,0.1200,1.215
17:36:27:259,1.2163,0.0950,0.1247,1.226
17:36:27:265,1.2249,0.0938,0.1323,1.236
17:36:27:267,1.2276,0.0909,0.1352,1.238
17:36:27:273,1.2308,0.0843,0.1328,1.241
17:36:27:278,1.2337,0.0779,0.1286,1.243
17:36:27:283,1.2339,0.0711,0.1240,1.242
17:36:27:287,1.2339,0.0615,0.1218,1.241
17:36:27:292,1.2327,0.0496,0.1208,1.240
17:36:27:298,1.2271,0.0405,0.1171,1.233
17:36:27:304,1.2159,0.0366,0.1117,1.222
17:36:27:308,1.1987,0.0388,0.1034,1.204
17:36:27:312,1.1736,0.0466,0.0968,1.178
17:36:27:318,1.1420,0.0574,0.0958,1.147
17:36:27:322,1.1086,0.0701,0.0956,1.115
17:36:27:327,1.0763,0.0860,0.0870,1.083
17:36:27:333,1.0523,0.1036,0.0624,1.059
17:36:27:339,1.0379,0.1202,0.0257,1.045
17:36:27:342,1.0303,0.1354,-0.0107,1.039
17:36:27:347,1.0250,0.1473,-0.0371,1.036
17:36:27:355,1.0198,0.1578,-0.0533,1.033
17:36:27:358,1.0171,0.1659,-0.0621,1.032
17:36:27:362,1.0154,0.1757,-0.0660,1.033
17:36:27:368,1.0169,0.1867,-0.0662,1.036
17:36:27:373,1.0184,0.2001,-0.0601,1.040
17:36:27:379,1.0247,0.2099,-0.0511,1.047
17:36:27:382,1.0404,0.2148,-0.0418,1.063
17:36:27:390,1.0655,0.2099,-0.0242,1.086
17:36:27:392,1.0946,0.1928,-0.0083,1.111
17:36:27:399,1.1193,0.1798,0.0000,1.134
17:36:27:402,1.1261,0.1840,0.0005,1.141
17:36:27:408,1.1271,0.1911,-0.0078,1.143
17:36:27:413,1.1191,0.2160,-0.0168,1.140
17:36:27:420,1.1103,0.2146,-0.0347,1.131
17:36:27:423,1.0892,0.1901,-0.0572,1.107
17:36:27:428,1.0624,0.1652,-0.0784,1.078
17:36:27:433,1.0382,0.1478,-0.1083,1.054
17:36:27:439,1.0179,0.1341,-0.1469,1.037
17:36:27:443,0.9988,0.1229,-0.1809,1.022
17:36:27:448,0.9827,0.1131,-0.2036,1.010
17:36:27:454,0.9707,0.1024,-0.2222,1.001
17:36:27:459,0.9695,0.0896,-0.2385,1.002
17:36:27:463,0.9768,0.0725,-0.2464,1.010
17:36:27:468,0.9868,0.0527,-0.2437,1.018
17:36:27:473,0.9934,0.0334,-0.2363,1.022
17:36:27:478,0.9929,0.0190,-0.2253,1.018
17:36:27:483,0.9832,0.0080,-0.2126,1.006
17:36:27:488,0.9739,0.0007,-0.2051,0.995
17:36:27:493,0.9665,-0.0057,-0.1955,0.986
17:36:27:498,0.9614,-0.0133,-0.1826,0.979
17:36:27:505,0.9558,-0.0206,-0.1664,0.970
17:36:27:509,0.9528,-0.0272,-0.1437,0.964
17:36:27:513,0.9475,-0.0311,-0.1175,0.955
17:36:27:519,0.9357,-0.0316,-0.0941,0.941
17:36:27:524,0.9216,-0.0294,-0.0738,0.925
17:36:27:528,0.9074,-0.0211,-0.0569,0.909
17:36:27:533,0.8932,-0.0106,-0.0469,0.894
17:36:27:539,0.8773,-0.0027,-0.0423,0.878
17:36:27:544,0.8595,0.0080,-0.0405,0.860
17:36:27:553,0.8477,0.0200,-0.0430,0.849
17:36:27:554,0.8416,0.0346,-0.0430,0.843
17:36:27:561,0.8358,0.0540,-0.0415,0.839
