time,gFx,gFy,gFz,TgF
16:49:13:538,-0.0779,-0.1147,1.0978,1.107
16:49:13:543,-0.0464,-0.1157,1.1134,1.120
16:49:13:547,-0.0080,-0.1108,1.1181,1.124
16:49:13:554,0.0347,-0.1079,1.0993,1.105
16:49:13:561,0.0844,-0.1189,1.0631,1.073
16:49:13:563,0.1357,-0.1306,1.0377,1.055
16:49:13:568,0.1780,-0.1406,1.0279,1.053
16:49:13:573,0.2107,-0.1379,1.0245,1.055
16:49:13:579,0.2489,-0.1284,0.9905,1.029
16:49:13:582,0.2946,-0.1203,0.9108,0.965
16:49:13:588,0.3205,-0.1103,0.8414,0.907
16:49:13:593,0.3305,-0.0898,0.7866,0.858
16:49:13:598,0.3449,-0.0656,0.7624,0.839
16:49:13:603,0.3586,-0.0421,0.7773,0.857
16:49:13:608,0.3603,-0.0098,0.8365,0.911
16:49:13:613,0.3459,0.0254,0.9274,0.990
16:49:13:618,0.3085,0.0681,1.0621,1.108
16:49:13:623,0.2552,0.1251,1.2459,1.278
16:49:13:629,0.2054,0.1772,1.4097,1.436
16:49:13:633,0.1868,0.1874,1.4960,1.519
16:49:13:639,0.1870,0.1652,1.5419,1.562
16:49:13:644,0.1819,0.1273,1.5451,1.561
16:49:13:648,0.1746,0.0826,1.4867,1.499
16:49:13:654,0.1565,0.0439,1.3826,1.392
16:49:13:662,0.1308,0.0156,1.2437,1.251
16:49:13:666,0.1022,-0.0101,1.1037,1.108
16:49:13:668,0.0717,-0.0384,0.9775,0.981
16:49:13:675,0.0597,-0.0717,0.8800,0.885
16:49:13:678,0.0800,-0.1108,0.8040,0.816
16:49:13:683,0.1098,-0.1499,0.7744,0.796
16:49:13:689,0.1435,-0.1924,0.7991,0.834
16:49:13:694,0.1816,-0.2413,0.8477,0.900
16:49:13:698,0.2137,-0.2936,0.9047,0.975
16:49:13:703,0.2428,-0.3376,0.9580,1.044
16:49:13:708,0.2743,-0.3679,1.0215,1.120
16:49:13:713,0.3012,-0.3855,1.0829,1.188
16:49:13:719,0.3166,-0.3960,1.1433,1.251
16:49:13:723,0.3237,-0.3968,1.1748,1.282
16:49:13:728,0.3227,-0.3997,1.2093,1.314
16:49:13:733,0.3249,-0.4009,1.2024,1.308
16:49:13:738,0.3246,-0.4022,1.1899,1.297
16:49:13:744,0.3124,-0.3951,1.1931,1.295
16:49:13:750,0.3014,-0.3733,1.2093,1.301
16:49:13:754,0.2894,-0.3381,1.2273,1.306
16:49:13:761,0.2696,-0.3015,1.2276,1.293
16:49:13:763,0.2586,-0.2751,1.1965,1.255
16:49:13:768,0.2692,-0.2665,1.1459,1.207
16:49:13:774,0.2887,-0.2658,1.0890,1.158
16:49:13:779,0.3002,-0.2724,1.0127,1.091
16:49:13:783,0.3134,-0.2670,0.9176,1.006
16:49:13:788,0.3217,-0.2489,0.8272,0.922
16:49:13:793,0.3051,-0.2188,0.7568,0.845
16:49:13:799,0.2701,-0.1787,0.7030,0.774
16:49:13:803,0.2472,-0.1494,0.6622,0.722
16:49:13:809,0.2298,-0.1365,0.6639,0.716
16:49:13:814,0.2146,-0.1338,0.6989,0.743
16:49:13:820,0.2186,-0.1313,0.7703,0.811
16:49:13:825,0.2076,-0.1428,0.8428,0.880
16:49:13:828,0.1939,-0.1655,0.9113,0.946
16:49:13:833,0.1909,-0.1839,1.0098,1.044
16:49:13:840,0.1978,-0.1883,1.1396,1.172
16:49:13:844,0.2193,-0.1883,1.2063,1.240
16:49:13:849,0.2484,-0.1905,1.2073,1.247
16:49:13:854,0.2589,-0.1890,1.1943,1.237
16:49:13:861,0.2503,-0.1824,1.1565,1.197
16:49:13:869,0.2362,-0.1707,1.1044,1.142
16:49:13:870,0.2291,-0.1553,1.0394,1.076
16:49:13:875,0.2303,-0.1443,0.9528,0.991
16:49:13:879,0.2349,-0.1360,0.8920,0.932
16:49:13:883,0.2298,-0.1262,0.8409,0.881
16:49:13:890,0.2029,-0.1132,0.7834,0.817
16:49:13:895,0.1604,-0.1005,0.7380,0.762
16:49:13:899,0.1225,-0.0819,0.7194,0.734
16:49:13:904,0.0888,-0.0558,0.7336,0.741
16:49:13:909,0.0658,-0.0299,0.7822,0.786
16:49:13:914,0.0809,-0.0213,0.8160,0.820
16:49:13:920,0.1066,-0.0206,0.8685,0.875
16:49:13:925,0.1122,-0.0201,0.9458,0.953
16:49:13:929,0.1081,-0.0323,1.0316,1.038
16:49:13:936,0.1039,-0.0551,1.0929,1.099
16:49:13:940,0.1024,-0.0903,1.1056,1.114
16:49:13:944,0.0846,-0.1306,1.1437,1.154
16:49:13:949,0.0614,-0.1609,1.0743,1.088
16:49:13:954,0.0245,-0.1775,1.0575,1.073
16:49:13:962,-0.0137,-0.1831,1.0440,1.060
16:49:13:965,-0.0408,-0.1844,0.9511,0.970
16:49:13:970,-0.0513,-0.1827,0.8309,0.852
16:49:13:976,-0.0293,-0.1497,0.7060,0.722
16:49:13:980,0.0098,-0.1162,0.7069,0.716
16:49:13:984,0.0421,-0.0795,0.7113,0.717
16:49:13:991,0.0629,-0.0575,0.7077,0.713
16:49:13:994,0.0717,-0.0634,0.6911,0.698
16:49:14:000,0.0690,-0.0729,0.7509,0.758
16:49:14:005,0.0541,-0.0890,0.8580,0.864
16:49:14:009,0.0460,-0.1164,0.9480,0.956
16:49:14:015,0.0604,-0.1506,1.0184,1.031
16:49:14:020,0.0861,-0.1846,1.0746,1.094
16:49:14:024,0.1088,-0.2025,1.1120,1.135
16:49:14:030,0.1242,-0.1956,1.1452,1.168
16:49:14:035,0.1281,-0.1677,1.1892,1.208
16:49:14:040,0.1232,-0.1257,1.2491,1.261
16:49:14:046,0.1044,-0.0805,1.3339,1.340
16:49:14:049,0.0758,-0.0668,1.4099,1.414
16:49:14:054,0.0494,-0.0626,1.4359,1.438
16:49:14:062,0.0093,-0.0519,1.4136,1.415
16:49:14:068,-0.0462,-0.0438,1.3752,1.377
16:49:14:070,-0.1012,-0.0289,1.3501,1.354
16:49:14:075,-0.1576,-0.0030,1.2867,1.296
16:49:14:080,-0.2324,0.0378,1.2068,1.230
16:49:14:085,-0.2877,0.0843,1.1591,1.197
16:49:14:090,-0.2952,0.1517,1.1393,1.187
16:49:14:095,-0.2569,0.2175,1.1330,1.182
16:49:14:101,-0.1686,0.2551,1.1413,1.182
16:49:14:105,-0.0647,0.2652,1.1709,1.202
16:49:14:110,0.0198,0.2480,1.2163,1.242
16:49:14:114,0.0770,0.2053,1.2581,1.277
16:49:14:121,0.1076,0.1368,1.2875,1.299
16:49:14:126,0.1110,0.0525,1.3085,1.314
16:49:14:130,0.0870,-0.0367,1.3087,1.312
16:49:14:135,0.0514,-0.1245,1.2816,1.289
16:49:14:141,0.0152,-0.2059,1.2344,1.252
16:49:14:145,-0.0225,-0.2768,1.1777,1.210
16:49:14:150,-0.0569,-0.3305,1.1252,1.174
16:49:14:155,-0.0955,-0.3591,1.0932,1.155
16:49:14:161,-0.1351,-0.3530,1.0868,1.151
16:49:14:165,-0.1545,-0.3215,1.0826,1.140
16:49:14:171,-0.1576,-0.2746,1.0731,1.119
16:49:14:179,-0.1474,-0.2171,1.0773,1.109
16:49:14:183,-0.1395,-0.1780,1.0912,1.114
16:49:14:186,-0.1305,-0.1721,1.1073,1.128
16:49:14:193,-0.1061,-0.1878,1.1134,1.134
16:49:14:195,-0.0740,-0.2144,1.1137,1.137
16:49:14:200,-0.0435,-0.2430,1.1198,1.147
16:49:14:206,-0.0266,-0.2868,1.1393,1.175
16:49:14:210,-0.0039,-0.3247,1.1650,1.209
16:49:14:215,0.0347,-0.3450,1.1907,1.240
16:49:14:221,0.0665,-0.3459,1.2234,1.273
16:49:14:226,0.0993,-0.3279,1.2408,1.287
16:49:14:230,0.1394,-0.2963,1.2442,1.287
16:49:14:236,0.1728,-0.2587,1.2115,1.251
16:49:14:242,0.1914,-0.2083,1.1196,1.155
16:49:14:246,0.1726,-0.1435,0.9856,1.011
16:49:14:251,0.1037,-0.0577,0.8800,0.888
16:49:14:256,0.0145,0.0513,0.8441,0.846
16:49:14:262,-0.0393,0.1456,0.8504,0.864
16:49:14:265,-0.0281,0.1999,0.8619,0.885
16:49:14:270,0.0091,0.2028,0.8678,0.891
16:49:14:278,0.0533,0.1686,0.8651,0.883
16:49:14:282,0.0956,0.1041,0.8492,0.861
16:49:14:285,0.1369,0.0229,0.8353,0.847
16:49:14:291,0.1772,-0.0612,0.8265,0.847
16:49:14:296,0.2061,-0.1377,0.8123,0.849
16:49:14:301,0.2203,-0.1834,0.7854,0.836
16:49:14:306,0.2337,-0.1917,0.7661,0.824
16:49:14:312,0.2489,-0.1743,0.7502,0.809
16:49:14:315,0.2525,-0.1413,0.7390,0.794
16:49:14:322,0.2432,-0.1022,0.7302,0.776
16:49:14:325,0.2222,-0.0641,0.7429,0.778
16:49:14:331,0.2029,-0.0367,0.7519,0.780
16:49:14:336,0.1628,-0.0201,0.7659,0.783
16:49:14:342,0.1178,-0.0179,0.7629,0.772
16:49:14:346,0.0846,-0.0294,0.7458,0.751
16:49:14:350,0.0765,-0.0502,0.7140,0.720
16:49:14:359,0.1054,-0.0790,0.6852,0.698
16:49:14:362,0.1372,-0.0995,0.6840,0.705
16:49:14:365,0.1555,-0.1127,0.6937,0.720
16:49:14:371,0.1457,-0.1157,0.7155,0.739
16:49:14:377,0.1345,-0.1164,0.7157,0.738
16:49:14:382,0.1095,-0.1157,0.7023,0.720
16:49:14:388,0.0761,-0.1223,0.6813,0.696
16:49:14:393,0.0433,-0.1423,0.6607,0.677
16:49:14:395,0.0142,-0.1528,0.6392,0.657
16:49:14:402,0.0225,-0.1646,0.6253,0.647
16:49:14:407,0.0387,-0.1805,0.6368,0.663
16:49:14:411,0.0286,-0.1868,0.6632,0.690
16:49:14:416,0.0228,-0.2076,0.7123,0.742
16:49:14:421,0.0220,-0.2359,0.7585,0.795
16:49:14:426,0.0235,-0.2697,0.7856,0.831
16:49:14:432,0.0142,-0.2914,0.8216,0.872
16:49:14:436,-0.0181,-0.2868,0.8688,0.915
16:49:14:442,-0.0491,-0.2667,0.9062,0.946
16:49:14:446,-0.0584,-0.2572,0.9174,0.955
16:49:14:452,-0.0687,-0.2460,0.8905,0.926
16:49:14:456,-0.0814,-0.2364,0.8538,0.890
16:49:14:464,-0.0911,-0.2325,0.8245,0.862
16:49:14:468,-0.1068,-0.2313,0.8023,0.842
16:49:14:472,-0.1342,-0.2161,0.7993,0.839
16:49:14:477,-0.1347,-0.2071,0.8172,0.854
16:49:14:482,-0.1234,-0.2108,0.8279,0.863
16:49:14:487,-0.1107,-0.2205,0.8453,0.881
16:49:14:492,-0.0867,-0.2298,0.8727,0.907
16:49:14:496,-0.0689,-0.2440,0.9025,0.937
16:49:14:502,-0.0508,-0.2531,0.9524,0.987
16:49:14:507,-0.0327,-0.2535,1.0096,1.041
16:49:14:512,-0.0200,-0.2433,1.0609,1.089
16:49:14:516,-0.0102,-0.2259,1.1049,1.128
16:49:14:522,0.0037,-0.2086,1.1264,1.146
16:49:14:526,0.0259,-0.1956,1.1271,1.144
16:49:14:532,0.0533,-0.1888,1.1093,1.126
16:49:14:537,0.0736,-0.1844,1.0787,1.097
16:49:14:542,0.0819,-0.1785,1.0477,1.066
16:49:14:546,0.0790,-0.1609,1.0113,1.027
16:49:14:553,0.0697,-0.1308,0.9665,0.978
16:49:14:563,0.0675,-0.0932,0.9301,0.937
16:49:14:564,0.0729,-0.0485,0.9282,0.932
16:49:14:568,0.0863,0.0058,0.9370,0.941
16:49:14:572,0.1027,0.0674,0.9546,0.962
16:49:14:577,0.1218,0.1253,0.9819,0.997
16:49:14:582,0.1518,0.1686,1.0022,1.028
16:49:14:588,0.1941,0.1867,1.0330,1.068
16:49:14:592,0.2513,0.1779,1.0866,1.129
16:49:14:597,0.3136,0.1420,1.1645,1.214
16:49:14:602,0.3711,0.0830,1.2907,1.346
16:49:14:607,0.4344,0.0139,1.4745,1.537
16:49:14:612,0.5153,-0.0631,1.6067,1.689
16:49:14:617,0.5989,-0.1406,1.6688,1.779
16:49:14:623,0.6600,-0.1983,1.7162,1.849
16:49:14:627,0.6908,-0.2227,1.7328,1.879
16:49:14:633,0.6859,-0.1959,1.6945,1.838
16:49:14:638,0.6695,-0.1797,1.5427,1.691
16:49:14:643,0.6532,-0.1433,1.3740,1.528
16:49:14:647,0.6050,-0.0849,1.2071,1.353
16:49:14:652,0.5173,-0.0027,1.0787,1.196
16:49:14:661,0.4217,0.0872,0.9770,1.068
16:49:14:663,0.3308,0.1681,0.8712,0.947
16:49:14:668,0.2513,0.2258,0.7656,0.837
16:49:14:673,0.1931,0.2595,0.6769,0.750
16:49:14:677,0.1626,0.2659,0.5994,0.676
16:49:14:682,0.1526,0.2468,0.5449,0.617
16:49:14:687,0.1555,0.2155,0.5395,0.601
16:49:14:693,0.1631,0.1772,0.5835,0.631
16:49:14:697,0.1785,0.1334,0.6431,0.681
16:49:14:703,0.2080,0.0852,0.6864,0.722
16:49:14:708,0.2320,0.0290,0.7157,0.753
16:49:14:713,0.2511,-0.0103,0.7487,0.790
16:49:14:717,0.2758,-0.0201,0.7935,0.840
16:49:14:723,0.3100,-0.0020,0.8372,0.893
16:49:14:727,0.3554,0.0398,0.8714,0.942
16:49:14:733,0.4009,0.0989,0.9049,0.995
16:49:14:738,0.4400,0.1613,0.9421,1.052
16:49:14:744,0.4691,0.2045,0.9739,1.100
16:49:14:748,0.4928,0.2307,0.9922,1.132
16:49:14:753,0.5102,0.2383,1.0342,1.178
16:49:14:761,0.5204,0.2258,1.0687,1.210
16:49:14:764,0.5300,0.2119,1.0787,1.220
16:49:14:769,0.5339,0.1926,1.0848,1.224
16:49:14:775,0.5300,0.1679,1.0839,1.218
16:49:14:778,0.5141,0.1625,1.0736,1.201
16:49:14:784,0.4874,0.1666,1.0472,1.167
16:49:14:788,0.4547,0.1627,1.0166,1.126
16:49:14:793,0.4109,0.1578,0.9937,1.087
16:49:14:798,0.4063,0.1723,0.9880,1.082
16:49:14:804,0.4212,0.1938,0.9924,1.095
16:49:14:808,0.4156,0.1886,0.9920,1.092
16:49:14:813,0.4043,0.1664,0.9856,1.078
16:49:14:817,0.3972,0.1429,0.9748,1.062
16:49:14:823,0.3938,0.1207,0.9663,1.050
16:49:14:828,0.3919,0.1038,0.9663,1.048
16:49:14:833,0.3860,0.0921,0.9704,1.048
16:49:14:839,0.3770,0.0823,0.9678,1.042
16:49:14:843,0.3704,0.0701,0.9558,1.027
16:49:14:848,0.3738,0.0503,0.9394,1.012
16:49:14:854,0.3845,0.0185,0.9330,1.009
16:49:14:862,0.3726,-0.0167,0.9621,1.032
16:49:14:867,0.3281,-0.0389,1.0394,1.091
16:49:14:868,0.2802,-0.0482,1.1117,1.147
16:49:14:878,0.2513,-0.0575,1.1308,1.160
16:49:14:879,0.2384,-0.0709,1.0990,1.127
16:49:14:883,0.2344,-0.0851,1.0452,1.075
16:49:14:889,0.2335,-0.0942,0.9822,1.014
16:49:14:895,0.2298,-0.0949,0.9228,0.956
16:49:14:898,0.2200,-0.0890,0.8807,0.912
16:49:14:904,0.2036,-0.0766,0.8475,0.875
16:49:14:909,0.1917,-0.0612,0.8199,0.844
16:49:14:913,0.1882,-0.0497,0.8006,0.824
16:49:14:918,0.1934,-0.0465,0.7905,0.815
16:49:14:924,0.1995,-0.0470,0.7896,0.816
16:49:14:928,0.2017,-0.0460,0.8015,0.828
16:49:14:933,0.1868,-0.0338,0.8455,0.867
16:49:14:939,0.1599,-0.0196,0.9154,0.930
16:49:14:944,0.1237,0.0014,0.9995,1.007
16:49:14:948,0.0934,0.0229,1.0685,1.073
16:49:14:953,0.0819,0.0295,1.1078,1.111
16:49:14:962,0.0792,0.0234,1.1298,1.133
16:49:14:966,0.0707,0.0038,1.1567,1.159
16:49:14:969,0.0548,-0.0179,1.1963,1.198
16:49:14:976,0.0406,-0.0411,1.2388,1.240
16:49:14:978,0.0174,-0.0590,1.2843,1.286
16:49:14:983,-0.0036,-0.0756,1.3261,1.328
16:49:14:989,-0.0205,-0.1030,1.3664,1.370
16:49:14:994,-0.0354,-0.1299,1.4060,1.412
16:49:14:998,-0.0520,-0.1475,1.4346,1.443
16:49:15:005,-0.0682,-0.1555,1.4454,1.455
16:49:15:009,-0.0757,-0.1550,1.4258,1.436
16:49:15:013,-0.0755,-0.1387,1.3796,1.389
16:49:15:019,-0.0765,-0.1027,1.3200,1.326
16:49:15:025,-0.0848,-0.0480,1.2520,1.256
16:49:15:029,-0.0995,0.0073,1.1753,1.180
16:49:15:033,-0.1161,0.0610,1.1073,1.115
16:49:15:039,-0.1239,0.1087,1.0496,1.063
16:49:15:044,-0.1195,0.1503,1.0096,1.028
16:49:15:049,-0.1197,0.1781,0.9810,1.004
16:49:15:056,-0.1210,0.1916,0.9714,0.997
16:49:15:063,-0.1212,0.1935,0.9722,0.999
16:49:15:064,-0.1219,0.1894,0.9873,1.013
16:49:15:069,-0.1212,0.1847,1.0091,1.033
16:49:15:077,-0.1310,0.1732,1.0220,1.045
16:49:15:079,-0.1571,0.1537,1.0303,1.054
16:49:15:084,-0.1657,0.1239,1.0333,1.054
16:49:15:090,-0.1254,0.0879,1.0213,1.033
16:49:15:095,-0.0955,0.0584,1.0000,1.006
16:49:15:098,-0.0740,0.0366,0.9761,0.980
16:49:15:105,-0.0951,0.0290,0.9624,0.967
16:49:15:109,-0.1131,0.0268,0.9541,0.961
16:49:15:114,-0.0997,0.0263,0.9260,0.932
16:49:15:120,-0.0765,0.0276,0.9037,0.907
16:49:15:125,-0.0520,0.0410,0.8944,0.897
16:49:15:129,-0.0178,0.0559,0.8890,0.891
16:49:15:135,0.0132,0.0686,0.8812,0.884
16:49:15:140,0.0335,0.0877,0.8837,0.889
16:49:15:144,0.0497,0.1072,0.9118,0.919
16:49:15:149,0.0509,0.1178,0.9482,0.957
16:49:15:154,0.0421,0.1192,0.9922,1.000
16:49:15:161,0.0323,0.1148,1.0389,1.046
16:49:15:166,0.0291,0.0960,1.0790,1.084
16:49:15:169,0.0367,0.0681,1.1054,1.108
16:49:15:177,0.0509,0.0378,1.1230,1.125
16:49:15:179,0.0533,0.0173,1.1464,1.148
16:49:15:185,0.0536,0.0026,1.1704,1.172
16:49:15:192,0.0619,-0.0064,1.1814,1.183
16:49:15:194,0.0736,-0.0115,1.1846,1.187
16:49:15:199,0.0739,-0.0118,1.1694,1.172
16:49:15:206,0.0805,-0.0108,1.1342,1.137
16:49:15:210,0.0895,-0.0093,1.1064,1.110
16:49:15:215,0.0912,-0.0045,1.0829,1.087
16:49:15:220,0.0954,0.0024,1.0570,1.061
16:49:15:226,0.1044,0.0080,1.0350,1.040
16:49:15:230,0.1132,0.0131,1.0208,1.027
16:49:15:234,0.1298,0.0195,1.0171,1.026
16:49:15:241,0.1369,0.0256,1.0184,1.028
16:49:15:245,0.1337,0.0393,1.0347,1.044
16:49:15:250,0.1332,0.0525,1.0584,1.068
16:49:15:255,0.1474,0.0603,1.0785,1.090
16:49:15:260,0.1873,0.0522,1.0746,1.092
16:49:15:265,0.2335,0.0349,1.0822,1.108
16:49:15:270,0.2616,0.0195,1.0951,1.126
16:49:15:279,0.2677,0.0085,1.1105,1.142
16:49:15:281,0.2564,0.0063,1.1286,1.157
16:49:15:285,0.2423,0.0073,1.1335,1.159
16:49:15:292,0.2303,0.0114,1.1266,1.150
16:49:15:295,0.2212,0.0180,1.1227,1.144
16:49:15:300,0.1843,0.0346,1.1264,1.142
16:49:15:306,0.1939,0.0422,1.1073,1.125
16:49:15:311,0.2227,0.0390,1.0746,1.098
16:49:15:315,0.2252,0.0364,1.0484,1.073
16:49:15:319,0.2234,0.0334,1.0308,1.055
16:49:15:326,0.2269,0.0342,1.0614,1.086
16:49:15:330,0.2278,0.0346,1.1164,1.140
16:49:15:336,0.2244,0.0361,1.1596,1.182
16:49:15:340,0.2120,0.0466,1.1802,1.200
16:49:15:345,0.1755,0.0657,1.1961,1.211
16:49:15:350,0.1726,0.0691,1.2027,1.217
16:49:15:356,0.1931,0.0816,1.2481,1.266
16:49:15:362,0.2019,0.0872,1.2247,1.244
16:49:15:366,0.2227,0.0755,1.1484,1.172
16:49:15:371,0.2481,0.0779,1.1112,1.141
16:49:15:377,0.2371,0.0960,1.0670,1.097
16:49:15:380,0.2161,0.1136,1.0086,1.038
16:49:15:386,0.1944,0.1280,0.9678,0.995
16:49:15:392,0.1743,0.1415,0.9423,0.969
16:49:15:395,0.1636,0.1605,0.9477,0.975
16:49:15:401,0.1450,0.1708,0.9384,0.965
16:49:15:406,0.1472,0.1620,0.9228,0.948
16:49:15:411,0.1442,0.1498,0.9101,0.934
16:49:15:416,0.1301,0.1327,0.8996,0.919
16:49:15:420,0.1105,0.1168,0.8925,0.907
16:49:15:427,0.0888,0.1055,0.8898,0.900
16:49:15:431,0.0685,0.0965,0.8871,0.895
16:49:15:436,0.0399,0.0860,0.8837,0.889
16:49:15:440,0.0191,0.0764,0.8790,0.883
16:49:15:446,0.0042,0.0740,0.8453,0.849
16:49:15:450,-0.0078,0.0652,0.8196,0.822
16:49:15:457,-0.0271,0.0569,0.7962,0.799
16:49:15:462,-0.0520,0.0535,0.7778,0.781
16:49:15:466,-0.0872,0.0596,0.7839,0.791
16:49:15:471,-0.1278,0.0713,0.8006,0.814
16:49:15:480,-0.1579,0.0786,0.8113,0.830
16:49:15:481,-0.1772,0.0806,0.8023,0.826
16:49:15:488,-0.1943,0.0762,0.7793,0.807
16:49:15:499,-0.2151,0.0681,0.7639,0.797
16:49:15:500,-0.2273,0.0566,0.7575,0.793
16:49:15:500,-0.2275,0.0420,0.7519,0.787
16:49:15:506,-0.2327,0.0302,0.7610,0.796
16:49:15:511,-0.2417,0.0224,0.7644,0.802
16:49:15:515,-0.2571,0.0178,0.7690,0.811
16:49:15:521,-0.2781,0.0168,0.7957,0.843
16:49:15:526,-0.2833,0.0087,0.7947,0.844
16:49:15:531,-0.2808,-0.0027,0.7871,0.836
16:49:15:536,-0.2835,-0.0106,0.7910,0.840
16:49:15:542,-0.2789,-0.0169,0.7852,0.833
16:49:15:546,-0.2691,-0.0172,0.7705,0.816
16:49:15:551,-0.2644,-0.0106,0.7634,0.808
16:49:15:556,-0.2625,-0.0010,0.7585,0.803
16:49:15:563,-0.2600,0.0051,0.7549,0.798
16:49:15:567,-0.2515,0.0080,0.7553,0.796
16:49:15:571,-0.2381,0.0100,0.7585,0.795
16:49:15:576,-0.2261,0.0131,0.7659,0.799
16:49:15:581,-0.2136,0.0190,0.7764,0.805
16:49:15:586,-0.1955,0.0224,0.7891,0.813
16:49:15:591,-0.1730,0.0219,0.8052,0.824
16:49:15:596,-0.1523,0.0195,0.8270,0.841
16:49:15:601,-0.1369,0.0168,0.8534,0.864
16:49:15:607,-0.1271,0.0146,0.8820,0.891
16:49:15:611,-0.1232,0.0136,0.9123,0.921
16:49:15:617,-0.1227,0.0119,0.9389,0.947
16:49:15:621,-0.1244,0.0090,0.9599,0.968
16:49:15:627,-0.1219,0.0070,0.9744,0.982
16:49:15:631,-0.1102,0.0078,0.9851,0.991
16:49:15:637,-0.0904,0.0148,0.9929,0.997
16:49:15:641,-0.0638,0.0288,0.9986,1.001
16:49:15:647,-0.0308,0.0466,1.0030,1.005
16:49:15:652,0.0013,0.0703,1.0078,1.010
16:49:15:658,0.0306,0.0977,1.0144,1.020
16:49:15:661,0.0629,0.1251,1.0228,1.032
16:49:15:667,0.1022,0.1500,1.0350,1.051
16:49:15:672,0.1413,0.1701,1.0597,1.082
16:49:15:678,0.1755,0.1891,1.1071,1.137
16:49:15:684,0.1956,0.2009,1.1721,1.205
16:49:15:687,0.2124,0.2075,1.2381,1.273
16:49:15:691,0.2252,0.2080,1.3075,1.343
16:49:15:697,0.2435,0.2018,1.3755,1.411
16:49:15:701,0.2599,0.1798,1.4290,1.464
16:49:15:707,0.2860,0.1564,1.4689,1.505
16:49:15:712,0.3046,0.1261,1.4835,1.520
16:49:15:716,0.3212,0.0975,1.4889,1.526
16:49:15:722,0.3237,0.0760,1.4776,1.515
16:49:15:727,0.3202,0.0625,1.4569,1.493
16:49:15:732,0.3080,0.0549,1.4346,1.468
16:49:15:738,0.3061,0.0632,1.4168,1.451
16:49:15:741,0.3083,0.0879,1.3916,1.428
16:49:15:747,0.3068,0.1209,1.3442,1.384
16:49:15:753,0.2953,0.1534,1.2767,1.319
16:49:15:762,0.2858,0.1811,1.2012,1.248
16:49:15:763,0.2841,0.2031,1.1254,1.178
16:49:15:768,0.2809,0.2136,1.0237,1.083
16:49:15:771,0.2692,0.1891,0.8986,0.957
16:49:15:777,0.2555,0.1522,0.8089,0.862
16:49:15:781,0.2496,0.1182,0.7553,0.804
16:49:15:788,0.2476,0.0921,0.7355,0.782
16:49:15:794,0.2469,0.0767,0.7436,0.787
16:49:15:797,0.2498,0.0672,0.7563,0.799
16:49:15:801,0.2535,0.0574,0.7681,0.811
16:49:15:807,0.2560,0.0461,0.7795,0.822
16:49:15:812,0.2564,0.0361,0.7883,0.830
16:49:15:818,0.2503,0.0276,0.7932,0.832
16:49:15:823,0.2428,0.0212,0.7908,0.827
16:49:15:827,0.2369,0.0173,0.7820,0.817
16:49:15:832,0.2259,0.0173,0.7808,0.813
16:49:15:838,0.2222,0.0153,0.7800,0.811
16:49:15:843,0.2293,0.0092,0.7966,0.829
16:49:15:847,0.2291,0.0056,0.8204,0.852
16:49:15:852,0.2071,0.0102,0.8595,0.884
16:49:15:862,0.1831,0.0131,0.9044,0.923
16:49:15:867,0.1672,0.0070,0.9462,0.961
16:49:15:867,0.1535,-0.0052,0.9861,0.998
16:49:15:872,0.1445,-0.0235,1.0306,1.041
16:49:15:878,0.1425,-0.0482,1.0646,1.075
16:49:15:882,0.1464,-0.0780,1.0856,1.098
16:49:15:888,0.1560,-0.1103,1.1000,1.116
16:49:15:893,0.1731,-0.1438,1.1090,1.132
16:49:15:897,0.1890,-0.1743,1.1176,1.147
16:49:15:903,0.1980,-0.1985,1.1293,1.164
16:49:15:908,0.2083,-0.2091,1.1506,1.188
16:49:15:913,0.2132,-0.2049,1.1870,1.223
16:49:15:918,0.2144,-0.1868,1.2325,1.265
16:49:15:924,0.2178,-0.1619,1.2567,1.286
16:49:15:928,0.2181,-0.1374,1.2493,1.276
16:49:15:932,0.2068,-0.1137,1.2237,1.246
16:49:15:939,0.1953,-0.0986,1.1890,1.209
16:49:15:944,0.1934,-0.0976,1.1279,1.148
16:49:15:948,0.1946,-0.1020,1.0482,1.071
16:49:15:953,0.1819,-0.1027,0.9885,1.010
16:49:15:962,0.1628,-0.1047,0.9499,0.969
16:49:15:963,0.1489,-0.1103,0.9272,0.946
16:49:15:968,0.1491,-0.1211,0.9088,0.929
16:49:15:974,0.1472,-0.1330,0.8954,0.917
16:49:15:978,0.1442,-0.1426,0.8895,0.912
16:49:15:983,0.1460,-0.1504,0.8866,0.911
16:49:15:989,0.1506,-0.1548,0.8842,0.910
16:49:15:994,0.1604,-0.1594,0.8829,0.911
16:49:15:999,0.1728,-0.1626,0.8714,0.903
16:49:16:003,0.1770,-0.1609,0.8617,0.894
16:49:16:010,0.1753,-0.1668,0.8604,0.894
16:49:16:014,0.1743,-0.1805,0.8582,0.894
16:49:16:018,0.1812,-0.1978,0.8661,0.907
16:49:16:024,0.1904,-0.2142,0.8648,0.911
16:49:16:028,0.1963,-0.2254,0.8822,0.931
16:49:16:033,0.2056,-0.2455,0.8844,0.941
16:49:16:039,0.2110,-0.2599,0.9076,0.967
16:49:16:043,0.2144,-0.2658,0.9308,0.991
16:49:16:054,0.2142,-0.2672,0.9338,0.995
16:49:16:055,0.2115,-0.2697,0.9653,1.024
16:49:16:061,0.2205,-0.2856,0.9685,1.034
