time,gFx,gFy,gFz,TgF
16:48:33:990,0.9123,0.0554,0.0543,0.916
16:48:33:995,0.9345,0.0640,0.0494,0.938
16:48:34:000,0.9550,0.0789,0.0680,0.961
16:48:34:005,0.9673,0.0958,0.0560,0.974
16:48:34:011,0.9802,0.1077,0.0391,0.987
16:48:34:015,0.9978,0.1190,0.0372,1.006
16:48:34:021,1.0176,0.1317,0.0487,1.027
16:48:34:026,1.0389,0.1456,0.0741,1.052
16:48:34:031,1.0606,0.1559,0.0961,1.076
16:48:34:035,1.0897,0.1581,0.1127,1.107
16:48:34:040,1.1213,0.1571,0.1269,1.139
16:48:34:045,1.1494,0.1539,0.1328,1.167
16:48:34:051,1.1667,0.1493,0.1249,1.183
16:48:34:064,1.1699,0.1417,0.1093,1.184
16:48:34:065,1.1611,0.1332,0.0944,1.173
16:48:34:065,1.1447,0.1256,0.0797,1.154
16:48:34:071,1.1235,0.1197,0.0699,1.132
16:48:34:076,1.1093,0.1305,0.0917,1.121
16:48:34:080,1.0829,0.1439,0.0866,1.096
16:48:34:085,1.0479,0.1446,0.0621,1.060
16:48:34:092,1.0210,0.1395,0.0516,1.032
16:48:34:095,1.0120,0.1371,0.0526,1.023
16:48:34:100,1.0027,0.1417,0.0587,1.014
16:48:34:106,0.9858,0.1503,0.0611,0.999
16:48:34:111,0.9736,0.1596,0.0501,0.988
16:48:34:115,0.9631,0.1671,0.0257,0.978
16:48:34:122,0.9519,0.1720,-0.0056,0.967
16:48:34:126,0.9406,0.1769,-0.0300,0.958
16:48:34:131,0.9328,0.1845,-0.0413,0.952
16:48:34:135,0.9289,0.1906,-0.0413,0.949
16:48:34:142,0.9269,0.1933,-0.0291,0.947
16:48:34:145,0.9242,0.1923,-0.0112,0.944
16:48:34:151,0.9181,0.1894,0.0120,0.938
16:48:34:162,0.9152,0.1835,0.0431,0.934
16:48:34:163,0.9172,0.1803,0.0712,0.937
16:48:34:166,0.9179,0.1864,0.0951,0.941
16:48:34:171,0.9198,0.1918,0.1213,0.947
16:48:34:176,0.9201,0.1972,0.1491,0.953
16:48:34:181,0.9201,0.2018,0.1716,0.957
16:48:34:185,0.9262,0.1999,0.1904,0.966
16:48:34:191,0.9352,0.1965,0.2044,0.977
16:48:34:195,0.9416,0.2001,0.2105,0.985
16:48:34:200,0.9504,0.2036,0.2164,0.996
16:48:34:206,0.9582,0.2097,0.2227,1.006
16:48:34:211,0.9690,0.2168,0.2288,1.019
16:48:34:215,0.9795,0.2275,0.2198,1.029
16:48:34:221,0.9893,0.2302,0.2058,1.036
16:48:34:226,0.9929,0.2297,0.1804,1.035
16:48:34:231,0.9883,0.2285,0.1506,1.025
16:48:34:236,0.9866,0.2263,0.1274,1.020
16:48:34:241,0.9942,0.2214,0.1112,1.025
16:48:34:253,1.0025,0.2141,0.1024,1.030
16:48:34:254,1.0054,0.2089,0.1002,1.032
16:48:34:260,1.0135,0.1894,0.1051,1.036
16:48:34:261,1.0191,0.1654,0.1237,1.040
16:48:34:267,1.0149,0.1498,0.1506,1.037
16:48:34:278,1.0042,0.1451,0.1897,1.032
16:48:34:278,0.9883,0.1608,0.2090,1.023
16:48:34:281,0.9722,0.1720,0.2066,1.009
16:48:34:286,0.9616,0.1688,0.2137,0.999
16:48:34:292,0.9548,0.1657,0.2080,0.991
16:48:34:296,0.9511,0.1586,0.1961,0.984
16:48:34:301,0.9455,0.1466,0.1733,0.972
16:48:34:307,0.9372,0.1390,0.1477,0.959
16:48:34:312,0.9296,0.1324,0.1379,0.949
16:48:34:316,0.9306,0.1388,0.1359,0.951
16:48:34:321,0.9418,0.1459,0.1394,0.963
16:48:34:326,0.9543,0.1442,0.1254,0.973
16:48:34:333,0.9665,0.1378,0.1134,0.983
16:48:34:336,0.9780,0.1300,0.1059,0.992
16:48:34:342,0.9898,0.1253,0.0995,1.003
16:48:34:347,1.0012,0.1253,0.0973,1.014
16:48:34:353,1.0078,0.1297,0.0956,1.021
16:48:34:361,1.0086,0.1446,0.0956,1.023
16:48:34:362,0.9944,0.1593,0.0956,1.012
16:48:34:366,0.9741,0.1642,0.0988,0.993
16:48:34:374,0.9614,0.1647,0.1218,0.983
16:48:34:379,0.9516,0.1730,0.1516,0.979
16:48:34:382,0.9460,0.1862,0.1714,0.979
16:48:34:390,0.9480,0.1908,0.1724,0.982
16:48:34:392,0.9524,0.1889,0.1572,0.984
16:48:34:396,0.9560,0.1791,0.1555,0.985
16:48:34:402,0.9423,0.2016,0.1550,0.976
16:48:34:407,0.9282,0.2116,0.1472,0.963
16:48:34:414,0.9194,0.2060,0.1362,0.952
16:48:34:417,0.9150,0.1943,0.1286,0.944
16:48:34:422,0.8986,0.2016,0.1225,0.929
16:48:34:427,0.8868,0.2031,0.1208,0.918
16:48:34:433,0.8798,0.1992,0.1310,0.911
16:48:34:440,0.8705,0.2006,0.1516,0.906
16:48:34:442,0.8685,0.1982,0.1755,0.908
16:48:34:448,0.8670,0.2058,0.1978,0.913
16:48:34:453,0.8629,0.2158,0.2227,0.917
16:48:34:463,0.8436,0.2546,0.2462,0.915
16:48:34:464,0.8138,0.3077,0.2406,0.903
16:48:34:467,0.8130,0.3067,0.2442,0.903
16:48:34:472,0.8348,0.2661,0.2530,0.912
16:48:34:477,0.8692,0.2182,0.2498,0.930
16:48:34:483,0.9250,0.1402,0.2396,0.966
16:48:34:489,0.9636,0.0989,0.2244,0.994
16:48:34:494,0.9697,0.1102,0.1990,0.996
16:48:34:498,0.9511,0.1532,0.1907,0.982
16:48:34:502,0.9272,0.2006,0.1843,0.966
16:48:34:508,0.9047,0.2412,0.1794,0.953
16:48:34:514,0.8895,0.2674,0.1758,0.945
16:48:34:517,0.8829,0.2769,0.1760,0.942
16:48:34:523,0.8908,0.2742,0.1785,0.949
16:48:34:527,0.9086,0.2608,0.1753,0.961
16:48:34:533,0.9245,0.2334,0.1447,0.964
16:48:34:541,0.9382,0.2097,0.1308,0.970
16:48:34:543,0.9426,0.1850,0.1213,0.968
16:48:34:547,0.9345,0.1530,0.1010,0.952
16:48:34:559,0.9482,0.1500,0.1508,0.972
16:48:34:565,0.9599,0.1552,0.1934,0.991
16:48:34:566,0.9651,0.1454,0.2190,1.000
16:48:34:567,0.9524,0.1603,0.2484,0.997
16:48:34:574,0.9304,0.1840,0.2709,0.986
16:48:34:577,0.9057,0.1977,0.2819,0.969
16:48:34:582,0.8805,0.2045,0.2865,0.948
16:48:34:587,0.8502,0.2102,0.2855,0.921
16:48:34:593,0.8155,0.2128,0.2721,0.886
16:48:34:599,0.7922,0.2307,0.2750,0.870
16:48:34:603,0.7825,0.2463,0.2740,0.865
16:48:34:608,0.7771,0.2583,0.2626,0.860
16:48:34:614,0.7705,0.2771,0.2496,0.856
16:48:34:618,0.7676,0.2957,0.2396,0.857
16:48:34:624,0.7732,0.2938,0.2337,0.859
16:48:34:628,0.7790,0.2605,0.2098,0.848
16:48:34:634,0.7878,0.2182,0.1741,0.836
16:48:34:638,0.8047,0.1923,0.1689,0.844
16:48:34:643,0.8177,0.1816,0.1557,0.852
16:48:34:647,0.8155,0.1794,0.1249,0.844
16:48:34:654,0.8152,0.1830,0.1093,0.843
16:48:34:658,0.8182,0.1928,0.1059,0.847
16:48:34:663,0.8230,0.2053,0.1108,0.855
16:48:34:668,0.8243,0.2138,0.1244,0.861
16:48:34:676,0.8208,0.2160,0.1457,0.861
16:48:34:679,0.8167,0.2163,0.1658,0.861
16:48:34:683,0.8150,0.2158,0.1841,0.863
16:48:34:690,0.8184,0.2197,0.1919,0.869
16:48:34:694,0.8274,0.2339,0.1878,0.880
16:48:34:698,0.8460,0.2385,0.1787,0.897
16:48:34:703,0.8688,0.2344,0.1677,0.915
16:48:34:709,0.8739,0.2534,0.1584,0.924
16:48:34:714,0.8722,0.2735,0.1496,0.926
16:48:34:718,0.8692,0.2847,0.1413,0.926
16:48:34:724,0.8656,0.2950,0.1398,0.925
16:48:34:728,0.8636,0.3136,0.1435,0.930
16:48:34:735,0.8631,0.3321,0.1506,0.937
16:48:34:739,0.8604,0.3519,0.1594,0.943
16:48:34:743,0.8619,0.3703,0.1623,0.952
16:48:34:749,0.8634,0.3795,0.1648,0.957
16:48:34:759,0.8587,0.3918,0.1719,0.959
16:48:34:766,0.8541,0.4064,0.1907,0.965
16:48:34:767,0.8512,0.4226,0.2056,0.972
16:48:34:768,0.8509,0.4404,0.2210,0.983
16:48:34:774,0.8560,0.4644,0.2296,1.001
16:48:34:778,0.8558,0.4817,0.2230,1.007
16:48:34:784,0.8541,0.4927,0.2120,1.009
16:48:34:789,0.8558,0.5052,0.2022,1.014
16:48:34:794,0.8648,0.5162,0.1944,1.026
16:48:34:798,0.8761,0.5081,0.1826,1.029
16:48:34:806,0.8661,0.4947,0.1631,1.011
16:48:34:808,0.8534,0.4671,0.1271,0.981
16:48:34:814,0.8763,0.4451,0.1362,0.992
16:48:34:818,0.8978,0.4438,0.1535,1.013
16:48:34:824,0.9250,0.4512,0.1460,1.039
16:48:34:829,0.9377,0.4683,0.1205,1.055
16:48:34:834,0.9394,0.4827,0.1022,1.061
16:48:34:839,0.9296,0.4883,0.0922,1.054
16:48:34:844,0.9142,0.4737,0.0858,1.033
16:48:34:848,0.8277,0.4634,0.1029,0.954
16:48:34:858,0.7976,0.4389,0.1411,0.921
16:48:34:859,0.8262,0.4035,0.1616,0.934
16:48:34:864,0.8820,0.3737,0.1675,0.972
16:48:34:869,0.9357,0.3527,0.1623,1.013
16:48:34:874,0.9614,0.3463,0.1227,1.029
16:48:34:879,0.9502,0.3541,0.0741,1.017
16:48:34:883,0.9267,0.3534,0.0240,0.992
16:48:34:889,0.9125,0.3368,-0.0144,0.973
16:48:34:895,0.9059,0.3111,-0.0168,0.958
16:48:34:900,0.8996,0.2940,-0.0009,0.946
16:48:34:904,0.8915,0.2801,0.0186,0.935
16:48:34:909,0.9005,0.2600,0.0377,0.938
16:48:34:914,0.9230,0.2287,0.0533,0.952
16:48:34:919,0.9370,0.1994,0.0697,0.960
16:48:34:924,0.9348,0.1742,0.0888,0.955
16:48:34:928,0.9176,0.1581,0.1061,0.937
16:48:34:935,0.8912,0.1478,0.1213,0.912
16:48:34:939,0.8600,0.1383,0.1274,0.880
16:48:34:944,0.8296,0.1405,0.1227,0.850
16:48:34:948,0.8040,0.1351,0.1044,0.822
16:48:34:955,0.7888,0.1327,0.0663,0.803
16:48:34:960,0.7874,0.1256,0.0118,0.797
16:48:34:965,0.8059,0.1231,-0.0508,0.817
16:48:34:969,0.8458,0.1082,-0.1232,0.862
16:48:34:976,0.8934,0.0852,-0.2180,0.924
16:48:34:985,0.9597,0.0647,-0.3285,1.016
16:48:34:986,1.0247,0.0527,-0.4292,1.112
16:48:34:990,1.0973,0.0503,-0.5336,1.221
16:48:34:995,1.1826,0.0513,-0.6348,1.343
16:48:34:999,1.2665,0.0564,-0.7052,1.451
16:48:35:005,1.3361,0.0628,-0.7289,1.523
16:48:35:009,1.3818,0.0691,-0.7296,1.564
16:48:35:015,1.4002,0.0733,-0.7169,1.575
16:48:35:019,1.3985,0.0664,-0.6868,1.559
16:48:35:024,1.3887,0.0552,-0.6316,1.527
16:48:35:029,1.3752,0.0400,-0.5624,1.486
16:48:35:035,1.3611,0.0200,-0.4842,1.445
16:48:35:040,1.3488,-0.0001,-0.4202,1.413
16:48:35:044,1.3427,-0.0318,-0.3490,1.388
16:48:35:049,1.3366,-0.0582,-0.2952,1.370
16:48:35:058,1.3268,-0.0722,-0.2542,1.353
16:48:35:060,1.3195,-0.0988,-0.2097,1.340
16:48:35:065,1.2982,-0.1335,-0.1532,1.314
16:48:35:070,1.2608,-0.1699,-0.0914,1.276
16:48:35:076,1.2075,-0.2007,-0.0154,1.224
16:48:35:079,1.1342,-0.2291,0.0726,1.159
16:48:35:084,1.0521,-0.2672,0.1416,1.095
16:48:35:090,0.9697,-0.2909,0.2036,1.033
16:48:35:095,0.9025,-0.3352,0.2516,0.995
16:48:35:099,0.8524,-0.3872,0.2586,0.971
16:48:35:104,0.8218,-0.4088,0.2388,0.948
16:48:35:109,0.8113,-0.4312,0.1944,0.939
16:48:35:116,0.8030,-0.4312,0.1208,0.919
16:48:35:120,0.7957,-0.3792,0.0357,0.882
16:48:35:125,0.8081,-0.3266,-0.0528,0.873
16:48:35:130,0.8360,-0.3217,-0.1190,0.904
16:48:35:136,0.8590,-0.3186,-0.1659,0.931
16:48:35:141,0.8783,-0.2988,-0.2021,0.949
16:48:35:145,0.8893,-0.2606,-0.2319,0.955
16:48:35:150,0.8915,-0.2193,-0.2579,0.954
16:48:35:159,0.9003,-0.1954,-0.2992,0.969
16:48:35:160,0.9230,-0.1883,-0.3375,1.001
16:48:35:170,0.9418,-0.1673,-0.3647,1.024
16:48:35:172,0.9575,-0.1450,-0.3967,1.047
16:48:35:177,0.9802,-0.1404,-0.4248,1.077
16:48:35:180,0.9978,-0.1413,-0.4321,1.097
16:48:35:185,1.0025,-0.1325,-0.4304,1.099
16:48:35:190,0.9993,-0.1206,-0.4255,1.093
16:48:35:196,0.9883,-0.1042,-0.4136,1.076
16:48:35:200,0.9773,-0.0890,-0.3982,1.059
16:48:35:205,0.9714,-0.0861,-0.3586,1.039
16:48:35:210,0.9653,-0.0856,-0.3040,1.016
16:48:35:216,0.9543,-0.0736,-0.2302,0.984
16:48:35:221,0.9345,-0.0543,-0.1381,0.946
16:48:35:225,0.8939,-0.0238,-0.0183,0.894
16:48:35:230,0.8350,0.0122,0.1215,0.844
16:48:35:237,0.7654,0.0454,0.2545,0.808
16:48:35:241,0.7023,0.0730,0.3657,0.795
16:48:35:246,0.6634,0.0850,0.4444,0.803
16:48:35:250,0.6644,0.0708,0.4703,0.817
16:48:35:258,0.7079,0.0315,0.4383,0.833
16:48:35:261,0.7803,-0.0162,0.3767,0.867
16:48:35:266,0.8458,-0.0597,0.3190,0.906
16:48:35:271,0.8927,-0.0951,0.2305,0.927
16:48:35:276,0.9306,-0.1345,0.1313,0.949
16:48:35:280,0.9565,-0.1704,0.0323,0.972
16:48:35:285,0.9790,-0.1963,-0.0738,1.001
16:48:35:291,0.9910,-0.1973,-0.1488,1.021
16:48:35:298,0.9753,-0.1795,-0.1779,1.008
16:48:35:301,0.9450,-0.1682,-0.2527,0.993
16:48:35:306,0.9157,-0.1736,-0.3214,0.986
16:48:35:311,0.8668,-0.1648,-0.3515,0.950
16:48:35:317,0.7925,-0.1338,-0.3894,0.893
16:48:35:321,0.7028,-0.0819,-0.4292,0.828
16:48:35:325,0.6123,-0.0240,-0.4761,0.776
16:48:35:330,0.5490,0.0246,-0.5135,0.752
16:48:35:338,0.5253,0.0623,-0.5676,0.776
16:48:35:341,0.5517,0.0901,-0.6348,0.846
16:48:35:346,0.6246,0.1138,-0.7142,0.956
16:48:35:351,0.7255,0.1283,-0.7743,1.069
16:48:35:357,0.8399,0.1116,-0.7978,1.164
16:48:35:361,0.9504,0.0623,-0.7812,1.232
16:48:35:366,1.0350,-0.0069,-0.7384,1.271
16:48:35:376,1.0954,-0.0563,-0.6262,1.263
16:48:35:377,1.1059,-0.0448,-0.4610,1.199
16:48:35:383,1.0831,-0.0499,-0.3331,1.134
16:48:35:386,1.0504,-0.0851,-0.1867,1.070
16:48:35:391,0.9964,-0.0871,-0.0183,1.000
16:48:35:398,0.9238,-0.0463,0.1269,0.934
16:48:35:402,0.8465,-0.0084,0.2330,0.878
16:48:35:406,0.7822,-0.0025,0.3002,0.838
16:48:35:411,0.7478,-0.0213,0.2787,0.798
16:48:35:417,0.7490,-0.0423,0.1846,0.773
16:48:35:422,0.7837,-0.0577,0.0663,0.789
16:48:35:426,0.8326,-0.0621,-0.0332,0.836
16:48:35:431,0.8678,-0.0370,-0.0931,0.874
16:48:35:437,0.8944,-0.0509,-0.1955,0.917
16:48:35:441,0.9304,-0.1017,-0.2554,0.970
16:48:35:446,0.9770,-0.1482,-0.2688,1.024
16:48:35:451,1.0218,-0.1582,-0.2796,1.071
16:48:35:458,1.0377,-0.1066,-0.3040,1.087
16:48:35:464,1.0335,-0.0357,-0.3678,1.098
16:48:35:467,1.0682,-0.0196,-0.4238,1.149
16:48:35:471,1.1024,-0.0316,-0.4375,1.187
16:48:35:477,1.0814,-0.0404,-0.4277,1.164
16:48:35:481,0.9902,-0.0375,-0.3708,1.058
16:48:35:487,0.9135,-0.0778,-0.2635,0.954
16:48:35:491,0.8585,-0.1433,-0.1163,0.878
16:48:35:497,0.8150,-0.2064,0.0179,0.841
16:48:35:502,0.7756,-0.2406,0.1332,0.823
16:48:35:507,0.7265,-0.2494,0.2244,0.800
16:48:35:512,0.6840,-0.2543,0.2821,0.782
16:48:35:517,0.6585,-0.2707,0.2872,0.768
16:48:35:522,0.6576,-0.3059,0.2413,0.764
16:48:35:526,0.6815,-0.3542,0.1975,0.793
16:48:35:532,0.7089,-0.3980,0.1496,0.827
16:48:35:540,0.7250,-0.4163,0.0687,0.839
16:48:35:542,0.7732,-0.4114,-0.0163,0.876
16:48:35:547,0.9054,-0.4144,-0.0809,0.999
16:48:35:551,1.0340,-0.3938,-0.1537,1.117
16:48:35:559,1.1648,-0.3701,-0.2525,1.248
16:48:35:563,1.3058,-0.3775,-0.3796,1.411
16:48:35:567,1.4451,-0.3980,-0.4910,1.577
16:48:35:574,1.5495,-0.4004,-0.5456,1.691
16:48:35:580,1.5982,-0.3709,-0.5707,1.737
16:48:35:582,1.6013,-0.3261,-0.5971,1.740
16:48:35:588,1.5412,-0.2738,-0.5976,1.676
16:48:35:592,1.4366,-0.2252,-0.5431,1.552
16:48:35:598,1.2980,-0.1937,-0.4441,1.385
16:48:35:602,1.1298,-0.2303,-0.2405,1.178
16:48:35:607,0.9494,-0.2765,-0.1210,0.996
16:48:35:612,0.7646,-0.2773,-0.0995,0.819
16:48:35:618,0.6121,-0.2856,-0.0251,0.676
16:48:35:622,0.5463,-0.3469,0.0897,0.653
16:48:35:627,0.5131,-0.3948,0.1587,0.667
16:48:35:632,0.5009,-0.4102,0.1702,0.669
16:48:35:638,0.5331,-0.4366,0.1139,0.698
16:48:35:642,0.6180,-0.5136,0.0242,0.804
16:48:35:648,0.7514,-0.6292,-0.0586,0.982
16:48:35:653,0.9000,-0.7449,-0.1373,1.176
16:48:35:659,1.0347,-0.8265,-0.2180,1.342
16:48:35:664,1.1398,-0.8605,-0.2945,1.458
16:48:35:667,1.2102,-0.8568,-0.3546,1.525
16:48:35:674,1.2491,-0.8302,-0.3894,1.550
16:48:35:678,1.2540,-0.7906,-0.3947,1.534
16:48:35:682,1.2310,-0.7363,-0.3788,1.484
16:48:35:687,1.1863,-0.6818,-0.3304,1.408
16:48:35:693,1.1225,-0.6378,-0.2503,1.315
16:48:35:697,1.0479,-0.5936,-0.1388,1.212
16:48:35:703,0.9668,-0.5483,-0.0122,1.112
16:48:35:707,0.8788,-0.5144,0.0885,1.022
16:48:35:712,0.8001,-0.4928,0.1462,0.951
16:48:35:718,0.7568,-0.4921,0.1508,0.915
16:48:35:724,0.7600,-0.5251,0.1103,0.930
16:48:35:727,0.8084,-0.5884,0.0565,1.001
16:48:35:732,0.8785,-0.6552,0.0039,1.096
16:48:35:738,0.9330,-0.6867,-0.0401,1.159
16:48:35:744,0.9465,-0.6583,-0.0745,1.155
16:48:35:748,0.9230,-0.5933,-0.1092,1.103
16:48:35:752,0.8883,-0.5364,-0.1457,1.048
16:48:35:759,0.8399,-0.4686,-0.2134,0.985
16:48:35:762,0.7993,-0.3865,-0.3256,0.946
16:48:35:768,0.8025,-0.3403,-0.3903,0.955
16:48:35:776,0.7949,-0.3938,-0.0982,0.893
16:48:35:780,0.7607,-0.3902,-0.0078,0.855
16:48:35:784,0.7138,-0.3076,-0.1505,0.792
16:48:35:788,0.6791,-0.2262,-0.2136,0.747
16:48:35:792,0.6666,-0.1895,-0.1794,0.716
16:48:35:799,0.6837,-0.1937,-0.1215,0.721
16:48:35:803,0.7223,-0.2235,-0.0975,0.762
16:48:35:808,0.7656,-0.2587,-0.0777,0.812
16:48:35:813,0.7925,-0.2758,-0.0462,0.840
16:48:35:818,0.7957,-0.2567,-0.0146,0.836
16:48:35:824,0.7583,-0.1907,0.0169,0.782
16:48:35:828,0.7128,-0.1242,0.0115,0.724
16:48:35:834,0.6869,-0.1032,0.0157,0.695
16:48:35:840,0.6749,-0.1184,0.0387,0.686
16:48:35:843,0.6642,-0.1411,0.0531,0.681
16:48:35:848,0.6637,-0.1626,0.0421,0.685
16:48:35:858,0.6764,-0.1888,0.0225,0.703
16:48:35:859,0.7021,-0.2154,-0.0093,0.734
16:48:35:864,0.7333,-0.2445,-0.0423,0.774
16:48:35:868,0.7573,-0.2797,-0.0606,0.810
16:48:35:874,0.7986,-0.2953,-0.0841,0.856
16:48:35:878,0.8714,-0.2939,-0.1163,0.927
16:48:35:882,0.9389,-0.3012,-0.1065,0.992
16:48:35:888,1.0005,-0.3217,-0.0823,1.054
16:48:35:893,1.0445,-0.3464,-0.0198,1.101
16:48:35:898,1.0648,-0.3916,0.0565,1.136
16:48:35:904,1.0526,-0.4672,0.1139,1.157
16:48:35:909,1.0325,-0.5373,0.1288,1.171
16:48:35:913,1.0257,-0.5926,0.1115,1.190
16:48:35:919,1.0330,-0.6402,0.0790,1.218
16:48:35:923,1.0470,-0.6838,0.0443,1.251
16:48:35:928,1.0660,-0.7165,0.0149,1.285
16:48:35:934,1.1005,-0.7280,0.0032,1.319
16:48:35:939,1.1802,-0.7236,-0.0244,1.385
16:48:35:943,1.2921,-0.7055,-0.0315,1.473
16:48:35:949,1.4073,-0.6747,0.0171,1.561
16:48:35:955,1.5248,-0.6354,0.1323,1.657
16:48:35:959,1.6353,-0.6170,0.2960,1.773
16:48:35:963,1.7504,-0.6195,0.4210,1.904
16:48:35:969,1.8504,-0.6493,0.5331,2.032
16:48:35:976,1.9550,-0.6923,0.6754,2.181
16:48:35:980,2.0753,-0.7400,0.8475,2.361
16:48:35:984,2.1897,-0.7845,1.0198,2.540
16:48:35:989,2.2584,-0.8043,1.2075,2.684
16:48:35:994,2.1357,-0.7659,1.3378,2.634
16:48:35:999,1.8343,-0.7153,1.4207,2.428
16:48:36:004,1.4923,-0.6776,1.4970,2.220
16:48:36:009,1.1912,-0.6554,1.4979,2.023
16:48:36:014,0.9528,-0.6510,1.3691,1.791
16:48:36:020,0.7712,-0.6527,1.1599,1.538
16:48:36:024,0.6287,-0.6442,0.9191,1.286
16:48:36:030,0.5111,-0.6234,0.6666,1.046
16:48:36:034,0.4185,-0.5970,0.4141,0.838
16:48:36:040,0.3410,-0.5598,0.1885,0.682
16:48:36:044,0.2689,-0.5139,0.0079,0.580
16:48:36:049,0.1966,-0.4650,-0.1153,0.518
16:48:36:054,0.1262,-0.4156,-0.1987,0.478
16:48:36:061,0.0680,-0.3718,-0.2422,0.449
16:48:36:064,0.0259,-0.3264,-0.2395,0.406
16:48:36:070,0.0047,-0.2848,-0.1806,0.337
16:48:36:075,0.0035,-0.2518,-0.0762,0.263
16:48:36:079,0.0257,-0.2340,0.0404,0.239
16:48:36:083,0.0714,-0.2215,0.1638,0.285
16:48:36:089,0.1394,-0.2120,0.2965,0.390
16:48:36:094,0.2340,-0.2144,0.4346,0.538
16:48:36:099,0.3510,-0.2218,0.5686,0.704
16:48:36:105,0.4838,-0.2213,0.6979,0.878
16:48:36:109,0.6268,-0.2276,0.8057,1.046
16:48:36:114,0.7727,-0.2355,0.8717,1.188
16:48:36:120,0.9057,-0.2604,0.9064,1.308
16:48:36:124,1.0154,-0.2721,0.9233,1.399
16:48:36:130,1.0555,-0.2345,0.9052,1.410
16:48:36:135,1.0528,-0.1858,0.8829,1.387
16:48:36:139,1.0946,-0.2010,0.8565,1.404
16:48:36:144,1.1511,-0.2098,0.8125,1.425
16:48:36:149,1.1992,-0.1937,0.7734,1.440
16:48:36:156,1.2283,-0.1611,0.7363,1.441
16:48:36:160,1.2454,-0.1428,0.6857,1.429
16:48:36:164,1.2518,-0.1570,0.6392,1.414
16:48:36:169,1.2376,-0.1665,0.6155,1.392
16:48:36:176,1.1941,-0.1462,0.6009,1.345
16:48:36:180,1.1249,-0.0966,0.6001,1.279
16:48:36:184,1.0430,-0.0480,0.6004,1.204
16:48:36:189,0.9631,-0.0309,0.5862,1.128
16:48:36:194,0.8859,-0.0235,0.5779,1.058
16:48:36:199,0.8196,-0.0238,0.5835,1.006
16:48:36:206,0.7651,-0.0269,0.6062,0.977
16:48:36:210,0.7348,-0.0546,0.6378,0.975
16:48:36:214,0.7233,-0.0868,0.6730,0.992
16:48:36:220,0.7023,-0.0827,0.7140,1.005
16:48:36:224,0.6764,-0.0761,0.7615,1.021
16:48:36:229,0.6522,-0.0670,0.8152,1.046
16:48:36:235,0.6390,-0.0514,0.8543,1.068
16:48:36:241,0.6405,-0.0328,0.8617,1.074
16:48:36:245,0.6524,-0.0140,0.8433,1.066
16:48:36:250,0.6661,0.0119,0.8162,1.054
16:48:36:259,0.6647,0.0703,0.7781,1.026
16:48:36:264,0.6424,0.1571,0.7456,0.997
16:48:36:265,0.6473,0.1891,0.7311,0.995
16:48:36:270,0.6471,0.1845,0.7001,0.971
16:48:36:274,0.6160,0.1845,0.6886,0.942
16:48:36:281,0.6356,0.2004,0.6952,0.963
16:48:36:285,0.6952,0.1786,0.6830,0.991
16:48:36:291,0.7360,0.1434,0.6686,1.005
16:48:36:294,0.7319,0.1283,0.6664,0.998
16:48:36:301,0.7321,0.1248,0.6510,0.988
16:48:36:306,0.7465,0.1158,0.6312,0.984
16:48:36:310,0.7595,0.1065,0.6050,0.977
16:48:36:315,0.7627,0.0953,0.5683,0.956
16:48:36:322,0.7717,0.0728,0.5466,0.948
16:48:36:325,0.7844,0.0386,0.5344,0.950
