time,gFx,gFy,gFz,TgF
16:40:48:228,0.9533,-0.0081,0.2327,0.981
16:40:48:233,0.9470,0.0014,0.2325,0.975
16:40:48:238,0.9404,0.0087,0.2291,0.968
16:40:48:244,0.9357,0.0109,0.2234,0.962
16:40:48:248,0.9392,0.0056,0.2166,0.964
16:40:48:253,0.9506,0.0012,0.2098,0.974
16:40:48:258,0.9673,-0.0037,0.2054,0.989
16:40:48:264,0.9839,-0.0130,0.2041,1.005
16:40:48:268,0.9956,-0.0235,0.2063,1.017
16:40:48:274,1.0015,-0.0318,0.2137,1.025
16:40:48:278,0.9983,-0.0343,0.2232,1.024
16:40:48:284,0.9756,-0.0304,0.2332,1.004
16:40:48:289,0.9524,-0.0201,0.2354,0.981
16:40:48:294,0.9377,-0.0035,0.2264,0.965
16:40:48:298,0.9120,0.0114,0.2127,0.937
16:40:48:312,0.8553,0.0258,0.2027,0.879
16:40:48:313,0.7615,0.0452,0.1792,0.784
16:40:48:314,0.7920,0.0327,0.1284,0.803
16:40:48:319,0.9406,-0.0113,0.0778,0.944
16:40:48:324,1.0636,-0.0431,0.0624,1.066
16:40:48:329,1.1020,-0.0551,0.0768,1.106
16:40:48:334,1.0844,-0.0546,0.1086,1.091
16:40:48:338,1.0482,-0.0450,0.1347,1.058
16:40:48:345,1.0179,-0.0323,0.1501,1.029
16:40:48:349,0.9993,-0.0218,0.1592,1.012
16:40:48:354,0.9917,-0.0167,0.1684,1.006
16:40:48:359,0.9898,-0.0186,0.1758,1.005
16:40:48:364,0.9868,-0.0230,0.1831,1.004
16:40:48:370,0.9844,-0.0255,0.1926,1.003
16:40:48:374,0.9802,-0.0272,0.1953,1.000
16:40:48:379,0.9712,-0.0267,0.1963,0.991
16:40:48:385,0.9658,-0.0238,0.2014,0.987
16:40:48:389,0.9631,-0.0199,0.2061,0.985
16:40:48:395,0.9631,-0.0177,0.2085,0.986
16:40:48:399,0.9616,-0.0184,0.2073,0.984
16:40:48:414,0.9609,-0.0203,0.2100,0.984
16:40:48:415,0.9616,-0.0203,0.2142,0.985
16:40:48:416,0.9619,-0.0194,0.2186,0.987
16:40:48:420,0.9621,-0.0174,0.2242,0.988
16:40:48:425,0.9626,-0.0152,0.2300,0.990
16:40:48:429,0.9646,-0.0125,0.2313,0.992
16:40:48:434,0.9685,-0.0118,0.2296,0.995
16:40:48:440,0.9734,-0.0137,0.2239,0.999
16:40:48:445,0.9761,-0.0159,0.2156,1.000
16:40:48:449,0.9785,-0.0184,0.2046,1.000
16:40:48:454,0.9797,-0.0199,0.1931,0.999
16:40:48:459,0.9797,-0.0211,0.1851,0.997
16:40:48:465,0.9783,-0.0216,0.1836,0.996
16:40:48:471,0.9768,-0.0199,0.1860,0.995
16:40:48:474,0.9729,-0.0184,0.1919,0.992
16:40:48:480,0.9687,-0.0172,0.1997,0.989
16:40:48:485,0.9660,-0.0162,0.2073,0.988
16:40:48:490,0.9641,-0.0147,0.2137,0.988
16:40:48:496,0.9636,-0.0133,0.2186,0.988
16:40:48:500,0.9641,-0.0135,0.2210,0.989
16:40:48:513,0.9648,-0.0137,0.2210,0.990
16:40:48:514,0.9648,-0.0133,0.2195,0.990
16:40:48:515,0.9646,-0.0123,0.2181,0.989
16:40:48:520,0.9641,-0.0115,0.2159,0.988
16:40:48:528,0.9612,-0.0103,0.2134,0.985
16:40:48:529,0.9587,-0.0101,0.2122,0.982
16:40:48:534,0.9580,-0.0103,0.2110,0.981
16:40:48:540,0.9594,-0.0125,0.2100,0.982
16:40:48:545,0.9612,-0.0137,0.2088,0.984
16:40:48:549,0.9629,-0.0150,0.2080,0.985
16:40:48:554,0.9643,-0.0157,0.2073,0.986
16:40:48:560,0.9670,-0.0159,0.2066,0.989
16:40:48:565,0.9702,-0.0162,0.2056,0.992
16:40:48:570,0.9712,-0.0167,0.2046,0.993
16:40:48:575,0.9717,-0.0174,0.2044,0.993
16:40:48:579,0.9714,-0.0179,0.2041,0.993
16:40:48:586,0.9704,-0.0186,0.2049,0.992
16:40:48:590,0.9690,-0.0199,0.2068,0.991
16:40:48:596,0.9675,-0.0208,0.2105,0.990
16:40:48:600,0.9663,-0.0211,0.2156,0.990
16:40:48:611,0.9651,-0.0203,0.2198,0.990
16:40:48:612,0.9663,-0.0201,0.2215,0.992
16:40:48:615,0.9678,-0.0196,0.2230,0.993
16:40:48:620,0.9690,-0.0196,0.2234,0.995
16:40:48:626,0.9685,-0.0194,0.2225,0.994
16:40:48:630,0.9673,-0.0196,0.2203,0.992
16:40:48:635,0.9673,-0.0203,0.2176,0.992
16:40:48:640,0.9687,-0.0206,0.2168,0.993
16:40:48:645,0.9700,-0.0206,0.2164,0.994
16:40:48:650,0.9702,-0.0213,0.2168,0.994
16:40:48:656,0.9697,-0.0221,0.2173,0.994
16:40:48:660,0.9682,-0.0213,0.2173,0.993
16:40:48:666,0.9660,-0.0196,0.2171,0.990
16:40:48:670,0.9646,-0.0172,0.2164,0.989
16:40:48:676,0.9641,-0.0162,0.2164,0.988
16:40:48:680,0.9651,-0.0169,0.2156,0.989
16:40:48:686,0.9653,-0.0181,0.2146,0.989
16:40:48:690,0.9665,-0.0177,0.2115,0.990
16:40:48:695,0.9680,-0.0184,0.2061,0.990
16:40:48:700,0.9692,-0.0186,0.2010,0.990
16:40:48:706,0.9695,-0.0194,0.1975,0.990
16:40:48:710,0.9682,-0.0201,0.1963,0.988
16:40:48:715,0.9660,-0.0186,0.1963,0.986
16:40:48:728,0.9653,-0.0159,0.1988,0.986
16:40:48:729,0.9641,-0.0128,0.2027,0.985
16:40:48:730,0.9634,-0.0111,0.2071,0.985
16:40:48:735,0.9636,-0.0108,0.2110,0.986
16:40:48:740,0.9648,-0.0096,0.2139,0.988
16:40:48:746,0.9678,-0.0093,0.2159,0.992
16:40:48:750,0.9702,-0.0106,0.2154,0.994
16:40:48:755,0.9712,-0.0115,0.2129,0.994
16:40:48:760,0.9700,-0.0125,0.2115,0.993
16:40:48:766,0.9680,-0.0128,0.2107,0.991
16:40:48:771,0.9668,-0.0125,0.2105,0.990
16:40:48:776,0.9665,-0.0106,0.2107,0.989
16:40:48:781,0.9678,-0.0091,0.2117,0.991
16:40:48:787,0.9695,-0.0093,0.2110,0.992
16:40:48:792,0.9731,-0.0123,0.2105,0.996
16:40:48:796,0.9761,-0.0169,0.2036,0.997
16:40:48:801,0.9726,-0.0174,0.2005,0.993
16:40:48:806,0.9690,-0.0150,0.2149,0.993
16:40:48:811,0.9712,-0.0128,0.2178,0.995
16:40:48:816,0.9731,-0.0128,0.2107,0.996
16:40:48:824,0.9707,-0.0150,0.2051,0.992
16:40:48:830,0.9695,-0.0191,0.2032,0.991
16:40:48:831,0.9695,-0.0213,0.2024,0.991
16:40:48:836,0.9680,-0.0189,0.1983,0.988
16:40:48:841,0.9646,-0.0162,0.2046,0.986
16:40:48:846,0.9634,-0.0172,0.2122,0.987
16:40:48:851,0.9619,-0.0189,0.2137,0.986
16:40:48:856,0.9621,-0.0223,0.2112,0.985
16:40:48:861,0.9643,-0.0218,0.2076,0.987
16:40:48:866,0.9673,-0.0221,0.2098,0.990
16:40:48:871,0.9707,-0.0245,0.2100,0.993
16:40:48:876,0.9731,-0.0267,0.2076,0.995
16:40:48:881,0.9741,-0.0272,0.2046,0.996
16:40:48:886,0.9746,-0.0267,0.2010,0.995
16:40:48:892,0.9751,-0.0238,0.1958,0.995
16:40:48:897,0.9744,-0.0218,0.1873,0.992
16:40:48:901,0.9714,-0.0201,0.1770,0.988
16:40:48:906,0.9687,-0.0186,0.1677,0.983
16:40:48:912,0.9670,-0.0189,0.1611,0.981
16:40:48:917,0.9670,-0.0186,0.1587,0.980
16:40:48:924,0.9668,-0.0201,0.1594,0.980
16:40:48:928,0.9673,-0.0213,0.1636,0.981
16:40:48:931,0.9658,-0.0221,0.1728,0.981
16:40:48:936,0.9636,-0.0218,0.1836,0.981
16:40:48:941,0.9629,-0.0208,0.1939,0.982
16:40:48:947,0.9607,-0.0201,0.2027,0.982
16:40:48:951,0.9597,-0.0169,0.2137,0.983
16:40:48:957,0.9638,-0.0145,0.2210,0.989
16:40:48:961,0.9663,-0.0142,0.2234,0.992
16:40:48:967,0.9687,-0.0159,0.2242,0.994
16:40:48:971,0.9709,-0.0177,0.2237,0.997
16:40:48:976,0.9719,-0.0184,0.2225,0.997
16:40:48:982,0.9712,-0.0181,0.2198,0.996
16:40:48:987,0.9697,-0.0179,0.2159,0.994
16:40:48:992,0.9682,-0.0172,0.2122,0.991
16:40:48:997,0.9675,-0.0164,0.2095,0.990
16:40:49:002,0.9670,-0.0177,0.2078,0.989
16:40:49:008,0.9670,-0.0172,0.2039,0.988
16:40:49:013,0.9675,-0.0150,0.2027,0.989
16:40:49:016,0.9670,-0.0147,0.2024,0.988
16:40:49:022,0.9658,-0.0155,0.2029,0.987
16:40:49:027,0.9660,-0.0174,0.2029,0.987
16:40:49:031,0.9660,-0.0179,0.2022,0.987
16:40:49:037,0.9673,-0.0174,0.2027,0.988
16:40:49:042,0.9682,-0.0179,0.2036,0.990
16:40:49:047,0.9682,-0.0186,0.2046,0.990
16:40:49:052,0.9680,-0.0201,0.2063,0.990
16:40:49:057,0.9678,-0.0223,0.2090,0.990
16:40:49:062,0.9687,-0.0230,0.2110,0.992
16:40:49:068,0.9692,-0.0223,0.2112,0.992
16:40:49:072,0.9709,-0.0221,0.2102,0.994
16:40:49:077,0.9714,-0.0206,0.2071,0.993
16:40:49:082,0.9709,-0.0201,0.2012,0.992
16:40:49:087,0.9700,-0.0218,0.1966,0.990
16:40:49:093,0.9682,-0.0228,0.1946,0.988
16:40:49:098,0.9673,-0.0225,0.1936,0.987
16:40:49:102,0.9670,-0.0208,0.1953,0.987
16:40:49:109,0.9658,-0.0201,0.1990,0.986
16:40:49:113,0.9665,-0.0196,0.2036,0.988
16:40:49:118,0.9670,-0.0201,0.2078,0.989
16:40:49:125,0.9660,-0.0194,0.2105,0.989
16:40:49:133,0.9648,-0.0189,0.2122,0.988
16:40:49:134,0.9656,-0.0177,0.2117,0.989
16:40:49:137,0.9668,-0.0177,0.2090,0.989
16:40:49:142,0.9673,-0.0172,0.2054,0.989
16:40:49:148,0.9665,-0.0169,0.2034,0.988
16:40:49:152,0.9656,-0.0181,0.2027,0.987
16:40:49:158,0.9665,-0.0181,0.2041,0.988
16:40:49:162,0.9660,-0.0164,0.2061,0.988
16:40:49:167,0.9663,-0.0152,0.2066,0.988
16:40:49:173,0.9665,-0.0137,0.2068,0.989
16:40:49:177,0.9680,-0.0137,0.2061,0.990
16:40:49:182,0.9695,-0.0152,0.2046,0.991
16:40:49:189,0.9719,-0.0174,0.2024,0.993
16:40:49:193,0.9726,-0.0203,0.2005,0.993
16:40:49:198,0.9714,-0.0216,0.2000,0.992
16:40:49:206,0.9714,-0.0211,0.2002,0.992
16:40:49:211,0.9700,-0.0208,0.2022,0.991
16:40:49:212,0.9678,-0.0203,0.2061,0.990
16:40:49:217,0.9658,-0.0191,0.2093,0.988
16:40:49:223,0.9651,-0.0174,0.2090,0.988
16:40:49:228,0.9660,-0.0172,0.2073,0.988
16:40:49:232,0.9680,-0.0184,0.2061,0.990
16:40:49:238,0.9695,-0.0191,0.2041,0.991
16:40:49:243,0.9692,-0.0189,0.2032,0.990
16:40:49:248,0.9680,-0.0184,0.2029,0.989
16:40:49:254,0.9682,-0.0177,0.2036,0.990
16:40:49:258,0.9687,-0.0172,0.2039,0.990
16:40:49:263,0.9692,-0.0172,0.2029,0.990
16:40:49:269,0.9704,-0.0177,0.2019,0.991
16:40:49:274,0.9712,-0.0177,0.2019,0.992
16:40:49:279,0.9719,-0.0179,0.2034,0.993
16:40:49:283,0.9717,-0.0179,0.2046,0.993
16:40:49:288,0.9704,-0.0177,0.2051,0.992
16:40:49:294,0.9692,-0.0162,0.2046,0.991
16:40:49:299,0.9678,-0.0155,0.2046,0.989
16:40:49:305,0.9656,-0.0142,0.2046,0.987
16:40:49:309,0.9651,-0.0145,0.2049,0.987
16:40:49:313,0.9646,-0.0152,0.2056,0.986
16:40:49:318,0.9646,-0.0162,0.2036,0.986
16:40:49:331,0.9643,-0.0174,0.2019,0.985
16:40:49:332,0.9643,-0.0184,0.2005,0.985
16:40:49:334,0.9653,-0.0189,0.2007,0.986
16:40:49:356,0.9682,-0.0186,0.2027,0.989
16:40:49:358,0.9695,-0.0184,0.2041,0.991
16:40:49:358,0.9702,-0.0184,0.2056,0.992
16:40:49:359,0.9712,-0.0186,0.2068,0.993
16:40:49:360,0.9709,-0.0186,0.2073,0.993
16:40:49:363,0.9702,-0.0191,0.2071,0.992
16:40:49:369,0.9697,-0.0194,0.2056,0.991
16:40:49:373,0.9702,-0.0194,0.2036,0.992
16:40:49:378,0.9700,-0.0189,0.2019,0.991
16:40:49:383,0.9690,-0.0189,0.2002,0.990
16:40:49:389,0.9670,-0.0184,0.1992,0.988
16:40:49:393,0.9663,-0.0181,0.1990,0.987
16:40:49:398,0.9651,-0.0179,0.2000,0.986
16:40:49:410,0.9638,-0.0174,0.2022,0.985
16:40:49:411,0.9634,-0.0167,0.2039,0.985
16:40:49:413,0.9634,-0.0167,0.2044,0.985
16:40:49:418,0.9648,-0.0162,0.2036,0.986
16:40:49:426,0.9658,-0.0157,0.2022,0.987
16:40:49:429,0.9668,-0.0159,0.2012,0.988
16:40:49:433,0.9668,-0.0167,0.2012,0.988
16:40:49:438,0.9678,-0.0181,0.2027,0.989
16:40:49:443,0.9680,-0.0189,0.2036,0.989
16:40:49:449,0.9685,-0.0181,0.2061,0.990
16:40:49:456,0.9700,-0.0179,0.2078,0.992
16:40:49:458,0.9712,-0.0159,0.2073,0.993
16:40:49:463,0.9717,-0.0152,0.2044,0.993
16:40:49:470,0.9719,-0.0157,0.2017,0.993
16:40:49:474,0.9702,-0.0172,0.1995,0.991
16:40:49:479,0.9697,-0.0179,0.1988,0.990
16:40:49:484,0.9690,-0.0181,0.2007,0.990
16:40:49:489,0.9690,-0.0189,0.2044,0.990
16:40:49:494,0.9704,-0.0199,0.2073,0.993
16:40:49:499,0.9712,-0.0203,0.2098,0.994
16:40:49:512,0.9717,-0.0203,0.2105,0.994
16:40:49:513,0.9709,-0.0203,0.2093,0.993
16:40:49:514,0.9697,-0.0196,0.2076,0.992
16:40:49:525,0.9678,-0.0184,0.2051,0.989
16:40:49:526,0.9653,-0.0177,0.2029,0.987
16:40:49:529,0.9636,-0.0172,0.2029,0.985
16:40:49:533,0.9636,-0.0172,0.2034,0.985
16:40:49:538,0.9651,-0.0159,0.2036,0.986
16:40:49:544,0.9673,-0.0159,0.2044,0.989
16:40:49:549,0.9692,-0.0179,0.2054,0.991
16:40:49:554,0.9702,-0.0203,0.2066,0.992
16:40:49:559,0.9712,-0.0218,0.2085,0.994
16:40:49:564,0.9731,-0.0235,0.2102,0.996
16:40:49:571,0.9729,-0.0240,0.2115,0.996
16:40:49:575,0.9712,-0.0235,0.2122,0.994
16:40:49:579,0.9687,-0.0218,0.2120,0.992
16:40:49:584,0.9658,-0.0191,0.2117,0.989
16:40:49:590,0.9636,-0.0164,0.2122,0.987
16:40:49:595,0.9609,-0.0145,0.2129,0.984
16:40:49:600,0.9597,-0.0130,0.2127,0.983
16:40:49:613,0.9609,-0.0130,0.2110,0.984
16:40:49:615,0.9634,-0.0135,0.2083,0.986
16:40:49:617,0.9641,-0.0147,0.2058,0.986
16:40:49:636,0.9656,-0.0147,0.2027,0.987
16:40:49:638,0.9668,-0.0128,0.2007,0.987
16:40:49:638,0.9668,-0.0103,0.1990,0.987
16:40:49:639,0.9670,-0.0086,0.1963,0.987
16:40:49:640,0.9678,-0.0079,0.1948,0.987
16:40:49:644,0.9687,-0.0106,0.1953,0.988
16:40:49:650,0.9692,-0.0140,0.1990,0.990
16:40:49:654,0.9687,-0.0169,0.2039,0.990
16:40:49:659,0.9680,-0.0184,0.2088,0.990
16:40:49:664,0.9673,-0.0191,0.2146,0.991
16:40:49:671,0.9678,-0.0194,0.2188,0.992
16:40:49:674,0.9692,-0.0194,0.2208,0.994
16:40:49:679,0.9712,-0.0208,0.2200,0.996
16:40:49:684,0.9739,-0.0221,0.2159,0.998
16:40:49:690,0.9746,-0.0225,0.2090,0.997
16:40:49:695,0.9741,-0.0228,0.2022,0.995
16:40:49:700,0.9724,-0.0228,0.1966,0.992
16:40:49:712,0.9707,-0.0225,0.1936,0.990
16:40:49:713,0.9690,-0.0216,0.1936,0.988
16:40:49:714,0.9675,-0.0203,0.1958,0.987
16:40:49:736,0.9653,-0.0186,0.1995,0.986
16:40:49:738,0.9626,-0.0177,0.2049,0.984
16:40:49:738,0.9619,-0.0169,0.2100,0.985
16:40:49:739,0.9621,-0.0162,0.2139,0.986
16:40:49:741,0.9621,-0.0150,0.2171,0.986
16:40:49:745,0.9631,-0.0150,0.2188,0.988
16:40:49:751,0.9643,-0.0140,0.2190,0.989
16:40:49:756,0.9658,-0.0130,0.2164,0.990
16:40:49:760,0.9658,-0.0123,0.2134,0.989
16:40:49:764,0.9656,-0.0125,0.2107,0.988
16:40:49:770,0.9656,-0.0133,0.2093,0.988
16:40:49:776,0.9653,-0.0135,0.2078,0.988
16:40:49:780,0.9653,-0.0145,0.2066,0.987
16:40:49:785,0.9660,-0.0147,0.2058,0.988
16:40:49:790,0.9663,-0.0145,0.2058,0.988
16:40:49:795,0.9673,-0.0140,0.2051,0.989
16:40:49:800,0.9692,-0.0145,0.2051,0.991
16:40:49:809,0.9709,-0.0159,0.2036,0.992
16:40:49:810,0.9719,-0.0177,0.2022,0.993
16:40:49:818,0.9722,-0.0191,0.2007,0.993
16:40:49:824,0.9717,-0.0223,0.2000,0.992
16:40:49:825,0.9707,-0.0245,0.1997,0.991
16:40:49:831,0.9712,-0.0252,0.2014,0.992
16:40:49:835,0.9714,-0.0245,0.2044,0.993
16:40:49:840,0.9709,-0.0233,0.2058,0.993
16:40:49:845,0.9695,-0.0230,0.2071,0.992
16:40:49:850,0.9680,-0.0228,0.2071,0.990
16:40:49:855,0.9663,-0.0216,0.2076,0.989
16:40:49:860,0.9648,-0.0201,0.2080,0.987
16:40:49:865,0.9636,-0.0181,0.2093,0.986
16:40:49:872,0.9636,-0.0164,0.2107,0.987
16:40:49:875,0.9641,-0.0155,0.2122,0.987
16:40:49:881,0.9651,-0.0155,0.2127,0.988
16:40:49:886,0.9643,-0.0150,0.2122,0.988
16:40:49:891,0.9636,-0.0135,0.2122,0.987
16:40:49:895,0.9648,-0.0128,0.2137,0.988
16:40:49:900,0.9658,-0.0125,0.2137,0.989
16:40:49:906,0.9675,-0.0137,0.2127,0.991
16:40:49:911,0.9687,-0.0155,0.2127,0.992
16:40:49:916,0.9685,-0.0162,0.2129,0.992
16:40:49:923,0.9685,-0.0157,0.2134,0.992
16:40:49:929,0.9685,-0.0162,0.2137,0.992
16:40:49:931,0.9678,-0.0155,0.2142,0.991
16:40:49:936,0.9665,-0.0164,0.2132,0.990
16:40:49:941,0.9660,-0.0162,0.2112,0.989
16:40:49:945,0.9660,-0.0162,0.2093,0.989
16:40:49:951,0.9670,-0.0159,0.2076,0.989
16:40:49:958,0.9670,-0.0169,0.2056,0.989
16:40:49:964,0.9678,-0.0181,0.2029,0.989
16:40:49:967,0.9690,-0.0186,0.1997,0.990
16:40:49:975,0.9702,-0.0194,0.1970,0.990
16:40:49:976,0.9709,-0.0221,0.1953,0.991
16:40:49:980,0.9700,-0.0230,0.1961,0.990
16:40:49:988,0.9673,-0.0208,0.1988,0.988
16:40:49:992,0.9673,-0.0181,0.2002,0.988
16:40:49:996,0.9682,-0.0162,0.2022,0.989
16:40:50:001,0.9687,-0.0159,0.2046,0.990
16:40:50:006,0.9685,-0.0162,0.2076,0.991
16:40:50:012,0.9685,-0.0167,0.2102,0.991
16:40:50:017,0.9682,-0.0177,0.2134,0.992
16:40:50:025,0.9682,-0.0191,0.2151,0.992
16:40:50:026,0.9680,-0.0186,0.2156,0.992
16:40:50:031,0.9673,-0.0162,0.2156,0.991
16:40:50:036,0.9658,-0.0142,0.2151,0.990
16:40:50:041,0.9646,-0.0123,0.2134,0.988
16:40:50:046,0.9641,-0.0120,0.2115,0.987
16:40:50:051,0.9641,-0.0125,0.2112,0.987
16:40:50:056,0.9638,-0.0133,0.2120,0.987
16:40:50:061,0.9638,-0.0147,0.2139,0.987
16:40:50:066,0.9648,-0.0155,0.2146,0.989
16:40:50:071,0.9646,-0.0155,0.2151,0.988
16:40:50:076,0.9651,-0.0155,0.2159,0.989
16:40:50:081,0.9663,-0.0159,0.2159,0.990
16:40:50:087,0.9673,-0.0164,0.2149,0.991
16:40:50:092,0.9678,-0.0174,0.2139,0.991
16:40:50:097,0.9670,-0.0172,0.2142,0.991
16:40:50:101,0.9648,-0.0169,0.2137,0.988
16:40:50:106,0.9614,-0.0177,0.2149,0.985
16:40:50:112,0.9607,-0.0174,0.2154,0.985
16:40:50:117,0.9641,-0.0177,0.2151,0.988
16:40:50:125,0.9668,-0.0169,0.2178,0.991
16:40:50:126,0.9685,-0.0155,0.2173,0.993
16:40:50:132,0.9673,-0.0159,0.2151,0.991
16:40:50:136,0.9658,-0.0164,0.2164,0.990
16:40:50:141,0.9663,-0.0177,0.2181,0.991
16:40:50:146,0.9673,-0.0196,0.2195,0.992
16:40:50:153,0.9670,-0.0199,0.2210,0.992
16:40:50:156,0.9656,-0.0181,0.2232,0.991
16:40:50:161,0.9641,-0.0179,0.2227,0.990
16:40:50:166,0.9641,-0.0189,0.2195,0.989
16:40:50:173,0.9641,-0.0194,0.2193,0.989
16:40:50:177,0.9631,-0.0189,0.2230,0.989
16:40:50:181,0.9621,-0.0186,0.2269,0.989
16:40:50:187,0.9638,-0.0174,0.2288,0.991
16:40:50:193,0.9663,-0.0169,0.2291,0.993
16:40:50:197,0.9687,-0.0155,0.2283,0.995
16:40:50:201,0.9709,-0.0150,0.2259,0.997
16:40:50:206,0.9712,-0.0135,0.2210,0.996
16:40:50:213,0.9690,-0.0123,0.2176,0.993
16:40:50:218,0.9670,-0.0118,0.2164,0.991
16:40:50:227,0.9675,-0.0101,0.2161,0.991
16:40:50:228,0.9687,-0.0103,0.2134,0.992
16:40:50:233,0.9692,-0.0142,0.2090,0.992
16:40:50:251,0.9555,-0.0189,0.2076,0.978
16:40:50:252,0.9497,-0.0189,0.2188,0.975
16:40:50:253,0.9619,-0.0142,0.2212,0.987
16:40:50:254,0.9761,-0.0101,0.2161,1.000
16:40:50:257,0.9741,-0.0135,0.2100,0.997
16:40:50:262,0.9658,-0.0196,0.2139,0.989
16:40:50:267,0.9592,-0.0223,0.2237,0.985
16:40:50:274,0.9580,-0.0228,0.2330,0.986
16:40:50:279,0.9587,-0.0225,0.2376,0.988
16:40:50:282,0.9599,-0.0203,0.2401,0.990
16:40:50:288,0.9609,-0.0174,0.2423,0.991
16:40:50:292,0.9624,-0.0164,0.2440,0.993
16:40:50:297,0.9643,-0.0162,0.2442,0.995
16:40:50:304,0.9665,-0.0162,0.2420,0.997
16:40:50:310,0.9685,-0.0135,0.2381,0.997
16:40:50:313,0.9692,-0.0120,0.2325,0.997
16:40:50:317,0.9707,-0.0150,0.2230,0.996
16:40:50:322,0.9704,-0.0164,0.2149,0.994
16:40:50:327,0.9682,-0.0145,0.2120,0.991
16:40:50:333,0.9656,-0.0118,0.2112,0.988
16:40:50:337,0.9626,-0.0123,0.2110,0.986
16:40:50:342,0.9614,-0.0135,0.2146,0.985
16:40:50:347,0.9619,-0.0152,0.2266,0.988
16:40:50:355,0.9594,-0.0155,0.2506,0.992
16:40:50:358,0.9306,-0.0177,0.2520,0.964
16:40:50:366,0.9120,-0.0172,0.2577,0.948
16:40:50:371,0.9404,-0.0071,0.2623,0.976
16:40:50:373,0.9854,-0.0032,0.2359,1.013
16:40:50:377,1.0025,-0.0115,0.2034,1.023
16:40:50:382,0.9873,-0.0230,0.1956,1.007
16:40:50:387,0.9717,-0.0279,0.2090,0.994
16:40:50:393,0.9658,-0.0277,0.2200,0.991
16:40:50:397,0.9631,-0.0228,0.2230,0.989
16:40:50:407,0.9621,-0.0164,0.2203,0.987
16:40:50:408,0.9634,-0.0137,0.2154,0.987
16:40:50:413,0.9646,-0.0135,0.2137,0.988
16:40:50:418,0.9646,-0.0150,0.2137,0.988
16:40:50:423,0.9646,-0.0179,0.2164,0.989
16:40:50:428,0.9626,-0.0191,0.2227,0.988
16:40:50:434,0.9597,-0.0181,0.2300,0.987
16:40:50:438,0.9572,-0.0157,0.2374,0.986
