time,gFx,gFy,gFz,TgF
16:39:36:501,0.9580,-0.0111,0.2579,0.992
16:39:36:506,0.9587,-0.0096,0.2589,0.993
16:39:36:511,0.9585,-0.0089,0.2589,0.993
16:39:36:517,0.9594,-0.0086,0.2586,0.994
16:39:36:521,0.9599,-0.0089,0.2584,0.994
16:39:36:536,0.9599,-0.0086,0.2577,0.994
16:39:36:538,0.9602,-0.0079,0.2555,0.994
16:39:36:539,0.9612,-0.0079,0.2525,0.994
16:39:36:558,0.9597,-0.0079,0.2496,0.992
16:39:36:560,0.9580,-0.0086,0.2496,0.990
16:39:36:561,0.9558,-0.0096,0.2516,0.988
16:39:36:562,0.9538,-0.0103,0.2540,0.987
16:39:36:563,0.9521,-0.0101,0.2569,0.986
16:39:36:566,0.9516,-0.0096,0.2594,0.986
16:39:36:571,0.9521,-0.0093,0.2606,0.987
16:39:36:577,0.9528,-0.0096,0.2608,0.988
16:39:36:581,0.9533,-0.0093,0.2586,0.988
16:39:36:587,0.9555,-0.0089,0.2557,0.989
16:39:36:594,0.9577,-0.0067,0.2528,0.991
16:39:36:597,0.9592,-0.0049,0.2494,0.991
16:39:36:601,0.9590,-0.0042,0.2450,0.990
16:39:36:607,0.9594,-0.0040,0.2428,0.990
16:39:36:612,0.9602,-0.0057,0.2425,0.990
16:39:36:617,0.9607,-0.0079,0.2423,0.991
16:39:36:621,0.9607,-0.0091,0.2435,0.991
16:39:36:634,0.9607,-0.0101,0.2472,0.992
16:39:36:635,0.9599,-0.0098,0.2520,0.993
16:39:36:637,0.9587,-0.0091,0.2567,0.993
16:39:36:652,0.9577,-0.0091,0.2604,0.993
16:39:36:654,0.9577,-0.0098,0.2604,0.993
16:39:36:654,0.9572,-0.0091,0.2569,0.991
16:39:36:659,0.9568,-0.0093,0.2533,0.990
16:39:36:662,0.9570,-0.0103,0.2508,0.989
16:39:36:667,0.9575,-0.0115,0.2513,0.990
16:39:36:671,0.9575,-0.0120,0.2538,0.991
16:39:36:677,0.9568,-0.0118,0.2564,0.991
16:39:36:682,0.9553,-0.0120,0.2574,0.989
16:39:36:687,0.9533,-0.0103,0.2577,0.988
16:39:36:693,0.9531,-0.0074,0.2584,0.988
16:39:36:698,0.9548,-0.0057,0.2604,0.990
16:39:36:702,0.9575,-0.0059,0.2616,0.993
16:39:36:707,0.9599,-0.0064,0.2606,0.995
16:39:36:712,0.9614,-0.0069,0.2577,0.995
16:39:36:717,0.9604,-0.0076,0.2555,0.994
16:39:36:722,0.9602,-0.0093,0.2518,0.993
16:39:36:735,0.9587,-0.0101,0.2508,0.991
16:39:36:736,0.9565,-0.0096,0.2528,0.989
16:39:36:738,0.9546,-0.0093,0.2562,0.988
16:39:36:756,0.9531,-0.0081,0.2589,0.988
16:39:36:758,0.9531,-0.0079,0.2608,0.988
16:39:36:759,0.9550,-0.0084,0.2604,0.990
16:39:36:760,0.9565,-0.0091,0.2574,0.991
16:39:36:762,0.9572,-0.0098,0.2511,0.990
16:39:36:767,0.9582,-0.0103,0.2440,0.989
16:39:36:773,0.9590,-0.0096,0.2391,0.988
16:39:36:779,0.9597,-0.0091,0.2362,0.988
16:39:36:782,0.9609,-0.0086,0.2337,0.989
16:39:36:787,0.9631,-0.0091,0.2332,0.991
16:39:36:793,0.9619,-0.0093,0.2347,0.990
16:39:36:797,0.9607,-0.0084,0.2388,0.990
16:39:36:802,0.9597,-0.0081,0.2423,0.990
16:39:36:809,0.9582,-0.0057,0.2457,0.989
16:39:36:813,0.9585,-0.0047,0.2508,0.991
16:39:36:818,0.9597,-0.0045,0.2555,0.993
16:39:36:822,0.9602,-0.0045,0.2606,0.995
16:39:36:835,0.9619,-0.0054,0.2633,0.997
16:39:36:840,0.9631,-0.0079,0.2638,0.999
16:39:36:841,0.9634,-0.0096,0.2623,0.998
16:39:36:851,0.9612,-0.0093,0.2594,0.996
16:39:36:852,0.9590,-0.0086,0.2567,0.993
16:39:36:853,0.9568,-0.0081,0.2557,0.990
16:39:36:861,0.9546,-0.0081,0.2564,0.988
16:39:36:863,0.9548,-0.0074,0.2577,0.989
16:39:36:868,0.9550,-0.0062,0.2586,0.989
16:39:36:872,0.9548,-0.0049,0.2589,0.989
16:39:36:878,0.9553,-0.0040,0.2577,0.989
16:39:36:882,0.9560,-0.0037,0.2552,0.990
16:39:36:887,0.9565,-0.0057,0.2542,0.990
16:39:36:893,0.9563,-0.0062,0.2528,0.989
16:39:36:898,0.9558,-0.0045,0.2513,0.988
16:39:36:902,0.9553,-0.0018,0.2523,0.988
16:39:36:909,0.9546,-0.0010,0.2547,0.988
16:39:36:914,0.9531,-0.0015,0.2586,0.988
16:39:36:918,0.9519,-0.0020,0.2628,0.987
16:39:36:922,0.9502,-0.0018,0.2667,0.987
16:39:36:928,0.9489,-0.0030,0.2711,0.987
16:39:36:933,0.9484,-0.0037,0.2758,0.988
16:39:36:938,0.9489,-0.0045,0.2789,0.989
16:39:36:946,0.9499,-0.0049,0.2799,0.990
16:39:36:951,0.9504,-0.0054,0.2787,0.990
16:39:36:953,0.9511,-0.0045,0.2762,0.990
16:39:36:959,0.9528,-0.0047,0.2738,0.991
16:39:36:963,0.9553,-0.0062,0.2706,0.993
16:39:36:968,0.9570,-0.0071,0.2665,0.993
16:39:36:973,0.9575,-0.0074,0.2621,0.993
16:39:36:979,0.9565,-0.0079,0.2582,0.991
16:39:36:983,0.9565,-0.0089,0.2574,0.991
16:39:36:988,0.9570,-0.0091,0.2584,0.991
16:39:36:993,0.9565,-0.0086,0.2613,0.992
16:39:36:999,0.9570,-0.0081,0.2630,0.993
16:39:37:003,0.9582,-0.0081,0.2623,0.994
16:39:37:009,0.9592,-0.0086,0.2611,0.994
16:39:37:014,0.9590,-0.0089,0.2601,0.994
16:39:37:019,0.9585,-0.0098,0.2579,0.993
16:39:37:023,0.9580,-0.0096,0.2555,0.992
16:39:37:029,0.9563,-0.0093,0.2535,0.989
16:39:37:034,0.9560,-0.0081,0.2525,0.989
16:39:37:040,0.9546,-0.0069,0.2516,0.987
16:39:37:047,0.9536,-0.0049,0.2506,0.986
16:39:37:051,0.9531,-0.0047,0.2506,0.985
16:39:37:053,0.9550,-0.0049,0.2520,0.988
16:39:37:059,0.9572,-0.0054,0.2530,0.990
16:39:37:063,0.9592,-0.0059,0.2540,0.992
16:39:37:068,0.9597,-0.0067,0.2562,0.993
16:39:37:073,0.9599,-0.0076,0.2577,0.994
16:39:37:080,0.9590,-0.0084,0.2572,0.993
16:39:37:083,0.9582,-0.0089,0.2567,0.992
16:39:37:089,0.9577,-0.0096,0.2577,0.992
16:39:37:093,0.9577,-0.0103,0.2601,0.992
16:39:37:099,0.9570,-0.0101,0.2626,0.992
16:39:37:103,0.9565,-0.0101,0.2648,0.993
16:39:37:109,0.9553,-0.0101,0.2662,0.992
16:39:37:114,0.9560,-0.0113,0.2662,0.992
16:39:37:119,0.9570,-0.0118,0.2650,0.993
16:39:37:123,0.9577,-0.0118,0.2604,0.993
16:39:37:129,0.9575,-0.0118,0.2528,0.990
16:39:37:136,0.9555,-0.0096,0.2486,0.987
16:39:37:140,0.9538,-0.0071,0.2484,0.986
16:39:37:146,0.9533,-0.0052,0.2516,0.986
16:39:37:151,0.9536,-0.0045,0.2562,0.987
16:39:37:153,0.9550,-0.0047,0.2589,0.990
16:39:37:160,0.9560,-0.0052,0.2572,0.990
16:39:37:164,0.9560,-0.0071,0.2550,0.989
16:39:37:169,0.9553,-0.0071,0.2550,0.989
16:39:37:174,0.9541,-0.0069,0.2577,0.988
16:39:37:180,0.9528,-0.0052,0.2616,0.988
16:39:37:184,0.9531,-0.0042,0.2652,0.989
16:39:37:189,0.9528,-0.0040,0.2677,0.990
16:39:37:195,0.9533,-0.0047,0.2689,0.991
16:39:37:199,0.9528,-0.0042,0.2687,0.990
16:39:37:204,0.9521,-0.0052,0.2670,0.989
16:39:37:209,0.9519,-0.0045,0.2645,0.988
16:39:37:214,0.9524,-0.0042,0.2616,0.988
16:39:37:220,0.9541,-0.0062,0.2596,0.989
16:39:37:229,0.9555,-0.0074,0.2591,0.990
16:39:37:233,0.9570,-0.0091,0.2601,0.992
16:39:37:234,0.9570,-0.0096,0.2604,0.992
16:39:37:239,0.9565,-0.0101,0.2589,0.991
16:39:37:244,0.9575,-0.0106,0.2567,0.991
16:39:37:249,0.9592,-0.0115,0.2542,0.992
16:39:37:254,0.9599,-0.0120,0.2518,0.992
16:39:37:259,0.9592,-0.0108,0.2501,0.991
16:39:37:264,0.9585,-0.0089,0.2494,0.990
16:39:37:269,0.9577,-0.0086,0.2494,0.990
16:39:37:275,0.9582,-0.0079,0.2479,0.990
16:39:37:280,0.9619,-0.0096,0.2442,0.992
16:39:37:285,0.9634,-0.0118,0.2396,0.993
16:39:37:289,0.9614,-0.0111,0.2347,0.990
16:39:37:295,0.9599,-0.0084,0.2330,0.988
16:39:37:300,0.9597,-0.0054,0.2364,0.988
16:39:37:304,0.9604,-0.0042,0.2415,0.990
16:39:37:310,0.9592,-0.0035,0.2452,0.990
16:39:37:315,0.9592,-0.0037,0.2481,0.991
16:39:37:321,0.9614,-0.0047,0.2501,0.993
16:39:37:330,0.9621,-0.0047,0.2501,0.994
16:39:37:335,0.9629,-0.0064,0.2484,0.994
16:39:37:336,0.9634,-0.0069,0.2457,0.994
16:39:37:341,0.9638,-0.0069,0.2445,0.994
16:39:37:345,0.9643,-0.0071,0.2442,0.995
16:39:37:350,0.9634,-0.0074,0.2450,0.994
16:39:37:356,0.9629,-0.0074,0.2454,0.994
16:39:37:363,0.9609,-0.0071,0.2459,0.992
16:39:37:364,0.9594,-0.0064,0.2474,0.991
16:39:37:370,0.9572,-0.0057,0.2489,0.989
16:39:37:375,0.9568,-0.0069,0.2506,0.989
16:39:37:380,0.9563,-0.0079,0.2518,0.989
16:39:37:385,0.9570,-0.0079,0.2525,0.990
16:39:37:390,0.9568,-0.0079,0.2538,0.990
16:39:37:395,0.9558,-0.0076,0.2552,0.989
16:39:37:400,0.9555,-0.0081,0.2574,0.990
16:39:37:405,0.9563,-0.0091,0.2572,0.990
16:39:37:410,0.9577,-0.0093,0.2555,0.991
16:39:37:415,0.9582,-0.0093,0.2547,0.992
16:39:37:421,0.9597,-0.0093,0.2525,0.992
16:39:37:433,0.9607,-0.0091,0.2508,0.993
16:39:37:435,0.9607,-0.0093,0.2491,0.992
16:39:37:436,0.9607,-0.0098,0.2467,0.992
16:39:37:458,0.9607,-0.0103,0.2447,0.991
16:39:37:462,0.9599,-0.0101,0.2450,0.991
16:39:37:463,0.9602,-0.0096,0.2469,0.991
16:39:37:464,0.9599,-0.0084,0.2489,0.992
16:39:37:465,0.9590,-0.0074,0.2518,0.991
16:39:37:466,0.9582,-0.0071,0.2557,0.992
16:39:37:470,0.9577,-0.0076,0.2586,0.992
16:39:37:475,0.9565,-0.0081,0.2599,0.991
16:39:37:481,0.9572,-0.0076,0.2596,0.992
16:39:37:485,0.9568,-0.0071,0.2589,0.991
16:39:37:490,0.9563,-0.0071,0.2569,0.990
16:39:37:495,0.9570,-0.0074,0.2540,0.990
16:39:37:501,0.9575,-0.0079,0.2511,0.990
16:39:37:505,0.9575,-0.0076,0.2476,0.989
16:39:37:510,0.9575,-0.0064,0.2452,0.988
16:39:37:515,0.9568,-0.0059,0.2452,0.988
16:39:37:520,0.9570,-0.0067,0.2462,0.988
16:39:37:531,0.9580,-0.0062,0.2467,0.989
16:39:37:533,0.9592,-0.0064,0.2479,0.991
16:39:37:535,0.9590,-0.0067,0.2496,0.991
16:39:37:546,0.9597,-0.0054,0.2528,0.992
16:39:37:547,0.9594,-0.0045,0.2547,0.993
16:39:37:551,0.9590,-0.0047,0.2560,0.993
16:39:37:555,0.9587,-0.0052,0.2560,0.992
16:39:37:561,0.9594,-0.0064,0.2540,0.993
16:39:37:566,0.9604,-0.0084,0.2516,0.993
16:39:37:571,0.9609,-0.0086,0.2498,0.993
16:39:37:576,0.9616,-0.0076,0.2491,0.993
16:39:37:581,0.9616,-0.0086,0.2484,0.993
16:39:37:586,0.9612,-0.0096,0.2481,0.993
16:39:37:592,0.9609,-0.0098,0.2476,0.992
16:39:37:597,0.9612,-0.0093,0.2459,0.992
16:39:37:601,0.9624,-0.0098,0.2447,0.993
16:39:37:605,0.9631,-0.0113,0.2435,0.993
16:39:37:611,0.9641,-0.0135,0.2403,0.994
16:39:37:616,0.9643,-0.0140,0.2359,0.993
16:39:37:622,0.9634,-0.0130,0.2354,0.992
16:39:37:633,0.9621,-0.0111,0.2384,0.991
16:39:37:635,0.9602,-0.0093,0.2408,0.990
16:39:37:636,0.9592,-0.0081,0.2447,0.990
16:39:37:650,0.9582,-0.0064,0.2491,0.990
16:39:37:652,0.9575,-0.0059,0.2520,0.990
16:39:37:653,0.9570,-0.0062,0.2530,0.990
16:39:37:656,0.9563,-0.0052,0.2535,0.989
16:39:37:662,0.9553,-0.0035,0.2523,0.988
16:39:37:667,0.9550,-0.0032,0.2516,0.988
16:39:37:671,0.9558,-0.0030,0.2494,0.988
16:39:37:676,0.9560,-0.0035,0.2476,0.988
16:39:37:681,0.9568,-0.0032,0.2472,0.988
16:39:37:686,0.9577,-0.0032,0.2467,0.989
16:39:37:692,0.9570,-0.0020,0.2472,0.988
16:39:37:696,0.9570,-0.0030,0.2467,0.988
16:39:37:701,0.9565,-0.0037,0.2472,0.988
16:39:37:706,0.9558,-0.0037,0.2501,0.988
16:39:37:711,0.9565,-0.0045,0.2528,0.989
16:39:37:716,0.9570,-0.0045,0.2560,0.991
16:39:37:721,0.9580,-0.0054,0.2577,0.992
16:39:37:731,0.9597,-0.0071,0.2601,0.994
16:39:37:733,0.9597,-0.0086,0.2601,0.994
16:39:37:736,0.9594,-0.0086,0.2579,0.994
16:39:37:750,0.9594,-0.0101,0.2538,0.992
16:39:37:753,0.9599,-0.0130,0.2528,0.993
16:39:37:754,0.9594,-0.0133,0.2538,0.993
16:39:37:756,0.9582,-0.0081,0.2520,0.991
16:39:37:762,0.9577,-0.0054,0.2472,0.989
16:39:37:766,0.9594,-0.0076,0.2445,0.990
16:39:37:771,0.9602,-0.0093,0.2437,0.991
16:39:37:777,0.9602,-0.0103,0.2437,0.991
16:39:37:782,0.9602,-0.0103,0.2450,0.991
16:39:37:786,0.9597,-0.0096,0.2469,0.991
16:39:37:793,0.9590,-0.0091,0.2501,0.991
16:39:37:797,0.9587,-0.0103,0.2520,0.991
16:39:37:802,0.9582,-0.0106,0.2523,0.991
16:39:37:806,0.9575,-0.0103,0.2501,0.990
16:39:37:813,0.9563,-0.0091,0.2476,0.988
16:39:37:816,0.9553,-0.0059,0.2467,0.987
16:39:37:822,0.9546,-0.0045,0.2452,0.986
16:39:37:829,0.9546,-0.0042,0.2435,0.985
16:39:37:832,0.9543,-0.0030,0.2418,0.984
16:39:37:837,0.9550,-0.0023,0.2413,0.985
16:39:37:842,0.9568,-0.0013,0.2408,0.987
16:39:37:846,0.9597,-0.0027,0.2415,0.990
16:39:37:852,0.9609,-0.0032,0.2415,0.991
16:39:37:856,0.9621,-0.0057,0.2410,0.992
16:39:37:862,0.9660,-0.0096,0.2430,0.996
16:39:37:867,0.9680,-0.0106,0.2428,0.998
16:39:37:872,0.9658,-0.0091,0.2428,0.996
16:39:37:877,0.9626,-0.0091,0.2432,0.993
16:39:37:883,0.9614,-0.0103,0.2440,0.992
16:39:37:887,0.9621,-0.0118,0.2423,0.992
16:39:37:892,0.9636,-0.0137,0.2401,0.993
16:39:37:900,0.9638,-0.0135,0.2384,0.993
16:39:37:902,0.9643,-0.0120,0.2379,0.993
16:39:37:907,0.9621,-0.0111,0.2393,0.992
16:39:37:912,0.9590,-0.0096,0.2430,0.989
16:39:37:917,0.9558,-0.0076,0.2469,0.987
16:39:37:922,0.9553,-0.0064,0.2484,0.987
16:39:37:929,0.9550,-0.0062,0.2472,0.987
16:39:37:934,0.9555,-0.0067,0.2464,0.987
16:39:37:937,0.9546,-0.0067,0.2462,0.986
16:39:37:942,0.9531,-0.0054,0.2462,0.984
16:39:37:947,0.9528,-0.0057,0.2454,0.984
16:39:37:952,0.9524,-0.0047,0.2464,0.984
16:39:37:957,0.9516,-0.0049,0.2481,0.983
16:39:37:963,0.9514,-0.0057,0.2501,0.984
16:39:37:967,0.9526,-0.0059,0.2511,0.985
16:39:37:972,0.9555,-0.0074,0.2503,0.988
16:39:37:978,0.9580,-0.0086,0.2494,0.990
16:39:37:983,0.9582,-0.0098,0.2481,0.990
16:39:37:987,0.9580,-0.0091,0.2476,0.990
16:39:37:993,0.9587,-0.0096,0.2469,0.990
16:39:37:997,0.9604,-0.0120,0.2454,0.991
16:39:38:003,0.9629,-0.0155,0.2435,0.993
16:39:38:008,0.9638,-0.0155,0.2413,0.994
16:39:38:013,0.9631,-0.0125,0.2396,0.993
16:39:38:017,0.9626,-0.0106,0.2369,0.991
16:39:38:024,0.9626,-0.0108,0.2342,0.991
16:39:38:030,0.9619,-0.0111,0.2330,0.990
16:39:38:035,0.9612,-0.0096,0.2315,0.989
16:39:38:039,0.9594,-0.0086,0.2318,0.987
16:39:38:043,0.9565,-0.0064,0.2335,0.985
16:39:38:049,0.9563,-0.0037,0.2376,0.985
16:39:38:053,0.9597,-0.0040,0.2440,0.990
16:39:38:061,0.9614,-0.0052,0.2481,0.993
16:39:38:068,0.9624,-0.0076,0.2503,0.994
16:39:38:069,0.9616,-0.0089,0.2511,0.994
16:39:38:072,0.9585,-0.0089,0.2503,0.991
16:39:38:077,0.9565,-0.0093,0.2484,0.988
16:39:38:083,0.9565,-0.0103,0.2467,0.988
16:39:38:087,0.9572,-0.0118,0.2435,0.988
16:39:38:095,0.9580,-0.0115,0.2401,0.988
16:39:38:098,0.9592,-0.0118,0.2374,0.988
16:39:38:103,0.9607,-0.0115,0.2366,0.989
16:39:38:108,0.9621,-0.0111,0.2371,0.991
16:39:38:113,0.9624,-0.0118,0.2393,0.992
16:39:38:118,0.9629,-0.0118,0.2420,0.993
16:39:38:123,0.9634,-0.0101,0.2450,0.994
16:39:38:128,0.9638,-0.0093,0.2464,0.995
16:39:38:133,0.9638,-0.0093,0.2469,0.995
16:39:38:138,0.9626,-0.0101,0.2474,0.994
16:39:38:146,0.9609,-0.0108,0.2464,0.992
16:39:38:148,0.9597,-0.0103,0.2435,0.990
16:39:38:153,0.9590,-0.0106,0.2410,0.989
16:39:38:158,0.9582,-0.0106,0.2386,0.988
16:39:38:163,0.9565,-0.0096,0.2374,0.986
16:39:38:168,0.9563,-0.0086,0.2374,0.985
16:39:38:173,0.9570,-0.0091,0.2379,0.986
16:39:38:178,0.9572,-0.0098,0.2379,0.986
16:39:38:183,0.9570,-0.0103,0.2374,0.986
16:39:38:188,0.9572,-0.0115,0.2381,0.986
16:39:38:194,0.9582,-0.0128,0.2401,0.988
16:39:38:198,0.9609,-0.0133,0.2413,0.991
16:39:38:204,0.9636,-0.0135,0.2435,0.994
16:39:38:209,0.9682,-0.0150,0.2432,0.998
16:39:38:214,0.9692,-0.0145,0.2425,0.999
16:39:38:219,0.9651,-0.0130,0.2435,0.995
16:39:38:224,0.9626,-0.0123,0.2440,0.993
16:39:38:229,0.9619,-0.0115,0.2447,0.993
16:39:38:234,0.9609,-0.0113,0.2445,0.992
16:39:38:240,0.9587,-0.0113,0.2445,0.989
16:39:38:247,0.9555,-0.0101,0.2432,0.986
16:39:38:251,0.9546,-0.0089,0.2408,0.984
16:39:38:254,0.9546,-0.0086,0.2391,0.984
16:39:38:258,0.9555,-0.0091,0.2396,0.985
16:39:38:264,0.9568,-0.0093,0.2408,0.987
16:39:38:268,0.9577,-0.0096,0.2418,0.988
16:39:38:275,0.9585,-0.0101,0.2410,0.988
16:39:38:279,0.9590,-0.0106,0.2398,0.989
16:39:38:284,0.9599,-0.0118,0.2393,0.989
16:39:38:288,0.9609,-0.0123,0.2391,0.990
16:39:38:294,0.9614,-0.0125,0.2371,0.990
16:39:38:299,0.9621,-0.0113,0.2352,0.991
16:39:38:305,0.9621,-0.0115,0.2357,0.991
16:39:38:309,0.9614,-0.0113,0.2376,0.990
16:39:38:314,0.9609,-0.0108,0.2386,0.990
16:39:38:321,0.9597,-0.0106,0.2396,0.989
16:39:38:325,0.9594,-0.0108,0.2408,0.989
16:39:38:329,0.9599,-0.0115,0.2413,0.990
16:39:38:335,0.9602,-0.0115,0.2425,0.990
16:39:38:340,0.9602,-0.0108,0.2428,0.990
16:39:38:346,0.9585,-0.0093,0.2432,0.989
16:39:38:350,0.9570,-0.0081,0.2442,0.988
16:39:38:354,0.9568,-0.0076,0.2474,0.988
16:39:38:359,0.9568,-0.0074,0.2508,0.989
16:39:38:364,0.9575,-0.0071,0.2538,0.991
16:39:38:369,0.9582,-0.0076,0.2545,0.991
16:39:38:375,0.9602,-0.0084,0.2535,0.993
16:39:38:379,0.9631,-0.0093,0.2508,0.995
16:39:38:385,0.9656,-0.0111,0.2489,0.997
16:39:38:389,0.9675,-0.0120,0.2464,0.998
16:39:38:394,0.9685,-0.0133,0.2435,0.999
16:39:38:399,0.9695,-0.0157,0.2410,0.999
16:39:38:404,0.9700,-0.0167,0.2371,0.999
16:39:38:409,0.9680,-0.0164,0.2357,0.996
16:39:38:416,0.9641,-0.0150,0.2369,0.993
16:39:38:419,0.9609,-0.0130,0.2374,0.990
16:39:38:425,0.9587,-0.0108,0.2384,0.988
16:39:38:429,0.9565,-0.0089,0.2420,0.987
16:39:38:435,0.9546,-0.0071,0.2469,0.986
16:39:38:440,0.9524,-0.0074,0.2501,0.985
16:39:38:447,0.9514,-0.0064,0.2523,0.984
16:39:38:451,0.9514,-0.0054,0.2538,0.985
16:39:38:455,0.9519,-0.0052,0.2520,0.985
16:39:38:459,0.9528,-0.0062,0.2494,0.985
16:39:38:465,0.9555,-0.0076,0.2474,0.987
16:39:38:469,0.9585,-0.0098,0.2472,0.990
16:39:38:475,0.9590,-0.0111,0.2489,0.991
16:39:38:479,0.9594,-0.0111,0.2481,0.991
16:39:38:485,0.9585,-0.0130,0.2476,0.990
16:39:38:489,0.9575,-0.0140,0.2489,0.989
16:39:38:494,0.9587,-0.0147,0.2494,0.991
16:39:38:500,0.9597,-0.0152,0.2498,0.992
16:39:38:505,0.9599,-0.0152,0.2501,0.992
16:39:38:509,0.9612,-0.0147,0.2476,0.993
16:39:38:515,0.9626,-0.0137,0.2454,0.994
16:39:38:520,0.9634,-0.0130,0.2445,0.994
16:39:38:528,0.9638,-0.0123,0.2432,0.994
16:39:38:532,0.9626,-0.0108,0.2418,0.993
16:39:38:534,0.9609,-0.0098,0.2410,0.991
16:39:38:540,0.9592,-0.0091,0.2425,0.989
16:39:38:545,0.9585,-0.0084,0.2437,0.989
16:39:38:549,0.9577,-0.0079,0.2469,0.989
16:39:38:555,0.9575,-0.0071,0.2508,0.990
16:39:38:562,0.9587,-0.0071,0.2540,0.992
16:39:38:565,0.9604,-0.0076,0.2545,0.994
16:39:38:569,0.9614,-0.0086,0.2508,0.994
16:39:38:575,0.9614,-0.0098,0.2459,0.992
16:39:38:580,0.9612,-0.0108,0.2425,0.991
16:39:38:585,0.9607,-0.0113,0.2398,0.990
16:39:38:590,0.9609,-0.0113,0.2388,0.990
16:39:38:596,0.9602,-0.0118,0.2386,0.989
16:39:38:603,0.9587,-0.0108,0.2410,0.989
16:39:38:606,0.9582,-0.0091,0.2440,0.989
16:39:38:610,0.9592,-0.0084,0.2459,0.990
16:39:38:615,0.9607,-0.0101,0.2464,0.992
16:39:38:620,0.9612,-0.0111,0.2450,0.992
16:39:38:633,0.9616,-0.0118,0.2447,0.992
16:39:38:635,0.9614,-0.0120,0.2445,0.992
16:39:38:636,0.9614,-0.0123,0.2450,0.992
16:39:38:650,0.9624,-0.0135,0.2452,0.993
16:39:38:652,0.9629,-0.0142,0.2452,0.994
16:39:38:653,0.9626,-0.0140,0.2445,0.993
16:39:38:655,0.9619,-0.0137,0.2452,0.993
16:39:38:660,0.9604,-0.0130,0.2440,0.991
16:39:38:666,0.9587,-0.0120,0.2430,0.989
16:39:38:670,0.9575,-0.0115,0.2432,0.988
16:39:38:676,0.9580,-0.0120,0.2435,0.989
16:39:38:680,0.9582,-0.0113,0.2454,0.989
16:39:38:686,0.9577,-0.0103,0.2472,0.989
16:39:38:690,0.9572,-0.0101,0.2491,0.989
16:39:38:695,0.9568,-0.0096,0.2498,0.989
16:39:38:700,0.9558,-0.0093,0.2494,0.988
16:39:38:707,0.9563,-0.0096,0.2511,0.989
16:39:38:713,0.9568,-0.0101,0.2518,0.989
16:39:38:715,0.9577,-0.0101,0.2520,0.990
16:39:38:720,0.9577,-0.0103,0.2518,0.990
16:39:38:731,0.9572,-0.0106,0.2533,0.990
16:39:38:733,0.9580,-0.0108,0.2542,0.991
16:39:38:736,0.9590,-0.0115,0.2540,0.992
16:39:38:741,0.9587,-0.0118,0.2533,0.992
16:39:38:748,0.9575,-0.0113,0.2516,0.990
16:39:38:750,0.9565,-0.0113,0.2494,0.989
16:39:38:755,0.9555,-0.0106,0.2491,0.988
16:39:38:760,0.9550,-0.0101,0.2508,0.987
16:39:38:766,0.9538,-0.0113,0.2540,0.987
16:39:38:770,0.9536,-0.0120,0.2577,0.988
16:39:38:776,0.9538,-0.0118,0.2596,0.989
16:39:38:780,0.9541,-0.0118,0.2604,0.989
16:39:38:786,0.9548,-0.0118,0.2589,0.989
16:39:38:791,0.9550,-0.0123,0.2560,0.989
16:39:38:796,0.9555,-0.0120,0.2542,0.989
16:39:38:801,0.9577,-0.0128,0.2520,0.990
16:39:38:806,0.9594,-0.0140,0.2484,0.991
16:39:38:812,0.9599,-0.0150,0.2432,0.990
16:39:38:816,0.9612,-0.0152,0.2398,0.991
16:39:38:821,0.9636,-0.0150,0.2369,0.992
16:39:38:833,0.9670,-0.0155,0.2349,0.995
16:39:38:835,0.9682,-0.0162,0.2332,0.996
16:39:38:841,0.9675,-0.0152,0.2327,0.995
16:39:38:842,0.9660,-0.0133,0.2347,0.994
16:39:38:854,0.9646,-0.0118,0.2384,0.994
16:39:38:855,0.9631,-0.0108,0.2406,0.993
16:39:38:856,0.9594,-0.0052,0.2371,0.988
16:39:38:861,0.9582,-0.0054,0.2340,0.986
16:39:38:866,0.9604,-0.0142,0.2410,0.990
16:39:38:871,0.9590,-0.0142,0.2489,0.991
16:39:38:876,0.9546,-0.0067,0.2501,0.987
16:39:38:881,0.9519,-0.0069,0.2516,0.985
16:39:38:886,0.9519,-0.0091,0.2538,0.985
16:39:38:891,0.9524,-0.0079,0.2533,0.985
16:39:38:897,0.9531,-0.0059,0.2501,0.985
16:39:38:901,0.9546,-0.0071,0.2474,0.986
16:39:38:907,0.9568,-0.0089,0.2464,0.988
16:39:38:911,0.9580,-0.0081,0.2442,0.989
16:39:38:917,0.9587,-0.0081,0.2403,0.988
16:39:38:921,0.9599,-0.0071,0.2369,0.989
16:39:38:928,0.9612,-0.0057,0.2342,0.989
16:39:38:932,0.9636,-0.0040,0.2342,0.992
16:39:38:937,0.9660,-0.0040,0.2376,0.995
16:39:38:941,0.9678,-0.0049,0.2440,0.998
16:39:38:947,0.9680,-0.0052,0.2496,1.000
16:39:38:951,0.9675,-0.0079,0.2552,1.001
16:39:38:956,0.9670,-0.0106,0.2591,1.001
16:39:38:962,0.9663,-0.0125,0.2596,1.001
16:39:38:967,0.9646,-0.0147,0.2589,0.999
16:39:38:972,0.9631,-0.0172,0.2574,0.997
16:39:38:977,0.9619,-0.0179,0.2564,0.996
16:39:38:981,0.9587,-0.0179,0.2569,0.993
16:39:38:987,0.9558,-0.0177,0.2572,0.990
16:39:38:991,0.9533,-0.0169,0.2572,0.988
16:39:38:997,0.9519,-0.0164,0.2560,0.986
16:39:39:002,0.9516,-0.0159,0.2530,0.985
