time,gFx,gFy,gFz,TgF
16:41:20:002,0.9519,-0.0345,0.2894,0.995
16:41:20:007,0.9506,-0.0343,0.2919,0.995
16:41:20:013,0.9494,-0.0338,0.2943,0.995
16:41:20:017,0.9482,-0.0335,0.2960,0.994
16:41:20:022,0.9470,-0.0333,0.2980,0.993
16:41:20:027,0.9460,-0.0328,0.2992,0.993
16:41:20:033,0.9458,-0.0331,0.3000,0.993
16:41:20:038,0.9470,-0.0338,0.3002,0.994
16:41:20:042,0.9497,-0.0348,0.2990,0.996
16:41:20:050,0.9516,-0.0355,0.2970,0.998
16:41:20:054,0.9511,-0.0353,0.2931,0.996
16:41:20:057,0.9497,-0.0338,0.2897,0.993
16:41:20:062,0.9482,-0.0338,0.2868,0.991
16:41:20:067,0.9472,-0.0333,0.2838,0.989
16:41:20:073,0.9475,-0.0326,0.2824,0.989
16:41:20:077,0.9472,-0.0318,0.2816,0.989
16:41:20:083,0.9470,-0.0309,0.2816,0.988
16:41:20:087,0.9465,-0.0301,0.2828,0.988
16:41:20:093,0.9475,-0.0306,0.2848,0.990
16:41:20:099,0.9484,-0.0301,0.2865,0.991
16:41:20:102,0.9489,-0.0296,0.2880,0.992
16:41:20:108,0.9489,-0.0289,0.2892,0.992
16:41:20:113,0.9489,-0.0279,0.2907,0.993
16:41:20:117,0.9470,-0.0255,0.2924,0.991
16:41:20:122,0.9445,-0.0243,0.2943,0.990
16:41:20:130,0.9440,-0.0238,0.2956,0.990
16:41:20:134,0.9445,-0.0240,0.2970,0.990
16:41:20:138,0.9448,-0.0267,0.2970,0.991
16:41:20:143,0.9448,-0.0294,0.2963,0.991
16:41:20:150,0.9448,-0.0304,0.2956,0.990
16:41:20:154,0.9455,-0.0306,0.2948,0.991
16:41:20:158,0.9460,-0.0321,0.2941,0.991
16:41:20:163,0.9475,-0.0321,0.2946,0.993
16:41:20:168,0.9480,-0.0323,0.2956,0.993
16:41:20:174,0.9475,-0.0340,0.2956,0.993
16:41:20:178,0.9472,-0.0345,0.2958,0.993
16:41:20:183,0.9475,-0.0333,0.2953,0.993
16:41:20:188,0.9480,-0.0328,0.2936,0.993
16:41:20:193,0.9465,-0.0328,0.2914,0.991
16:41:20:198,0.9455,-0.0326,0.2899,0.990
16:41:20:203,0.9438,-0.0313,0.2902,0.988
16:41:20:208,0.9431,-0.0296,0.2916,0.988
16:41:20:213,0.9428,-0.0294,0.2936,0.988
16:41:20:218,0.9433,-0.0287,0.2946,0.989
16:41:20:223,0.9448,-0.0287,0.2960,0.990
16:41:20:229,0.9455,-0.0299,0.2980,0.992
16:41:20:235,0.9470,-0.0294,0.2985,0.993
16:41:20:240,0.9482,-0.0301,0.2960,0.994
16:41:20:243,0.9487,-0.0309,0.2941,0.994
16:41:20:250,0.9482,-0.0306,0.2926,0.993
16:41:20:254,0.9470,-0.0301,0.2904,0.991
16:41:20:258,0.9462,-0.0294,0.2887,0.990
16:41:20:263,0.9460,-0.0287,0.2885,0.989
16:41:20:268,0.9458,-0.0284,0.2877,0.989
16:41:20:275,0.9455,-0.0287,0.2880,0.989
16:41:20:280,0.9455,-0.0289,0.2882,0.989
16:41:20:283,0.9460,-0.0304,0.2907,0.990
16:41:20:288,0.9470,-0.0326,0.2941,0.992
16:41:20:293,0.9477,-0.0340,0.2970,0.994
16:41:20:298,0.9480,-0.0328,0.2995,0.995
16:41:20:303,0.9472,-0.0321,0.3014,0.995
16:41:20:308,0.9475,-0.0333,0.3024,0.995
16:41:20:314,0.9487,-0.0343,0.3017,0.996
16:41:20:318,0.9484,-0.0340,0.2990,0.995
16:41:20:323,0.9484,-0.0335,0.2958,0.994
16:41:20:333,0.9482,-0.0345,0.2921,0.993
16:41:20:335,0.9472,-0.0370,0.2887,0.991
16:41:20:338,0.9448,-0.0377,0.2885,0.989
16:41:20:343,0.9436,-0.0365,0.2921,0.988
16:41:20:348,0.9431,-0.0350,0.2970,0.989
16:41:20:354,0.9433,-0.0340,0.3022,0.991
16:41:20:358,0.9440,-0.0350,0.3034,0.992
16:41:20:364,0.9438,-0.0365,0.3024,0.992
16:41:20:368,0.9450,-0.0372,0.2987,0.992
16:41:20:374,0.9455,-0.0360,0.2963,0.992
16:41:20:378,0.9450,-0.0357,0.2953,0.991
16:41:20:384,0.9455,-0.0357,0.2960,0.991
16:41:20:389,0.9458,-0.0353,0.2980,0.992
16:41:20:396,0.9462,-0.0335,0.2995,0.993
16:41:20:399,0.9460,-0.0323,0.3000,0.993
16:41:20:405,0.9472,-0.0323,0.3002,0.994
16:41:20:409,0.9472,-0.0326,0.3004,0.994
16:41:20:416,0.9467,-0.0331,0.2985,0.993
16:41:20:421,0.9455,-0.0304,0.2978,0.992
16:41:20:425,0.9443,-0.0257,0.2992,0.991
16:41:20:432,0.9428,-0.0255,0.3034,0.991
16:41:20:435,0.9436,-0.0272,0.3058,0.992
16:41:20:440,0.9448,-0.0289,0.3053,0.993
16:41:20:446,0.9443,-0.0291,0.3022,0.992
16:41:20:450,0.9436,-0.0274,0.2980,0.990
16:41:20:454,0.9440,-0.0284,0.2936,0.989
16:41:20:459,0.9455,-0.0309,0.2912,0.990
16:41:20:464,0.9450,-0.0370,0.2894,0.989
16:41:20:469,0.9389,-0.0433,0.2853,0.982
16:41:20:474,0.9436,-0.0379,0.2836,0.986
16:41:20:479,0.9531,-0.0294,0.2868,0.996
16:41:20:485,0.9560,-0.0272,0.2951,1.001
16:41:20:489,0.9548,-0.0291,0.3044,1.003
16:41:20:498,0.9509,-0.0335,0.3090,1.000
16:41:20:499,0.9475,-0.0353,0.3090,0.997
16:41:20:504,0.9445,-0.0340,0.3073,0.994
16:41:20:510,0.9418,-0.0326,0.3058,0.991
16:41:20:515,0.9409,-0.0316,0.3044,0.989
16:41:20:519,0.9399,-0.0291,0.3014,0.987
16:41:20:525,0.9401,-0.0257,0.2980,0.987
16:41:20:535,0.9414,-0.0250,0.2938,0.986
16:41:20:537,0.9438,-0.0262,0.2902,0.988
16:41:20:540,0.9465,-0.0279,0.2885,0.990
16:41:20:545,0.9477,-0.0284,0.2887,0.991
16:41:20:550,0.9467,-0.0269,0.2909,0.991
16:41:20:555,0.9458,-0.0262,0.2941,0.991
16:41:20:559,0.9455,-0.0257,0.2970,0.991
16:41:20:565,0.9455,-0.0260,0.2995,0.992
16:41:20:569,0.9453,-0.0265,0.3019,0.993
16:41:20:575,0.9455,-0.0277,0.3029,0.993
16:41:20:579,0.9453,-0.0291,0.3024,0.993
16:41:20:584,0.9443,-0.0289,0.3012,0.992
16:41:20:589,0.9443,-0.0294,0.2990,0.991
16:41:20:596,0.9460,-0.0309,0.2975,0.992
16:41:20:600,0.9482,-0.0321,0.2970,0.994
16:41:20:605,0.9492,-0.0340,0.2948,0.994
16:41:20:611,0.9499,-0.0357,0.2924,0.995
16:41:20:617,0.9492,-0.0362,0.2936,0.994
16:41:20:619,0.9477,-0.0357,0.2968,0.994
16:41:20:626,0.9462,-0.0355,0.2997,0.993
16:41:20:634,0.9455,-0.0357,0.3024,0.993
16:41:20:636,0.9448,-0.0360,0.3039,0.993
16:41:20:640,0.9436,-0.0340,0.3034,0.992
16:41:20:646,0.9428,-0.0328,0.3029,0.991
16:41:20:650,0.9421,-0.0311,0.3034,0.990
16:41:20:656,0.9406,-0.0296,0.3036,0.989
16:41:20:660,0.9394,-0.0269,0.3053,0.988
16:41:20:665,0.9387,-0.0265,0.3073,0.988
16:41:20:670,0.9404,-0.0284,0.3083,0.990
16:41:20:675,0.9421,-0.0294,0.3095,0.992
16:41:20:680,0.9423,-0.0294,0.3092,0.992
16:41:20:685,0.9418,-0.0282,0.3083,0.991
16:41:20:690,0.9421,-0.0279,0.3070,0.991
16:41:20:695,0.9431,-0.0284,0.3070,0.992
16:41:20:700,0.9455,-0.0301,0.3058,0.994
16:41:20:705,0.9475,-0.0313,0.3044,0.996
16:41:20:710,0.9489,-0.0333,0.3024,0.997
16:41:20:716,0.9497,-0.0345,0.3004,0.997
16:41:20:720,0.9487,-0.0357,0.3000,0.996
16:41:20:725,0.9482,-0.0370,0.3002,0.995
16:41:20:733,0.9487,-0.0384,0.3017,0.996
16:41:20:737,0.9477,-0.0421,0.3029,0.996
16:41:20:740,0.9448,-0.0411,0.3066,0.994
16:41:20:747,0.9418,-0.0331,0.3114,0.993
16:41:20:750,0.9396,-0.0321,0.3107,0.990
16:41:20:759,0.9396,-0.0353,0.3068,0.989
16:41:20:760,0.9406,-0.0365,0.3041,0.989
16:41:20:765,0.9389,-0.0357,0.3004,0.986
16:41:20:770,0.9389,-0.0340,0.2970,0.985
16:41:20:776,0.9401,-0.0331,0.2960,0.986
16:41:20:781,0.9416,-0.0328,0.2953,0.987
16:41:20:786,0.9440,-0.0313,0.2951,0.990
16:41:20:790,0.9453,-0.0301,0.2953,0.991
16:41:20:797,0.9458,-0.0287,0.2953,0.991
16:41:20:801,0.9460,-0.0277,0.2968,0.992
16:41:20:806,0.9460,-0.0262,0.2992,0.993
16:41:20:815,0.9450,-0.0260,0.3024,0.993
16:41:20:817,0.9433,-0.0262,0.3048,0.992
16:41:20:821,0.9433,-0.0260,0.3063,0.992
16:41:20:826,0.9436,-0.0265,0.3080,0.993
16:41:20:830,0.9436,-0.0279,0.3078,0.993
16:41:20:836,0.9443,-0.0294,0.3075,0.994
16:41:20:841,0.9443,-0.0296,0.3066,0.993
16:41:20:850,0.9436,-0.0313,0.3066,0.993
16:41:20:851,0.9445,-0.0335,0.3058,0.993
16:41:20:856,0.9448,-0.0345,0.3053,0.993
16:41:20:862,0.9453,-0.0345,0.3061,0.994
16:41:20:866,0.9450,-0.0348,0.3063,0.994
16:41:20:870,0.9450,-0.0350,0.3058,0.994
16:41:20:876,0.9448,-0.0350,0.3048,0.993
16:41:20:881,0.9440,-0.0343,0.3029,0.992
16:41:20:886,0.9436,-0.0326,0.3019,0.991
16:41:20:891,0.9436,-0.0311,0.2990,0.990
16:41:20:898,0.9445,-0.0289,0.2968,0.990
16:41:20:901,0.9445,-0.0284,0.2956,0.990
16:41:20:907,0.9440,-0.0272,0.2953,0.990
16:41:20:914,0.9436,-0.0260,0.2958,0.989
16:41:20:917,0.9438,-0.0252,0.2970,0.990
16:41:20:921,0.9436,-0.0243,0.2987,0.990
16:41:20:926,0.9440,-0.0247,0.3000,0.991
16:41:20:933,0.9443,-0.0247,0.3009,0.991
16:41:20:937,0.9443,-0.0245,0.3022,0.992
16:41:20:941,0.9436,-0.0245,0.3039,0.992
16:41:20:947,0.9433,-0.0262,0.3058,0.992
16:41:20:951,0.9428,-0.0279,0.3088,0.992
16:41:20:956,0.9428,-0.0291,0.3107,0.993
16:41:20:963,0.9431,-0.0301,0.3119,0.994
16:41:20:966,0.9438,-0.0321,0.3117,0.994
16:41:20:971,0.9448,-0.0338,0.3090,0.995
16:41:20:976,0.9453,-0.0343,0.3063,0.994
16:41:20:981,0.9458,-0.0340,0.3026,0.994
16:41:20:986,0.9470,-0.0345,0.2992,0.994
16:41:20:991,0.9470,-0.0340,0.2953,0.993
16:41:20:997,0.9472,-0.0348,0.2931,0.992
16:41:21:001,0.9477,-0.0348,0.2914,0.992
16:41:21:006,0.9465,-0.0328,0.2904,0.991
16:41:21:012,0.9462,-0.0321,0.2924,0.991
16:41:21:017,0.9467,-0.0313,0.2963,0.993
16:41:21:021,0.9465,-0.0296,0.2987,0.993
16:41:21:026,0.9455,-0.0289,0.3002,0.992
16:41:21:031,0.9448,-0.0291,0.3017,0.992
16:41:21:037,0.9438,-0.0294,0.3024,0.991
16:41:21:041,0.9428,-0.0284,0.3024,0.991
16:41:21:049,0.9431,-0.0284,0.3044,0.991
16:41:21:052,0.9440,-0.0287,0.3075,0.993
16:41:21:057,0.9436,-0.0287,0.3095,0.993
16:41:21:062,0.9433,-0.0289,0.3092,0.993
16:41:21:066,0.9426,-0.0289,0.3078,0.992
16:41:21:071,0.9418,-0.0289,0.3053,0.991
16:41:21:077,0.9414,-0.0299,0.3034,0.989
16:41:21:082,0.9416,-0.0311,0.3022,0.989
16:41:21:087,0.9421,-0.0309,0.3022,0.990
16:41:21:091,0.9416,-0.0309,0.3036,0.990
16:41:21:097,0.9414,-0.0316,0.3044,0.990
16:41:21:101,0.9418,-0.0316,0.3053,0.991
16:41:21:107,0.9421,-0.0318,0.3046,0.991
16:41:21:113,0.9423,-0.0316,0.3034,0.990
16:41:21:117,0.9426,-0.0299,0.3031,0.991
16:41:21:122,0.9431,-0.0284,0.3017,0.991
16:41:21:127,0.9440,-0.0279,0.2997,0.991
16:41:21:133,0.9445,-0.0279,0.2982,0.991
16:41:21:138,0.9458,-0.0284,0.2990,0.992
16:41:21:142,0.9460,-0.0284,0.3012,0.993
16:41:21:148,0.9458,-0.0284,0.3017,0.993
16:41:21:152,0.9458,-0.0287,0.3009,0.993
16:41:21:157,0.9462,-0.0306,0.3007,0.993
16:41:21:162,0.9465,-0.0309,0.2997,0.993
16:41:21:167,0.9462,-0.0296,0.2997,0.993
16:41:21:172,0.9455,-0.0296,0.3009,0.993
16:41:21:178,0.9455,-0.0304,0.3014,0.993
16:41:21:182,0.9462,-0.0311,0.3007,0.993
16:41:21:187,0.9462,-0.0301,0.3000,0.993
16:41:21:192,0.9465,-0.0291,0.3002,0.993
16:41:21:198,0.9460,-0.0289,0.3000,0.993
16:41:21:202,0.9458,-0.0277,0.2995,0.992
16:41:21:208,0.9453,-0.0269,0.2970,0.991
16:41:21:214,0.9445,-0.0274,0.2951,0.990
16:41:21:217,0.9443,-0.0279,0.2953,0.990
16:41:21:222,0.9445,-0.0277,0.2965,0.990
16:41:21:229,0.9453,-0.0277,0.2987,0.992
16:41:21:233,0.9455,-0.0284,0.3017,0.993
16:41:21:239,0.9460,-0.0282,0.3029,0.994
16:41:21:242,0.9467,-0.0287,0.3039,0.995
16:41:21:249,0.9460,-0.0301,0.3041,0.994
16:41:21:253,0.9453,-0.0309,0.3031,0.993
16:41:21:258,0.9455,-0.0304,0.3031,0.993
16:41:21:262,0.9450,-0.0299,0.3034,0.993
16:41:21:267,0.9445,-0.0294,0.3026,0.992
16:41:21:273,0.9440,-0.0287,0.3017,0.991
16:41:21:279,0.9436,-0.0287,0.3017,0.991
16:41:21:283,0.9421,-0.0284,0.3024,0.990
16:41:21:287,0.9421,-0.0287,0.3039,0.990
16:41:21:293,0.9423,-0.0277,0.3056,0.991
16:41:21:298,0.9431,-0.0279,0.3066,0.992
16:41:21:304,0.9440,-0.0282,0.3066,0.993
16:41:21:308,0.9445,-0.0291,0.3068,0.994
16:41:21:313,0.9448,-0.0306,0.3058,0.994
16:41:21:318,0.9445,-0.0316,0.3034,0.993
16:41:21:323,0.9443,-0.0321,0.3002,0.991
16:41:21:330,0.9443,-0.0313,0.2968,0.990
16:41:21:334,0.9428,-0.0309,0.2946,0.988
16:41:21:339,0.9428,-0.0299,0.2934,0.988
16:41:21:343,0.9433,-0.0294,0.2929,0.988
16:41:21:349,0.9443,-0.0296,0.2936,0.989
16:41:21:354,0.9455,-0.0296,0.2956,0.991
16:41:21:358,0.9458,-0.0306,0.2973,0.992
16:41:21:363,0.9453,-0.0294,0.2987,0.992
16:41:21:368,0.9460,-0.0287,0.3017,0.993
16:41:21:373,0.9470,-0.0289,0.3048,0.995
16:41:21:378,0.9472,-0.0299,0.3075,0.996
16:41:21:383,0.9460,-0.0306,0.3100,0.996
16:41:21:388,0.9453,-0.0304,0.3129,0.996
16:41:21:393,0.9450,-0.0316,0.3134,0.996
16:41:21:399,0.9450,-0.0333,0.3114,0.996
16:41:21:406,0.9467,-0.0343,0.3083,0.996
16:41:21:410,0.9482,-0.0350,0.3061,0.997
16:41:21:414,0.9489,-0.0360,0.3046,0.997
16:41:21:418,0.9492,-0.0367,0.3029,0.997
16:41:21:423,0.9482,-0.0375,0.3000,0.995
16:41:21:432,0.9470,-0.0365,0.2978,0.993
16:41:21:433,0.9455,-0.0348,0.2965,0.992
16:41:21:439,0.9443,-0.0323,0.2960,0.990
16:41:21:443,0.9428,-0.0299,0.2958,0.989
16:41:21:448,0.9418,-0.0289,0.2953,0.987
16:41:21:454,0.9416,-0.0279,0.2958,0.987
16:41:21:459,0.9406,-0.0267,0.2953,0.986
16:41:21:464,0.9409,-0.0255,0.2968,0.987
16:41:21:468,0.9414,-0.0243,0.2982,0.988
16:41:21:473,0.9416,-0.0240,0.3007,0.989
16:41:21:479,0.9414,-0.0243,0.3029,0.989
16:41:21:484,0.9418,-0.0240,0.3046,0.990
16:41:21:489,0.9423,-0.0243,0.3056,0.991
16:41:21:493,0.9431,-0.0243,0.3056,0.992
16:41:21:499,0.9438,-0.0240,0.3036,0.992
16:41:21:504,0.9455,-0.0255,0.3024,0.993
16:41:21:509,0.9467,-0.0279,0.3007,0.994
16:41:21:514,0.9477,-0.0301,0.3007,0.995
16:41:21:520,0.9477,-0.0313,0.3014,0.995
16:41:21:524,0.9475,-0.0321,0.3022,0.995
16:41:21:539,0.9467,-0.0326,0.3034,0.995
16:41:21:542,0.9460,-0.0333,0.3051,0.995
16:41:21:543,0.9460,-0.0338,0.3061,0.995
16:41:21:545,0.9450,-0.0343,0.3063,0.994
16:41:21:559,0.9440,-0.0333,0.3073,0.993
16:41:21:560,0.9431,-0.0323,0.3078,0.993
16:41:21:561,0.9411,-0.0294,0.3083,0.991
16:41:21:564,0.9389,-0.0269,0.3092,0.989
16:41:21:569,0.9384,-0.0277,0.3088,0.988
16:41:21:574,0.9392,-0.0269,0.3061,0.988
16:41:21:580,0.9404,-0.0260,0.3024,0.988
16:41:21:584,0.9409,-0.0262,0.2997,0.988
16:41:21:588,0.9421,-0.0262,0.2968,0.988
16:41:21:594,0.9436,-0.0269,0.2953,0.989
16:41:21:599,0.9440,-0.0265,0.2943,0.989
16:41:21:604,0.9445,-0.0260,0.2943,0.990
16:41:21:609,0.9448,-0.0262,0.2956,0.990
16:41:21:616,0.9445,-0.0252,0.2968,0.990
16:41:21:619,0.9453,-0.0255,0.2990,0.992
16:41:21:624,0.9467,-0.0267,0.3024,0.994
16:41:21:636,0.9477,-0.0282,0.3056,0.996
16:41:21:637,0.9470,-0.0294,0.3083,0.996
16:41:21:639,0.9472,-0.0301,0.3085,0.997
16:41:21:649,0.9465,-0.0309,0.3085,0.996
16:41:21:650,0.9465,-0.0323,0.3075,0.996
16:41:21:654,0.9467,-0.0340,0.3070,0.996
16:41:21:659,0.9470,-0.0355,0.3066,0.996
16:41:21:664,0.9460,-0.0355,0.3056,0.995
16:41:21:669,0.9448,-0.0353,0.3044,0.993
16:41:21:674,0.9445,-0.0362,0.3024,0.992
16:41:21:680,0.9453,-0.0367,0.2992,0.992
16:41:21:685,0.9450,-0.0348,0.2965,0.991
16:41:21:689,0.9433,-0.0333,0.2960,0.989
16:41:21:696,0.9431,-0.0328,0.2941,0.988
16:41:21:700,0.9448,-0.0321,0.2914,0.989
16:41:21:705,0.9465,-0.0301,0.2885,0.990
16:41:21:709,0.9470,-0.0289,0.2865,0.990
16:41:21:715,0.9465,-0.0284,0.2863,0.989
16:41:21:720,0.9472,-0.0272,0.2863,0.990
16:41:21:724,0.9475,-0.0274,0.2868,0.990
16:41:21:736,0.9465,-0.0267,0.2887,0.990
16:41:21:737,0.9465,-0.0260,0.2914,0.991
16:41:21:740,0.9458,-0.0252,0.2938,0.991
16:41:21:746,0.9460,-0.0250,0.2968,0.992
16:41:21:750,0.9462,-0.0245,0.3004,0.993
16:41:21:754,0.9465,-0.0252,0.3019,0.994
16:41:21:760,0.9460,-0.0260,0.3026,0.994
16:41:21:765,0.9462,-0.0269,0.3026,0.994
16:41:21:769,0.9477,-0.0287,0.3007,0.995
16:41:21:775,0.9475,-0.0296,0.2997,0.994
16:41:21:780,0.9460,-0.0311,0.3000,0.993
16:41:21:784,0.9453,-0.0321,0.3022,0.993
16:41:21:790,0.9450,-0.0328,0.3053,0.994
16:41:21:796,0.9450,-0.0343,0.3075,0.994
16:41:21:800,0.9443,-0.0353,0.3088,0.994
16:41:21:804,0.9436,-0.0355,0.3075,0.993
16:41:21:810,0.9431,-0.0357,0.3061,0.992
16:41:21:815,0.9433,-0.0348,0.3051,0.992
16:41:21:820,0.9433,-0.0345,0.3046,0.992
16:41:21:825,0.9433,-0.0340,0.3039,0.992
16:41:21:837,0.9438,-0.0331,0.3029,0.992
16:41:21:839,0.9436,-0.0318,0.3019,0.991
16:41:21:840,0.9428,-0.0306,0.3017,0.990
16:41:21:850,0.9421,-0.0299,0.3014,0.990
16:41:21:852,0.9418,-0.0282,0.3009,0.989
16:41:21:854,0.9426,-0.0269,0.3000,0.990
16:41:21:860,0.9433,-0.0272,0.2987,0.990
16:41:21:866,0.9450,-0.0272,0.2978,0.991
16:41:21:870,0.9465,-0.0272,0.2973,0.992
16:41:21:875,0.9465,-0.0260,0.2968,0.992
16:41:21:881,0.9470,-0.0250,0.2968,0.993
16:41:21:885,0.9472,-0.0257,0.2965,0.993
16:41:21:890,0.9477,-0.0267,0.2968,0.993
16:41:21:896,0.9465,-0.0272,0.2980,0.993
16:41:21:901,0.9443,-0.0277,0.3000,0.991
16:41:21:905,0.9436,-0.0277,0.3019,0.991
16:41:21:910,0.9436,-0.0277,0.3046,0.992
16:41:21:916,0.9436,-0.0277,0.3051,0.992
16:41:21:922,0.9428,-0.0287,0.3039,0.991
16:41:21:925,0.9436,-0.0289,0.3022,0.991
16:41:21:931,0.9440,-0.0299,0.2992,0.991
16:41:21:935,0.9440,-0.0304,0.2960,0.990
16:41:21:941,0.9445,-0.0299,0.2943,0.990
16:41:21:945,0.9455,-0.0301,0.2948,0.991
16:41:21:950,0.9460,-0.0304,0.2973,0.992
16:41:21:955,0.9458,-0.0301,0.3004,0.993
16:41:21:962,0.9455,-0.0301,0.3048,0.994
16:41:21:966,0.9455,-0.0301,0.3070,0.995
16:41:21:970,0.9448,-0.0299,0.3073,0.994
16:41:21:975,0.9443,-0.0301,0.3070,0.993
16:41:21:981,0.9443,-0.0316,0.3068,0.993
16:41:21:985,0.9443,-0.0318,0.3061,0.993
16:41:21:991,0.9438,-0.0311,0.3044,0.992
16:41:21:996,0.9428,-0.0309,0.3026,0.991
16:41:22:001,0.9421,-0.0306,0.3014,0.990
16:41:22:005,0.9418,-0.0299,0.3014,0.989
16:41:22:013,0.9418,-0.0296,0.3014,0.989
16:41:22:017,0.9421,-0.0296,0.2997,0.989
16:41:22:021,0.9436,-0.0296,0.2980,0.990
16:41:22:025,0.9455,-0.0306,0.2973,0.992
16:41:22:031,0.9467,-0.0301,0.2980,0.993
16:41:22:036,0.9472,-0.0296,0.2997,0.994
16:41:22:042,0.9465,-0.0284,0.3007,0.994
16:41:22:051,0.9458,-0.0277,0.3019,0.993
16:41:22:053,0.9455,-0.0284,0.3029,0.993
16:41:22:058,0.9448,-0.0291,0.3031,0.993
16:41:22:063,0.9436,-0.0301,0.3036,0.992
16:41:22:066,0.9428,-0.0306,0.3036,0.991
16:41:22:071,0.9431,-0.0316,0.3044,0.991
16:41:22:076,0.9423,-0.0309,0.3044,0.991
16:41:22:081,0.9428,-0.0311,0.3034,0.991
16:41:22:086,0.9448,-0.0321,0.3029,0.993
16:41:22:091,0.9472,-0.0318,0.3007,0.994
16:41:22:096,0.9492,-0.0321,0.2980,0.995
16:41:22:101,0.9509,-0.0318,0.2951,0.996
16:41:22:106,0.9514,-0.0318,0.2924,0.996
16:41:22:111,0.9506,-0.0318,0.2912,0.995
16:41:22:116,0.9497,-0.0313,0.2919,0.994
16:41:22:121,0.9487,-0.0299,0.2934,0.993
16:41:22:126,0.9472,-0.0274,0.2951,0.992
16:41:22:131,0.9465,-0.0260,0.2963,0.992
16:41:22:136,0.9455,-0.0250,0.2965,0.991
16:41:22:141,0.9443,-0.0245,0.2956,0.990
16:41:22:148,0.9443,-0.0235,0.2953,0.990
16:41:22:152,0.9440,-0.0233,0.2968,0.990
16:41:22:156,0.9438,-0.0233,0.2992,0.990
16:41:22:161,0.9438,-0.0233,0.3022,0.991
16:41:22:166,0.9431,-0.0238,0.3048,0.991
16:41:22:171,0.9423,-0.0247,0.3078,0.992
16:41:22:176,0.9411,-0.0250,0.3097,0.991
16:41:22:182,0.9399,-0.0252,0.3100,0.990
16:41:22:186,0.9396,-0.0267,0.3102,0.990
16:41:22:191,0.9406,-0.0289,0.3085,0.990
16:41:22:198,0.9414,-0.0309,0.3073,0.991
16:41:22:201,0.9418,-0.0323,0.3070,0.991
16:41:22:206,0.9426,-0.0335,0.3061,0.992
16:41:22:211,0.9436,-0.0343,0.3051,0.992
16:41:22:217,0.9443,-0.0345,0.3046,0.993
16:41:22:222,0.9448,-0.0350,0.3044,0.993
16:41:22:227,0.9445,-0.0340,0.3036,0.993
16:41:22:233,0.9450,-0.0328,0.3034,0.993
16:41:22:236,0.9453,-0.0318,0.3041,0.993
16:41:22:243,0.9445,-0.0309,0.3046,0.993
16:41:22:250,0.9440,-0.0279,0.3044,0.992
16:41:22:252,0.9433,-0.0262,0.3039,0.991
16:41:22:256,0.9436,-0.0257,0.3026,0.991
16:41:22:262,0.9438,-0.0247,0.2995,0.990
16:41:22:266,0.9453,-0.0240,0.2968,0.991
16:41:22:272,0.9453,-0.0235,0.2956,0.991
16:41:22:276,0.9458,-0.0230,0.2943,0.991
16:41:22:282,0.9453,-0.0225,0.2943,0.990
16:41:22:287,0.9445,-0.0228,0.2941,0.990
16:41:22:292,0.9443,-0.0233,0.2948,0.990
16:41:22:297,0.9438,-0.0233,0.2958,0.989
16:41:22:302,0.9433,-0.0240,0.2982,0.990
16:41:22:307,0.9436,-0.0247,0.3002,0.990
16:41:22:312,0.9445,-0.0262,0.3012,0.992
16:41:22:317,0.9460,-0.0284,0.3017,0.993
16:41:22:322,0.9470,-0.0299,0.3012,0.994
16:41:22:327,0.9477,-0.0321,0.3014,0.995
16:41:22:333,0.9477,-0.0333,0.3029,0.995
16:41:22:338,0.9482,-0.0338,0.3034,0.996
16:41:22:342,0.9482,-0.0348,0.3031,0.996
16:41:22:349,0.9482,-0.0355,0.3024,0.996
16:41:22:353,0.9480,-0.0360,0.3022,0.996
16:41:22:357,0.9472,-0.0357,0.3014,0.995
16:41:22:362,0.9462,-0.0360,0.3019,0.994
16:41:22:367,0.9450,-0.0357,0.3019,0.993
16:41:22:372,0.9445,-0.0350,0.3022,0.992
16:41:22:379,0.9440,-0.0333,0.3019,0.992
16:41:22:383,0.9416,-0.0323,0.3009,0.989
16:41:22:387,0.9411,-0.0301,0.3007,0.988
16:41:22:392,0.9406,-0.0291,0.3007,0.988
16:41:22:399,0.9409,-0.0287,0.3009,0.988
16:41:22:402,0.9421,-0.0287,0.3014,0.990
16:41:22:407,0.9421,-0.0277,0.3012,0.989
16:41:22:413,0.9416,-0.0262,0.3017,0.989
16:41:22:417,0.9409,-0.0252,0.3026,0.989
16:41:22:423,0.9411,-0.0247,0.3036,0.989
16:41:22:429,0.9423,-0.0257,0.3046,0.991
16:41:22:433,0.9440,-0.0267,0.3058,0.993
16:41:22:438,0.9455,-0.0277,0.3066,0.994
16:41:22:443,0.9462,-0.0284,0.3053,0.995
16:41:22:448,0.9455,-0.0289,0.3031,0.993
16:41:22:454,0.9450,-0.0282,0.3007,0.992
16:41:22:457,0.9460,-0.0294,0.2992,0.993
16:41:22:463,0.9462,-0.0306,0.2987,0.993
16:41:22:469,0.9465,-0.0321,0.2980,0.993
16:41:22:473,0.9465,-0.0323,0.2987,0.993
16:41:22:478,0.9455,-0.0328,0.2980,0.992
16:41:22:483,0.9455,-0.0321,0.2978,0.992
16:41:22:487,0.9460,-0.0313,0.2980,0.992
16:41:22:493,0.9462,-0.0306,0.2987,0.993
16:41:22:498,0.9460,-0.0296,0.2992,0.993
16:41:22:503,0.9467,-0.0296,0.2973,0.993
